sma100_current,cci20_current,class
243.29500000000004,-5.2461893588155135,1
243.296,99.64844030261105,1
243.302,110.09598665324188,0
243.308,118.13748784129135,1
243.312,102.77251972195542,1
243.31600000000003,101.60461917177555,0
243.318,100.3399432682205,0
243.32100000000003,89.68626710730992,0
243.323,68.27101198753904,0
243.32000000000005,32.394986720875075,1
243.31700000000004,17.376334972152776,1
243.31800000000004,56.60882274233385,1
243.321,46.12032989732397,0
243.318,-21.389936685779873,1
243.321,-22.542948732960976,1
243.324,-20.4578161690408,1
243.32800000000003,-5.570503072135273,1
243.33300000000003,22.473355404484664,1
243.341,35.34707220893523,0
243.34600000000003,21.45386919838161,1
243.34900000000002,12.885520981862042,0
243.353,17.67550166287405,1
243.357,4.125630396320813,0
243.366,-2.0737227803129046,0
243.372,-25.677066905842857,1
243.375,-2.338440862321084,0
243.377,10.547870455276616,1
243.378,12.258992914290946,1
243.38600000000002,-14.242332073244302,0
243.38800000000003,0.9703462195385196,1
243.389,10.238648264406,1
243.392,19.323507012039247,1
243.396,22.83960877370644,0
243.568,109.76007684580786,1
243.59099999999995,129.27469851050364,0
243.61299999999997,116.8335175603984,0
243.75,41.128358894923416,0
243.76999999999995,5.13969696346237,1
243.81399999999996,-40.87334261773007,1
243.838,-17.44594112402482,1
243.921,33.85398713794782,0
245.595,-20.739605309821133,0
245.641,-9.215831673515432,0
245.68400000000003,25.89207121538188,0
245.689,4.899010655049458,0
245.715,10.991475998205106,1
245.768,36.012724055309526,1
245.786,26.147137271377325,0
245.801,27.29378253288497,1
245.87,29.7656349240886,1
245.893,14.143147764342453,0
245.90500000000003,2.0851578464506475,1
245.915,-7.261784423761567,0
244.886,4.780772878864045,0
244.799,6.085607295325249,1
244.766,7.188800424040278,0
244.67400000000006,2.1009215482277104,0
244.6490000000001,13.61464718202567,0
244.59900000000005,0.20043701683465748,0
244.57500000000005,7.924009113693473,1
244.548,7.531457996277207,0
244.396,-10.411599856539748,1
244.365,10.140571851998343,0
244.344,8.22626594311218,1
244.317,9.765658378716743,0
244.292,14.775753384074203,0
244.267,2.1417909680533183,1
244.247,9.911069303424178,0
244.223,9.208627722924962,1
244.201,18.145792771847308,0
244.176,5.850694705330643,0
243.892,9.652149004273683,0
243.866,20.26930105213196,0
243.84099999999998,13.115409356906445,0
243.815,0.833927506682864,0
243.791,0.939608246004676,1
243.769,3.1367038261502755,0
243.743,3.4611657206133217,1
243.72599999999997,5.674975250800742,1
243.711,11.796352820485128,0
243.69400000000002,10.130429276936669,0
243.681,11.943945899210016,1
243.667,9.425589734790103,0
243.654,12.83912261043683,0
243.643,7.65208519321725,0
243.62099999999995,-3.198362438428628,1
243.406,3.243530777866139,1
243.393,3.8957750319798015,0
243.42999999999995,53.23339883118257,1
243.44400000000002,81.26922607053814,0
243.457,74.21045323853883,0
243.47100000000003,63.40041732585371,1
243.525,72.71933333719154,1
243.543,53.48038510436458,0
243.56,47.84670512663989,0
243.571,33.988418858753775,0
243.529,-0.8910111586722304,0
243.51800000000003,12.392035230359134,1
243.51500000000004,13.509100802101527,1
243.51700000000002,25.668331938763128,1
243.52599999999998,47.22420794620932,0
243.53200000000004,42.381220758079394,1
243.552,48.90305073382071,1
243.589,57.30386052527028,0
243.59900000000002,40.55640701603382,0
243.604,30.855470731062226,0
243.611,23.595819521913274,0
243.614,16.19296836541758,1
243.618,4.502136624000659,1
243.63200000000003,7.772618861589832,1
243.641,2.7048614745744044,1
243.65200000000004,10.71052978113523,0
243.664,9.698608741341415,0
243.67500000000004,0.6776176913504856,1
243.683,-8.931676518642751,0
243.69,-9.510773940587145,0
243.66600000000003,-9.49549615052686,1
243.66800000000003,4.75144124788355,0
243.67000000000004,10.296391239332738,0
243.67300000000003,11.884766391672391,0
243.676,13.592463685693614,1
243.68,21.434841484245624,0
243.68400000000003,19.8635981471046,0
243.65,11.257494564432543,0
243.647,27.25157464553147,0
243.647,27.25157464553147,1
243.618,41.91020903772641,0
243.61000000000004,34.01671443472049,0
243.59600000000003,17.0666316563346,1
243.584,19.222055811979352,1
243.578,29.773144487819053,0
243.56600000000003,29.379781247449113,1
243.569,35.21259547724794,1
243.576,40.734461919147456,1
243.646,53.98320106426594,1
243.687,38.219495655535404,0
243.705,21.17743824044208,1
243.718,7.177210102232031,1
243.74400000000009,20.735353093439898,0
243.7510000000001,11.970500309451449,1
