ema200_current,cci20_current,class
243.17811443537647,-5.2461893588155135,1
243.1933459797288,99.64844030261105,1
243.2010954335464,110.09598665324188,0
243.209079250263,118.13748784129135,1
243.21583286519532,102.77251972195542,1
243.2251322735149,101.60461917177555,0
243.2328769176945,100.3399432682205,0
243.24054450073783,89.68626710730992,0
243.24714076454683,68.27101198753904,0
243.25021911142517,32.394986720875075,1
243.2534225639321,17.376334972152776,1
243.26808485911803,56.60882274233385,1
243.28197290890552,46.12032989732397,0
243.29364627052482,-21.389936685779873,1
243.30128581252617,-22.542948732960976,1
243.307490484158,-20.4578161690408,1
243.31357635472497,-5.570503072135273,1
243.32044095829545,22.473355404484664,1
243.32760933844415,35.34707220893523,0
243.3325606057296,21.45386919838161,1
243.33861336749587,12.885520981862042,0
243.34476163872287,17.67550166287405,1
243.34969797230028,4.125630396320813,0
243.36802615136082,-2.0737227803129046,0
243.36950207796414,-25.677066905842857,1
243.37304147719482,-2.338440862321084,0
243.37685713041512,10.547870455276616,1
243.3905189710545,12.258992914290946,1
243.40151501920658,-14.242332073244302,0
243.40442440981647,0.9703462195385196,1
243.40646556233645,10.238648264406,1
243.41063219057838,19.323507012039247,1
243.4152245676712,22.83960877370644,0
243.63323011555946,109.76007684580786,1
243.6555426029863,129.27469851050364,0
243.6756430258617,116.8335175603984,0
243.78647319094304,41.128358894923416,0
243.80231183892272,5.13969696346237,1
243.83102294148858,-40.87334261773007,1
243.8491264286509,-17.44594112402482,1
243.91028934954895,33.85398713794782,0
245.18199677075197,-20.739605309821133,0
245.236674674194,-9.215831673515432,0
245.3294006245415,25.89207121538188,0
245.34136827730995,4.899010655049458,0
245.375140199488,10.991475998205106,1
245.4212968492035,36.012724055309526,1
245.43794817983886,26.147137271377325,0
245.4521323039492,27.29378253288497,1
245.5210302663626,29.7656349240886,1
245.54581640464676,14.143147764342453,0
245.55606335685874,2.0851578464506475,1
245.56521332447159,-7.261784423761567,0
244.834333234004,4.780772878864045,0
244.77997663331814,6.085607295325249,1
244.76235212388653,7.188800424040278,0
244.7143552881337,2.1009215482277104,0
244.70208189744443,13.61464718202567,0
244.67238046061885,0.20043701683465748,0
244.6596854409755,7.924009113693473,1
244.6461217150597,7.531457996277207,0
244.55441364795558,-10.411599856539748,1
244.53071026543304,10.140571851998343,0
244.51864621974252,8.22626594311218,1
244.5076972391832,9.765658378716743,0
244.49754075668758,14.775753384074203,0
244.4845002590923,2.1417909680533183,1
244.4755090079956,9.911069303424178,0
244.46430570044043,9.208627722924962,1
244.4571333588858,18.145792771847308,0
244.44658010144832,5.850694705330643,0
244.33517016923562,9.652149004273683,0
244.3276647896797,20.26930105213196,0
244.31939480158763,13.115409356906445,0
244.30874984434516,0.833927506682864,0
244.2998287757349,0.939608246004676,1
244.29115220992267,3.1367038261502755,0
244.2735915629912,3.4611657206133217,1
244.2653924091177,5.674975250800742,1
244.25795839184812,11.796352820485128,0
244.24960332002442,10.130429276936669,0
244.2416428551354,11.943945899210016,1
244.2336058629061,9.425589734790103,0
244.22533736885697,12.83912261043683,0
244.21600038755852,7.65208519321725,0
244.19729119488719,-3.198362438428628,1
244.02673608962624,3.243530777866139,1
244.01838021558385,3.8957750319798015,0
243.9138514134928,53.23339883118257,1
243.9176591704376,81.26922607053814,0
243.92357482495086,74.21045323853883,0
243.92613507071147,63.40041732585371,1
243.94607357889316,72.71933333719154,1
243.94971645322295,53.48038510436458,0
243.95254440031627,47.84670512663989,0
243.95403771186488,33.988418858753775,0
243.76171689983872,-0.8910111586722304,0
243.7060902707865,12.392035230359134,1
243.698528254014,13.509100802101527,1
243.69464949960042,25.668331938763128,1
243.69556811899145,47.22420794620932,0
243.6946432840854,42.381220758079394,1
243.6984073436652,48.90305073382071,1
243.7259243286216,57.30386052527028,0
243.7312905349166,40.55640701603382,0
243.7346132963731,30.855470731062226,0
243.737591523634,23.595819521913274,0
243.73923362002532,16.19296836541758,1
243.73855785550563,4.502136624000659,1
243.74056688508657,7.772618861589832,1
243.7415564321067,2.7048614745744044,1
243.74399836560193,10.71052978113523,0
243.74694381828903,9.698608741341415,0
243.7474027053993,0.6776176913504856,1
243.74785702646872,-8.931676518642751,0
243.74777900989318,-9.510773940587145,0
243.6785659452428,-9.49549615052686,1
243.67710871712399,4.75144124788355,0
243.6769298924438,10.296391239332738,0
243.67774787198908,11.884766391672391,0
243.67886918432689,13.592463685693614,1
243.6811301001497,21.434841484245624,0
243.6817505506377,19.8635981471046,0
243.54160063129586,11.257494564432543,0
243.5414856496717,27.25157464553147,0
243.5414856496717,27.25157464553147,1
243.5500049294603,41.91020903772641,0
243.55243183340087,34.01671443472049,0
243.55383956416782,17.0666316563346,1
243.55554475955554,19.222055811979352,1
243.56084100623642,29.773144487819053,0
243.5690480145738,29.379781247449113,1
243.57427050970742,35.21259547724794,1
243.58158682541253,40.734461919147456,1
243.64007765481801,53.98320106426594,1
243.6628061645771,38.219495655535404,0
243.6707037612065,21.17743824044208,1
243.67737201396287,7.177210102232031,1
243.69757533526607,20.735353093439898,0
243.70627773081958,11.970500309451449,1
