ema10_current,ema30_previous,class
242.7479209911617,242.9144385936486,1
243.19277496110772,242.98529712205425,1
243.33424129512343,243.01850375934106,0
243.44716267918275,243.07295857572075,1
243.52137108432208,243.12591803017983,1
243.62409828516158,243.16900913273852,0
243.6871421966221,243.2222233899707,0
243.7330759820916,243.2645439303941,0
243.74682875538662,243.3041341133707,0
243.68094518336272,243.33673633013032,1
243.62421664429863,243.34586248731742,1
243.6797099783551,243.36493252760067,1
243.70511265958461,243.43955676419841,0
243.5862533612204,243.48380094054627,1
243.5521236878136,243.50802759313214,1
243.5200166835776,243.51103901776986,1
243.5442695279754,243.51638037919358,1
243.5935897757516,243.53831606654,1
243.65212452393232,243.56528816115448,0
243.66365295426186,243.59898958557525,1
243.69973851948325,243.61559564670355,0
243.72643927452896,243.6385908879724,1
243.72445593202275,243.6580847132489,0
243.5840360620896,243.6249990209944,0
243.45028644571119,243.564435182531,1
243.47468329362832,243.5572512959214,0
243.4946443510149,243.55900035080987,1
243.5875123366237,243.57855783038582,1
243.45672908434034,243.52979519327096,0
243.48277834173297,243.5214213098341,1
243.48026195569247,243.52850875478757,1
243.52021432738465,243.52666948028502,1
243.5585502281311,243.5378520944602,0
245.50810452669404,244.4607540082531,1
245.5659307410485,244.51612064941682,0
245.55711287366313,244.59977525694646,0
245.22668104841838,244.8740516610031,0
245.24565936352226,244.9420744841278,1
245.2036240059114,245.00309169998917,1
245.25344772369567,245.03193827759642,1
245.45208632206402,245.20260905760682,0
246.32841625520317,246.30332334604032,0
246.21236019291774,246.259489231279,0
245.83872175958703,245.99252418047746,0
245.86239747939118,246.0123613301241,0
245.92871817021057,245.9879062877316,1
246.2231095049664,246.0276145239743,1
246.29604361787418,246.06010885833803,0
246.29393916176159,246.0925246360728,1
246.5462437742421,246.22516331926442,1
246.49611484768258,246.2415524759692,0
246.4338043895158,246.25379274891387,1
246.36181748906208,246.25234010102352,0
243.37641283585307,243.21463646838947,0
243.40324521285584,243.26448111036132,1
243.3998313758376,243.28089761590496,0
243.4354882885344,243.32648786616485,0
243.4948765202517,243.34373575349878,0
243.50019558876545,243.39638398539182,0
243.512694248719,243.39964405471613,1
243.51603380013188,243.41761487483325,0
243.36358347007842,243.42726740693783,1
243.4473852914805,243.43847632196517,0
243.4751334203021,243.4509150564587,1
243.52166584960904,243.46154236593262,0
243.57509585708831,243.47995350748016,0
243.5614420648904,243.50463737236697,1
243.6217590248139,243.50433818705292,0
243.6262742334359,243.5274488468061,1
243.69580914285018,243.5331384923867,0
243.6868606936474,243.56286053286743,0
243.4252531685399,243.45820252883306,0
243.49903655271262,243.48328075664506,0
243.54122295794483,243.50472318223603,0
243.53372787468217,243.51833061262766,0
243.55424874696445,243.518156918478,1
243.57386234987632,243.52343711728585,0
243.6058634087236,243.53293242687215,1
243.63145054754384,243.5382682930937,1
243.67339109580487,243.55374722686386,0
243.67540528006856,243.5746791326489,0
243.6770532490116,243.5878089799962,1
243.6812253855549,243.5990828143981,0
243.69028654845218,243.6066025265857,0
243.67387081236998,243.6136370960516,0
243.6494507091071,243.6109253068412,1
243.37911578236424,243.44512963700657,1
243.4067423276598,243.44564288236637,0
243.45403016580346,243.3278241255824,1
243.68373967573535,243.37421708908798,0
243.90804745658886,243.45592857880862,0
244.03420275169705,243.54728943736094,1
244.48232238160404,243.77734837128372,1
244.5391886620677,243.85644193397408,0
244.58006802217602,243.9090599954189,0
244.54732838178035,243.9582833432222,0
243.27546065841813,243.4449527612511,0
243.39236570386976,243.40234369508644,1
243.3965775560289,243.396536989618,1
243.46021666806632,243.38667114944485,1
243.59348370013961,243.39881450583863,0
243.66615672638144,243.4349719454776,1
243.90245075355125,243.50059506736,1
244.3934105803183,243.7787364802131,0
244.435380861344,243.84584618770188,0
244.41641375591598,243.9001567717003,0
244.40654281174577,243.93806022124718,0
244.3831085648328,243.9815896951104,1
244.31062866381862,244.00980564679938,1
244.2660992276292,244.0487579907386,1
244.23713839633845,244.06860479992088,1
244.24009638387054,244.0861622437814,0
244.2635221719869,244.10601178417218,0
244.24350129121933,244.13607695205584,1
244.23276816722571,244.1482724278233,0
244.20298090382286,244.15867217268269,0
243.44774812135643,243.76964794867558,1
243.58341676266312,243.7511221222051,0
243.63409072635716,243.75568251648,0
243.69655685860582,243.74845244876752,0
243.750489310581,243.751167227999,1
243.8156214786961,243.75370686018329,0
243.850729616245,243.7645521100725,0
243.0978024922157,243.18844949648891,0
243.2223334674884,243.19741807780457,0
243.2223334674884,243.19741807780457,1
243.54469389076928,243.2873798290107,0
243.59834555003025,243.31198263316404,0
243.60711775406742,243.33398923361042,1
243.61711881023328,243.34812444047932,1
243.6911421403653,243.36134769851824,0
243.76636016075832,243.42990350741684,1
243.8257829214331,243.46527694348882,1
243.90794138184967,243.5048198352981,1
244.52553845914827,243.8712557949692,1
244.59302423718844,243.99727352745518,0
244.55386609474056,244.0523019226453,1
244.49799819973958,244.0793806299824,1
244.53205045954988,244.15436452698864,0
244.50521748676903,244.1833280151173,1
