ema30_current,sma20_previous,class
242.9064445893394,242.89,1
243.01850375934106,242.925,1
243.07295857572075,242.94,0
243.12591803017983,242.965,1
243.16900913273852,243.01000000000005,1
243.2222233899707,243.045,0
243.2645439303941,243.09,0
243.3041341133707,243.13,0
243.33673633013032,243.175,0
243.34586248731742,243.23,1
243.35238200813052,243.28,1
243.41296710473262,243.345,1
243.47088257466632,243.455,0
243.49089959727473,243.59,1
243.51114733119223,243.65,1
243.51638037919358,243.635,1
243.53831606654,243.635,1
243.56528816115448,243.63,1
243.59898958557525,243.63,0
243.61559564670355,243.64,1
243.6385908879724,243.63,0
243.6580847132489,243.63,1
243.6678514074358,243.63,0
243.62237725491042,243.615,0
243.5572512959214,243.58,1
243.55900035080987,243.58,0
243.56366334150684,243.58,1
243.58336603101128,243.61000000000004,1
243.5214213098341,243.50999999999996,0
243.52850875478757,243.49499999999995,1
243.52666948028502,243.49999999999997,1
243.5378520944602,243.5,1
243.54730432363658,243.51,0
244.51612064941682,244.235,1
244.59977525694646,244.305,0
244.6621027891569,244.39500000000004,0
244.9420744841278,245.085,0
244.98130926921002,245.21,1
245.03193827759642,245.40000000000003,1
245.0788894936256,245.4650000000001,1
245.24903657255302,245.33,0
246.28980765402724,246.36,0
246.26714745935985,246.335,0
246.0123613301241,246.05,0
246.00651919485588,246.04,0
245.9921113620766,245.925,1
246.06010885833803,245.94000000000003,1
246.0925246360728,245.965,0
246.10389229138343,245.99,1
246.23644310511844,246.08,1
246.25379274891387,246.14,0
246.25234010102352,246.195,1
246.24352063342891,246.245,0
243.2205418497942,243.215,0
243.28089761590496,243.26000000000005,1
243.29463519680388,243.27500000000003,0
243.34373575349878,243.345,0
243.37479195175356,243.385,0
243.39964405471613,243.445,0
243.41761487483325,243.445,1
243.42393897021861,243.45,0
243.42410123658908,243.445,1
243.4509150564587,243.46,0
243.46154236593262,243.47000000000003,1
243.47995350748016,243.46000000000004,0
243.50463737236697,243.48,0
243.50433818705292,243.505,1
243.5274488468061,243.51,0
243.5331384923867,243.525,1
243.56286053286743,243.53500000000003,0
243.56828340558047,243.555,0
243.48328075664506,243.48999999999995,0
243.50472318223603,243.52,0
243.51833061262766,243.545,0
243.518156918478,243.55,0
243.52343711728585,243.545,1
243.52938558412598,243.545,0
243.5382682930937,243.5300000000001,1
243.55374722686386,243.53500000000008,1
243.5746791326489,243.53000000000003,0
243.5878089799962,243.54000000000005,0
243.5990828143981,243.53000000000003,1
243.6066025265857,243.535,0
243.6136370960516,243.545,0
243.61275728340317,243.555,0
243.60820259629585,243.59,1
243.44564288236637,243.45,1
243.44713194114186,243.44,0
243.37421708908798,243.295,1
243.45592857880862,243.335,0
243.54728943736094,243.4,0
243.61037443020547,243.485,1
243.85644193397408,243.67,1
243.9090599954189,243.74,0
243.9582833432222,243.795,0
243.9978793782641,243.84500000000003,0
243.45153097406842,243.51,0
243.396536989618,243.17,1
243.38667114944485,243.205,1
243.39881450583863,243.215,1
243.4349719454776,243.235,0
243.45589342126888,243.285,1
243.55116065312336,243.49,1
243.84584618770188,243.74,0
243.9001567717003,243.805,0
243.93806022124718,243.86000000000004,0
243.9815896951104,243.90000000000003,0
244.00980564679938,243.95000000000005,1
244.02430691472176,243.99,1
244.06860479992088,244.07,1
244.0861622437814,244.105,1
244.10601178417218,244.14999999999995,0
244.13607695205584,244.19,0
244.1482724278233,244.23999999999995,1
244.15867217268269,244.265,0
244.16295827937745,244.27,0
243.76111882855287,243.79,1
243.75568251648,243.74999999999997,0
243.74845244876752,243.735,0
243.751167227999,243.715,0
243.75370686018329,243.695,1
243.7645521100725,243.67,0
243.76925497953712,243.66,0
243.17870737328158,243.09500000000003,0
243.20746110117724,243.08,0
243.20746110117724,243.08,1
243.31198263316404,243.14499999999992,0
243.33398923361042,243.19499999999996,0
243.34812444047932,243.23999999999995,1
243.36134769851824,243.29,1
243.4011440900029,243.32,0
243.46527694348882,243.39500000000004,1
243.5048198352981,243.425,1
243.5597594287024,243.485,1
243.93845007052784,243.835,1
244.0523019226453,243.97000000000003,0
244.0793806299824,244.04500000000007,1
244.0962428590002,244.08500000000004,1
244.1833280151173,244.19,0
244.21042289110864,244.225,1
