ema50_current,stoch_rsi_14_previous,class
243.04244851562999,83.93754063278692,1
243.09723482203853,100.0,1
243.12724866225426,95.6193041181328,0
243.156699094496,100.0,1
243.1810730391989,100.0,1
243.2141750962919,91.26723929384715,0
243.2414438595034,100.0,0
243.26764325945183,91.04485588976624,0
243.28766645258773,91.04485588976627,0
243.2920716897411,80.65900828262838,1
243.29630417249646,47.10473139803854,1
243.3358460758752,21.14328396361089,1
243.36835825758973,37.71240329969313,0
243.3818952129344,0.0,1
243.3884166211081,30.89166434935492,1
243.39263933389682,0.0,1
243.40653350945578,19.99722085346585,1
243.42564520011646,52.247124095496886,1
243.44915619207558,65.41630055570515,0
243.46144762562298,77.31529121644729,1
243.477792216164,42.492268864146226,0
243.49349584237004,73.85038129375035,1
243.50588928220586,73.85038129375035,0
243.53107009325439,0.0,0
243.51574372563167,24.28660159413655,1
243.52518394693396,59.07453707633842,0
243.53548117421505,81.57748574983876,1
243.56641740178765,100.0,1
243.5552229905087,43.946570765172176,0
243.55697895166531,21.344353790494136,1
243.55474448297244,85.1606708297445,1
243.5598271723899,47.872566859533435,1
243.5647105406536,100.0,0
244.18102591608482,70.48002307213666,1
244.24318168121968,51.17347630761283,0
244.29321601201,60.38213367781202,0
244.55473397200885,35.33658083910636,0
244.59500498737748,56.738923307686385,1
244.65700775575604,9.551159609367305,1
244.69964402460653,27.14521603864653,1
244.8391419196336,100.0,0
246.10498976297816,0.0,0
246.1106962145661,28.756051257656274,0
246.0194204556496,100.0,0
246.0223405013616,96.13692187877035,0
246.03074637938067,84.15408982058239,1
246.08648833757584,100.0,1
246.10699971877625,100.0,0
246.11702277872755,100.0,1
246.21835573997515,100.0,1
246.2333196869252,31.103224557005788,0
246.23139942716784,45.14023347990386,1
246.2274737191914,0.0,0
243.47562457812992,78.71121629459716,0
243.45194484822804,2.7141294901922466,1
243.44254453094032,2.7141294901922466,0
243.4193215270121,24.515437246073876,0
243.4223516561689,46.63159785095691,0
243.41068678503564,62.11121912149045,0
243.40829314679337,16.70862091603072,1
243.40391262419402,59.7656923986028,0
243.35169122077892,3.608995139268009,1
243.3612556220941,83.94939056617491,0
243.3712317520857,83.94939056617491,1
243.38719265139287,83.94939056617491,0
243.41503967685944,100.0,0
243.4226666918136,100.0,1
243.4436001301281,48.37268506164109,0
243.45464230130239,90.97026693738823,1
243.47824336277438,60.409908302721284,0
243.48731337043762,96.68050150455852,0
243.4738747829836,54.67971582219765,0
243.4928000608603,99.72813516405235,0
243.5033799701416,99.72813516405235,0
243.50386102766103,87.71818431464987,0
243.5082447888069,61.85059786979043,1
243.5130702431192,74.8558425022343,0
243.52154726678987,74.8558425022343,1
243.53038622929424,74.8558425022343,1
243.54280013444543,88.80712605132376,0
243.55141925652737,100.0,0
243.55970037382176,84.38039864214826,1
243.56765674141843,64.67527056395471,0
243.57468748923145,64.67527056395471,0
243.5744529259767,59.37525096117794,0
243.580026773318,4.7328939332397075,1
243.4807546650657,91.20842341977463,1
243.48089577871468,100.0,0
243.4136662072789,100.0,1
243.46363079689957,88.98375557720291,0
243.52131994420768,97.33353953636237,0
243.56314125002723,99.9887940515733,1
243.72565081729766,100.0,1
243.76031268948935,95.14327495117088,0
243.7936152725756,87.29779602613846,0
243.82169030338383,87.29779602613846,0
243.47943632327932,87.31825139682074,0
243.4577724455459,73.55320541789546,1
243.45673407018205,84.7822423933027,1
243.46750112130297,45.24559670624518,1
243.49598663110697,100.0,0
243.51489831947208,100.0,1
243.58457806898528,88.89314561000013,1
243.76641211403037,83.20548203416988,0
243.8031571362052,83.20548203416988,0
243.82939082912742,73.46664913090882,0
243.85398214441014,46.57993017179693,0
243.87736915796813,46.57993017179693,1
243.8895414750127,12.782206237349241,1
243.913461844291,28.03718340851975,1
243.9228578186069,28.03718340851975,1
243.93519328660145,28.03718340851975,0
243.95342100085227,41.98050090227376,0
243.96124994942073,54.74475354537572,1
243.96570385355844,19.791215705546048,0
243.9666751315292,24.603018275446768,0
243.7866210868114,65.86169952882888,1
243.79681520218614,96.99007430814251,0
243.8000081230579,100.0,0
243.8051565838701,91.67590488561798,0
243.81255756573015,99.07300654103969,1
243.82358988163492,99.07300654103969,0
243.82904077833697,100.0,0
243.32024394552025,95.0612461296213,0
243.32228789451136,100.0,0
243.32228789451136,100.0,1
243.36140400928653,100.0,0
243.3716142565921,85.75895175068598,0
243.3768889280473,84.34089184237841,1
243.38257035500945,75.26046225985358,1
243.4034753190044,75.26046225985358,0
243.4409310230653,77.52234619578424,1
243.4659233235105,89.02189991712179,1
243.49961948710109,99.60371264094181,1
243.73536917847224,90.92470966997251,1
243.8156778387047,42.05776173905254,0
243.83835249684574,42.05776173905257,1
243.85560277871136,5.4375782736624965,1
243.91716470418132,41.903373211795305,0
243.93916744850443,11.12594936770667,1
