ema10_previous,cci20_current,class
242.71412565586436,-5.2461893588155135,1
243.10379487591626,99.64844030261105,1
243.19277496110772,110.09598665324188,0
243.33424129512343,118.13748784129135,1
243.44716267918275,102.77251972195542,1
243.52137108432208,101.60461917177555,0
243.62409828516158,100.3399432682205,0
243.6871421966221,89.68626710730992,0
243.7330759820916,68.27101198753904,0
243.74682875538662,32.394986720875075,1
243.68094518336272,17.376334972152776,1
243.60163179988075,56.60882274233385,1
243.68057527488227,46.12032989732397,0
243.61577470198813,-21.389936685779873,1
243.58592895177216,-22.542948732960976,1
243.52446483548383,-20.4578161690408,1
243.5200166835776,-5.570503072135273,1
243.5442695279754,22.473355404484664,1
243.5935897757516,35.34707220893523,0
243.65212452393232,21.45386919838161,1
243.66365295426186,12.885520981862042,0
243.69973851948325,17.67550166287405,1
243.72643927452896,4.125630396320813,0
243.59084244749508,-2.0737227803129046,0
243.4495929163659,-25.677066905842857,1
243.45028644571119,-2.338440862321084,0
243.47468329362832,10.547870455276616,1
243.55561245998678,12.258992914290946,1
243.47623816563598,-14.242332073244302,0
243.45672908434034,0.9703462195385196,1
243.48277834173297,10.238648264406,1
243.48026195569247,19.323507012039247,1
243.52021432738465,22.83960877370644,0
245.53321954948075,109.76007684580786,1
245.50810452669404,129.27469851050364,0
245.5659307410485,116.8335175603984,0
245.12991604518257,41.128358894923416,0
245.22668104841838,5.13969696346237,1
245.2078806496128,-40.87334261773007,1
245.2036240059114,-17.44594112402482,1
245.4310849109149,33.85398713794782,0
246.41865419052056,-20.739605309821133,0
246.1997872983417,-9.215831673515432,0
245.7362154839397,25.89207121538188,0
245.83872175958703,4.899010655049458,0
245.87685030515075,10.991475998205106,1
246.11325995708577,36.012724055309526,1
246.2231095049664,26.147137271377325,0
246.29604361787418,27.29378253288497,1
246.56493715452262,29.7656349240886,1
246.50711977555991,14.143147764342453,0
246.49611484768258,2.0851578464506475,1
246.4338043895158,-7.261784423761567,0
243.3711712438205,4.780772878864045,0
243.42963990254498,6.085607295325249,1
243.40324521285584,7.188800424040278,0
243.41424973454428,2.1009215482277104,0
243.4354882885344,13.61464718202567,0
243.52246127515772,0.20043701683465748,0
243.50019558876545,7.924009113693473,1
243.512694248719,7.531457996277207,0
243.39151836631362,-10.411599856539748,1
243.40656829370056,10.140571851998343,0
243.4473852914805,8.22626594311218,1
243.4751334203021,9.765658378716743,0
243.52166584960904,14.775753384074203,0
243.57509585708831,2.1417909680533183,1
243.5614420648904,9.911069303424178,0
243.6217590248139,9.208627722924962,1
243.6262742334359,18.145792771847308,0
243.69580914285018,5.850694705330643,0
243.34542740393653,9.652149004273683,0
243.4252531685399,20.26930105213196,0
243.49903655271262,13.115409356906445,0
243.54122295794483,0.833927506682864,0
243.53372787468217,0.939608246004676,1
243.55424874696445,3.1367038261502755,0
243.5899098431678,3.4611657206133217,1
243.6058634087236,5.674975250800742,1
243.63145054754384,11.796352820485128,0
243.67339109580487,10.130429276936669,0
243.67540528006856,11.943945899210016,1
243.6770532490116,9.425589734790103,0
243.6812253855549,12.83912261043683,0
243.69028654845218,7.65208519321725,0
243.66043975557545,-3.198362438428628,1
243.3488013138351,3.243530777866139,1
243.37911578236424,3.8957750319798015,0
243.31544699070977,53.23339883118257,1
243.45403016580346,81.26922607053814,0
243.68373967573535,74.21045323853883,0
243.90804745658886,63.40041732585371,1
244.35995771947742,72.71933333719154,1
244.48232238160404,53.48038510436458,0
244.5391886620677,47.84670512663989,0
244.58006802217602,33.988418858753775,0
243.21175779073772,-0.8910111586722304,0
243.3753495895052,12.392035230359134,1
243.39236570386976,13.509100802101527,1
243.3965775560289,25.668331938763128,1
243.46021666806632,47.22420794620932,0
243.59348370013961,42.381220758079394,1
243.77959338601846,48.90305073382071,1
244.30608611173585,57.30386052527028,0
244.3934105803183,40.55640701603382,0
244.435380861344,30.855470731062226,0
244.41641375591598,23.595819521913274,0
244.40654281174577,16.19296836541758,1
244.3831085648328,4.502136624000659,1
244.2876905629889,7.772618861589832,1
244.2660992276292,2.7048614745744044,1
244.23713839633845,10.71052978113523,0
244.24009638387054,9.698608741341415,0
244.2635221719869,0.6776176913504856,1
244.24350129121933,-8.931676518642751,0
244.23276816722571,-9.510773940587145,0
243.39169214832455,-9.49549615052686,1
243.4992596959261,4.75144124788355,0
243.58341676266312,10.296391239332738,0
243.63409072635716,11.884766391672391,0
243.69655685860582,13.592463685693614,1
243.750489310581,21.434841484245624,0
243.8156214786961,19.8635981471046,0
243.0938628480981,11.257494564432543,0
243.17940070676468,27.25157464553147,0
243.17940070676468,27.25157464553147,1
243.48602225867037,41.91020903772641,0
243.54469389076928,34.01671443472049,0
243.59834555003025,17.0666316563346,1
243.60711775406742,19.222055811979352,1
243.61711881023328,29.773144487819053,0
243.71940587343246,29.379781247449113,1
243.76636016075832,35.21259547724794,1
243.8257829214331,40.734461919147456,1
244.4744783595258,53.98320106426594,1
244.5673149042939,38.219495655535404,0
244.59302423718844,21.17743824044208,1
244.55386609474056,7.177210102232031,1
244.5544923880077,20.735353093439898,0
244.53205045954988,11.970500309451449,1
