ema200_current,stoch_rsi_14_previous,class
243.17811443537647,83.93754063278692,1
243.1933459797288,100.0,1
243.2010954335464,95.6193041181328,0
243.209079250263,100.0,1
243.21583286519532,100.0,1
243.2251322735149,91.26723929384715,0
243.2328769176945,100.0,0
243.24054450073783,91.04485588976624,0
243.24714076454683,91.04485588976627,0
243.25021911142517,80.65900828262838,1
243.2534225639321,47.10473139803854,1
243.26808485911803,21.14328396361089,1
243.28197290890552,37.71240329969313,0
243.29364627052482,0.0,1
243.30128581252617,30.89166434935492,1
243.307490484158,0.0,1
243.31357635472497,19.99722085346585,1
243.32044095829545,52.247124095496886,1
243.32760933844415,65.41630055570515,0
243.3325606057296,77.31529121644729,1
243.33861336749587,42.492268864146226,0
243.34476163872287,73.85038129375035,1
243.34969797230028,73.85038129375035,0
243.36802615136082,0.0,0
243.36950207796414,24.28660159413655,1
243.37304147719482,59.07453707633842,0
243.37685713041512,81.57748574983876,1
243.3905189710545,100.0,1
243.40151501920658,43.946570765172176,0
243.40442440981647,21.344353790494136,1
243.40646556233645,85.1606708297445,1
243.41063219057838,47.872566859533435,1
243.4152245676712,100.0,0
243.63323011555946,70.48002307213666,1
243.6555426029863,51.17347630761283,0
243.6756430258617,60.38213367781202,0
243.78647319094304,35.33658083910636,0
243.80231183892272,56.738923307686385,1
243.83102294148858,9.551159609367305,1
243.8491264286509,27.14521603864653,1
243.91028934954895,100.0,0
245.18199677075197,0.0,0
245.236674674194,28.756051257656274,0
245.3294006245415,100.0,0
245.34136827730995,96.13692187877035,0
245.375140199488,84.15408982058239,1
245.4212968492035,100.0,1
245.43794817983886,100.0,0
245.4521323039492,100.0,1
245.5210302663626,100.0,1
245.54581640464676,31.103224557005788,0
245.55606335685874,45.14023347990386,1
245.56521332447159,0.0,0
244.834333234004,78.71121629459716,0
244.77997663331814,2.7141294901922466,1
244.76235212388653,2.7141294901922466,0
244.7143552881337,24.515437246073876,0
244.70208189744443,46.63159785095691,0
244.67238046061885,62.11121912149045,0
244.6596854409755,16.70862091603072,1
244.6461217150597,59.7656923986028,0
244.55441364795558,3.608995139268009,1
244.53071026543304,83.94939056617491,0
244.51864621974252,83.94939056617491,1
244.5076972391832,83.94939056617491,0
244.49754075668758,100.0,0
244.4845002590923,100.0,1
244.4755090079956,48.37268506164109,0
244.46430570044043,90.97026693738823,1
244.4571333588858,60.409908302721284,0
244.44658010144832,96.68050150455852,0
244.33517016923562,54.67971582219765,0
244.3276647896797,99.72813516405235,0
244.31939480158763,99.72813516405235,0
244.30874984434516,87.71818431464987,0
244.2998287757349,61.85059786979043,1
244.29115220992267,74.8558425022343,0
244.2735915629912,74.8558425022343,1
244.2653924091177,74.8558425022343,1
244.25795839184812,88.80712605132376,0
244.24960332002442,100.0,0
244.2416428551354,84.38039864214826,1
244.2336058629061,64.67527056395471,0
244.22533736885697,64.67527056395471,0
244.21600038755852,59.37525096117794,0
244.19729119488719,4.7328939332397075,1
244.02673608962624,91.20842341977463,1
244.01838021558385,100.0,0
243.9138514134928,100.0,1
243.9176591704376,88.98375557720291,0
243.92357482495086,97.33353953636237,0
243.92613507071147,99.9887940515733,1
243.94607357889316,100.0,1
243.94971645322295,95.14327495117088,0
243.95254440031627,87.29779602613846,0
243.95403771186488,87.29779602613846,0
243.76171689983872,87.31825139682074,0
243.7060902707865,73.55320541789546,1
243.698528254014,84.7822423933027,1
243.69464949960042,45.24559670624518,1
243.69556811899145,100.0,0
243.6946432840854,100.0,1
243.6984073436652,88.89314561000013,1
243.7259243286216,83.20548203416988,0
243.7312905349166,83.20548203416988,0
243.7346132963731,73.46664913090882,0
243.737591523634,46.57993017179693,0
243.73923362002532,46.57993017179693,1
243.73855785550563,12.782206237349241,1
243.74056688508657,28.03718340851975,1
243.7415564321067,28.03718340851975,1
243.74399836560193,28.03718340851975,0
243.74694381828903,41.98050090227376,0
243.7474027053993,54.74475354537572,1
243.74785702646872,19.791215705546048,0
243.74777900989318,24.603018275446768,0
243.6785659452428,65.86169952882888,1
243.67710871712399,96.99007430814251,0
243.6769298924438,100.0,0
243.67774787198908,91.67590488561798,0
243.67886918432689,99.07300654103969,1
243.6811301001497,99.07300654103969,0
243.6817505506377,100.0,0
243.54160063129586,95.0612461296213,0
243.5414856496717,100.0,0
243.5414856496717,100.0,1
243.5500049294603,100.0,0
243.55243183340087,85.75895175068598,0
243.55383956416782,84.34089184237841,1
243.55554475955554,75.26046225985358,1
243.56084100623642,75.26046225985358,0
243.5690480145738,77.52234619578424,1
243.57427050970742,89.02189991712179,1
243.58158682541253,99.60371264094181,1
243.64007765481801,90.92470966997251,1
243.6628061645771,42.05776173905254,0
243.6707037612065,42.05776173905257,1
243.67737201396287,5.4375782736624965,1
243.69757533526607,41.903373211795305,0
243.70627773081958,11.12594936770667,1
