ema100_current,mom10_current,class
243.18905225418166,0.30000000000001137,1
243.2059823509734,0.8000000000000114,1
243.21960454887298,1.0,0
243.23295700028004,1.1000000000000227,1
243.24344502462958,1.0,1
243.2576857613686,1.200000000000017,0
243.26904448124196,0.9000000000000057,0
243.28048818799888,0.8000000000000114,0
243.28941517665172,0.19999999999998866,0
243.29067523904556,-0.19999999999998866,1
243.29191034970887,-0.09999999999999433,1
243.31029924093696,0.19999999999998866,1
243.3284839227556,-0.09999999999999433,0
243.33751678839408,-0.19999999999998866,1
243.3447663049139,0.0,1
243.3498359170736,-0.5,1
243.3580095074276,0.0,1
243.36831135455623,0.0,1
243.38131913882043,0.30000000000001137,0
243.38917921106997,0.2999999999999829,1
243.3982440122856,0.30000000000001137,0
243.40743922451642,0.20000000000001705,1
243.41447215531707,0.2999999999999829,0
243.43239618066715,-0.09999999999999433,0
243.42857866939048,-0.19999999999998866,1
243.43290288727312,-0.09999999999999433,0
243.4368315650493,0.09999999999999433,1
243.4505651585406,0.19999999999998866,1
243.45160054841358,-0.19999999999998866,0
243.4551589754741,-0.09999999999999433,1
243.4563568285833,-0.19999999999998866,1
243.4621111819273,0.19999999999998866,1
243.46806149971002,0.09999999999999433,0
243.82994300544357,1.6999999999999886,1
243.8701414176561,1.5999999999999943,0
243.90527351363698,-0.8999999999999773,0
244.10478228197974,0.5,0
244.13464820015275,-0.19999999999998866,1
244.18798273851326,0.2999999999999829,1
244.21942096903098,0.5999999999999943,1
244.32506238048538,0.5,0
245.83408383388885,-0.30000000000001137,0
245.87057307332157,-0.3999999999999773,0
245.86638279248183,0.10000000000002274,0
245.87057823792648,-0.09999999999999433,0
245.8842262192538,0.7999999999999828,1
245.92862768583853,0.8000000000000114,1
245.94552040561916,0.09999999999999433,0
245.95718848396888,0.0,1
246.03293930986325,0.30000000000001137,1
246.05245192054863,-0.09999999999999433,0
246.0590926090496,-0.30000000000001137,1
246.06300177668945,-0.4000000000000057,0
244.2284174956066,-0.09999999999999433,0
244.15737520939186,-0.19999999999998866,1
244.13215058352168,0.0,0
244.06549234972576,0.19999999999998866,0
244.05050707671853,0.3999999999999773,0
244.01353315183098,-0.4000000000000057,0
243.9979064878408,0.2999999999999829,1
243.9796793286337,0.19999999999998866,0
243.8651202898652,-0.2999999999999829,1
243.845215351992,0.0,0
243.83385144982952,0.09999999999999433,1
243.82283330127632,0.0,0
243.8146333559607,0.30000000000001137,0
243.8006551917408,0.30000000000001137,1
243.79444397705845,0.5,0
243.78315571256888,0.4000000000000057,1
243.7786513961876,0.5999999999999943,0
243.76736594404213,0.0,0
243.62229653862755,0.20000000000001705,0
243.61775770628597,0.30000000000001137,0
243.61163846582176,0.19999999999998866,0
243.6013700903672,0.19999999999998866,0
243.59390507115882,0.4000000000000057,1
243.58720769817168,0.4000000000000057,0
243.57971296384312,0.19999999999998866,1
243.57682638085092,0.2999999999999829,1
243.57659697999665,0.0,0
243.5737720996549,-0.10000000000002274,0
243.57224280565552,0.0,1
243.570433882676,0.19999999999998866,0
243.5689706919833,0.09999999999999433,0
243.5661761014024,0.0,0
243.56075797658417,0.0,1
243.45396621440563,0.19999999999998866,1
243.45084891813374,0.30000000000001137,0
243.43766415086878,0.9000000000000057,1
243.4630392727289,1.1999999999999886,0
243.49156240093876,1.5999999999999943,0
243.51389003269833,1.200000000000017,1
243.60340637005638,2.200000000000017,1
243.62673911589187,1.6999999999999886,0
243.64929991512696,0.09999999999999433,0
243.66757429566596,0.4000000000000057,0
243.51813622269586,1.1999999999999886,0
243.49600610749957,0.19999999999998866,1
243.49317526037171,0.0,1
243.4978906238292,0.19999999999998866,1
243.512602790038,0.7999999999999828,0
243.52213349409507,0.5,1
243.55822548539874,0.8000000000000114,1
243.64952012843827,0.9000000000000057,0
243.669460434308,0.4000000000000057,0
243.68349592644898,0.4000000000000057,0
243.6978733121113,0.6000000000000227,0
243.7087461509301,0.09999999999999433,1
243.71575320199963,-0.30000000000001137,1
243.73903722122918,-0.6000000000000227,1
243.7509544053113,-0.4000000000000057,1
243.765235627629,-0.2999999999999829,0
243.78152416351418,-0.09999999999999433,0
243.79321984606514,-0.10000000000002274,1
243.8037541948537,-0.10000000000002274,0
243.81178983262703,-0.09999999999999433,0
243.7321990925196,0.19999999999998866,1
243.73551672689067,0.5,0
243.73741344744647,0.4000000000000057,0
243.74156271922902,0.5999999999999943,0
243.74562982721366,0.5999999999999943,1
243.751906508456,0.8000000000000114,0
243.7560787009608,0.5,0
243.51991036140927,-0.09999999999999433,0
243.51617674725293,0.5999999999999943,0
243.51617674725293,0.5999999999999943,1
243.51986470045483,0.8999999999999773,0
243.52095243985409,0.3999999999999773,0
243.51817896966287,0.4000000000000057,1
243.51608024373226,0.5,1
243.521823142967,0.4000000000000057,0
243.5310351816962,0.5,1
243.5412513498301,0.30000000000001137,1
243.55646526176227,0.2999999999999829,1
243.67698746346886,1.0,1
243.72574573034674,0.7999999999999828,0
243.74269551855275,0.4000000000000057,1
243.7557799092213,0.19999999999998866,1
243.79482958383943,-0.09999999999999433,0
243.80898254064275,-0.7999999999999828,1
