ema30_current,sma50_current,class
242.9064445893394,243.18,1
243.01850375934106,243.182,1
243.07295857572075,243.19,0
243.12591803017983,243.2,1
243.16900913273852,243.21,1
243.2222233899707,243.226,0
243.2645439303941,243.23999999999995,0
243.3041341133707,243.25399999999996,0
243.33673633013032,243.264,0
243.34586248731742,243.264,1
243.35238200813052,243.264,1
243.41296710473262,243.278,1
243.47088257466632,243.28,0
243.49089959727473,243.276,1
243.51114733119223,243.268,1
243.51638037919358,243.266,1
243.53831606654,243.272,1
243.56528816115448,243.28400000000002,1
243.59898958557525,243.29999999999995,0
243.61559564670355,243.308,1
243.6385908879724,243.318,0
243.6580847132489,243.32799999999997,1
243.6678514074358,243.342,0
243.62237725491042,243.4,0
243.5572512959214,243.422,1
243.55900035080987,243.442,0
243.56366334150684,243.46599999999998,1
243.58336603101128,243.52000000000004,1
243.5214213098341,243.596,0
243.52850875478757,243.596,1
243.52666948028502,243.59600000000003,1
243.5378520944602,243.594,1
243.54730432363658,243.592,0
244.51612064941682,243.864,1
244.59977525694646,243.898,0
244.6621027891569,243.926,0
244.9420744841278,244.12800000000004,0
244.98130926921002,244.164,1
245.03193827759642,244.22800000000004,1
245.0788894936256,244.272,1
245.24903657255302,244.4,0
246.28980765402724,245.924,0
246.26714745935985,245.93,0
246.0123613301241,245.98999999999995,0
246.00651919485588,246.002,0
245.9921113620766,246.05000000000004,1
246.06010885833803,246.108,1
246.0925246360728,246.122,0
246.10389229138343,246.13,1
246.23644310511844,246.198,1
246.25379274891387,246.214,0
246.25234010102352,246.212,1
246.24352063342891,246.21599999999998,0
243.2205418497942,243.768,0
243.28089761590496,243.694,1
243.29463519680388,243.67,0
243.34373575349878,243.582,0
243.37479195175356,243.55599999999998,0
243.39964405471613,243.498,0
243.41761487483325,243.466,1
243.42393897021861,243.44000000000003,0
243.42410123658908,243.288,1
243.4509150564587,243.25600000000003,0
243.46154236593262,243.25800000000004,1
243.47995350748016,243.26800000000003,0
243.50463737236697,243.306,0
243.50433818705292,243.32,1
243.5274488468061,243.34,0
243.5331384923867,243.356,1
243.56286053286743,243.376,0
243.56828340558047,243.39,0
243.48328075664506,243.456,0
243.50472318223603,243.47599999999997,0
243.51833061262766,243.484,0
243.518156918478,243.486,0
243.52343711728585,243.488,1
243.52938558412598,243.492,0
243.5382682930937,243.498,1
243.55374722686386,243.504,1
243.5746791326489,243.51,0
243.5878089799962,243.518,0
243.5990828143981,243.52599999999998,1
243.6066025265857,243.534,0
243.6136370960516,243.54000000000005,0
243.61275728340317,243.53600000000003,0
243.60820259629585,243.548,1
243.44564288236637,243.524,1
243.44713194114186,243.522,0
243.37421708908798,243.45,1
243.45592857880862,243.474,0
243.54728943736094,243.504,0
243.61037443020547,243.528,1
243.85644193397408,243.616,1
243.9090599954189,243.63,0
243.9582833432222,243.644,0
243.9978793782641,243.658,0
243.45153097406842,243.50600000000003,0
243.396536989618,243.51799999999997,1
243.38667114944485,243.522,1
243.39881450583863,243.52599999999998,1
243.4349719454776,243.53800000000004,0
243.45589342126888,243.548,1
243.55116065312336,243.582,1
243.84584618770188,243.69,0
243.9001567717003,243.71599999999998,0
243.93806022124718,243.73799999999997,0
243.9815896951104,243.75799999999995,0
244.00980564679938,243.79,1
244.02430691472176,243.814,1
244.06860479992088,243.814,1
244.0861622437814,243.808,1
244.10601178417218,243.8,0
244.13607695205584,243.79999999999995,0
244.1482724278233,243.794,1
244.15867217268269,243.778,0
244.16295827937745,243.76400000000004,0
243.76111882855287,243.78600000000003,1
243.75568251648,243.81600000000003,0
243.74845244876752,243.82599999999996,0
243.751167227999,243.83,0
243.75370686018329,243.842,1
243.7645521100725,243.854,0
243.76925497953712,243.862,0
243.17870737328158,243.51000000000005,0
243.20746110117724,243.484,0
243.20746110117724,243.484,1
243.31198263316404,243.43600000000004,0
243.33398923361042,243.426,0
243.34812444047932,243.414,1
243.36134769851824,243.404,1
243.4011440900029,243.406,0
243.46527694348882,243.41599999999997,1
243.5048198352981,243.426,1
243.5597594287024,243.44200000000004,1
243.93845007052784,243.56600000000003,1
244.0523019226453,243.612,0
244.0793806299824,243.624,1
244.0962428590002,243.634,1
244.1833280151173,243.662,0
244.21042289110864,243.672,1
