ema10_previous,ema30_previous,class
242.71412565586436,242.9144385936486,1
243.10379487591626,242.98529712205425,1
243.19277496110772,243.01850375934106,0
243.33424129512343,243.07295857572075,1
243.44716267918275,243.12591803017983,1
243.52137108432208,243.16900913273852,0
243.62409828516158,243.2222233899707,0
243.6871421966221,243.2645439303941,0
243.7330759820916,243.3041341133707,0
243.74682875538662,243.33673633013032,1
243.68094518336272,243.34586248731742,1
243.60163179988075,243.36493252760067,1
243.68057527488227,243.43955676419841,0
243.61577470198813,243.48380094054627,1
243.58592895177216,243.50802759313214,1
243.52446483548383,243.51103901776986,1
243.5200166835776,243.51638037919358,1
243.5442695279754,243.53831606654,1
243.5935897757516,243.56528816115448,0
243.65212452393232,243.59898958557525,1
243.66365295426186,243.61559564670355,0
243.69973851948325,243.6385908879724,1
243.72643927452896,243.6580847132489,0
243.59084244749508,243.6249990209944,0
243.4495929163659,243.564435182531,1
243.45028644571119,243.5572512959214,0
243.47468329362832,243.55900035080987,1
243.55561245998678,243.57855783038582,1
243.47623816563598,243.52979519327096,0
243.45672908434034,243.5214213098341,1
243.48277834173297,243.52850875478757,1
243.48026195569247,243.52666948028502,1
243.52021432738465,243.5378520944602,0
245.53321954948075,244.4607540082531,1
245.50810452669404,244.51612064941682,0
245.5659307410485,244.59977525694646,0
245.12991604518257,244.8740516610031,0
245.22668104841838,244.9420744841278,1
245.2078806496128,245.00309169998917,1
245.2036240059114,245.03193827759642,1
245.4310849109149,245.20260905760682,0
246.41865419052056,246.30332334604032,0
246.1997872983417,246.259489231279,0
245.7362154839397,245.99252418047746,0
245.83872175958703,246.0123613301241,0
245.87685030515075,245.9879062877316,1
246.11325995708577,246.0276145239743,1
246.2231095049664,246.06010885833803,0
246.29604361787418,246.0925246360728,1
246.56493715452262,246.22516331926442,1
246.50711977555991,246.2415524759692,0
246.49611484768258,246.25379274891387,1
246.4338043895158,246.25234010102352,0
243.3711712438205,243.21463646838947,0
243.42963990254498,243.26448111036132,1
243.40324521285584,243.28089761590496,0
243.41424973454428,243.32648786616485,0
243.4354882885344,243.34373575349878,0
243.52246127515772,243.39638398539182,0
243.50019558876545,243.39964405471613,1
243.512694248719,243.41761487483325,0
243.39151836631362,243.42726740693783,1
243.40656829370056,243.43847632196517,0
243.4473852914805,243.4509150564587,1
243.4751334203021,243.46154236593262,0
243.52166584960904,243.47995350748016,0
243.57509585708831,243.50463737236697,1
243.5614420648904,243.50433818705292,0
243.6217590248139,243.5274488468061,1
243.6262742334359,243.5331384923867,0
243.69580914285018,243.56286053286743,0
243.34542740393653,243.45820252883306,0
243.4252531685399,243.48328075664506,0
243.49903655271262,243.50472318223603,0
243.54122295794483,243.51833061262766,0
243.53372787468217,243.518156918478,1
243.55424874696445,243.52343711728585,0
243.5899098431678,243.53293242687215,1
243.6058634087236,243.5382682930937,1
243.63145054754384,243.55374722686386,0
243.67339109580487,243.5746791326489,0
243.67540528006856,243.5878089799962,1
243.6770532490116,243.5990828143981,0
243.6812253855549,243.6066025265857,0
243.69028654845218,243.6136370960516,0
243.66043975557545,243.6109253068412,1
243.3488013138351,243.44512963700657,1
243.37911578236424,243.44564288236637,0
243.31544699070977,243.3278241255824,1
243.45403016580346,243.37421708908798,0
243.68373967573535,243.45592857880862,0
243.90804745658886,243.54728943736094,1
244.35995771947742,243.77734837128372,1
244.48232238160404,243.85644193397408,0
244.5391886620677,243.9090599954189,0
244.58006802217602,243.9582833432222,0
243.21175779073772,243.4449527612511,0
243.3753495895052,243.40234369508644,1
243.39236570386976,243.396536989618,1
243.3965775560289,243.38667114944485,1
243.46021666806632,243.39881450583863,0
243.59348370013961,243.4349719454776,1
243.77959338601846,243.50059506736,1
244.30608611173585,243.7787364802131,0
244.3934105803183,243.84584618770188,0
244.435380861344,243.9001567717003,0
244.41641375591598,243.93806022124718,0
244.40654281174577,243.9815896951104,1
244.3831085648328,244.00980564679938,1
244.2876905629889,244.0487579907386,1
244.2660992276292,244.06860479992088,1
244.23713839633845,244.0861622437814,0
244.24009638387054,244.10601178417218,0
244.2635221719869,244.13607695205584,1
244.24350129121933,244.1482724278233,0
244.23276816722571,244.15867217268269,0
243.39169214832455,243.76964794867558,1
243.4992596959261,243.7511221222051,0
243.58341676266312,243.75568251648,0
243.63409072635716,243.74845244876752,0
243.69655685860582,243.751167227999,1
243.750489310581,243.75370686018329,0
243.8156214786961,243.7645521100725,0
243.0938628480981,243.18844949648891,0
243.17940070676468,243.19741807780457,0
243.17940070676468,243.19741807780457,1
243.48602225867037,243.2873798290107,0
243.54469389076928,243.31198263316404,0
243.59834555003025,243.33398923361042,1
243.60711775406742,243.34812444047932,1
243.61711881023328,243.36134769851824,0
243.71940587343246,243.42990350741684,1
243.76636016075832,243.46527694348882,1
243.8257829214331,243.5048198352981,1
244.4744783595258,243.8712557949692,1
244.5673149042939,243.99727352745518,0
244.59302423718844,244.0523019226453,1
244.55386609474056,244.0793806299824,1
244.5544923880077,244.15436452698864,0
244.53205045954988,244.1833280151173,1
