ema100_current,rsi14_current,class
243.18905225418166,-3.07777613282434,1
243.2059823509734,18.323516316432414,1
243.21960454887298,24.76988694583753,0
243.23295700028004,24.76988694583753,1
243.24344502462958,20.836230548135052,1
243.2576857613686,25.061974356347164,0
243.26904448124196,21.160900258450692,0
243.28048818799888,21.160900258450692,0
243.28941517665172,16.63657763603696,0
243.29067523904556,2.0195353174736543,1
243.29191034970887,2.0195353174736543,1
243.31029924093696,22.12965611870645,1
243.3284839227556,13.686773613094175,0
243.33751678839408,1.3427049995352152,1
243.3447663049139,-3.6859918027169267,1
243.3498359170736,1.4764203268832716,1
243.3580095074276,9.801941802845704,1
243.36831135455623,13.201650031964023,1
243.38131913882043,16.27345156714425,0
243.38917921106997,7.283662721075642,1
243.3982440122856,11.054133230035717,0
243.40743922451642,11.054133230035717,1
243.41447215531707,5.935654388105847,0
243.43239618066715,1.76575572470405,0
243.42857866939048,-1.8018360413373105,1
243.43290288727312,3.879108784747871,0
243.4368315650493,3.879108784747871,1
243.4505651585406,9.435306228375024,1
243.45160054841358,-11.488438602341231,0
243.4551589754741,6.330362858200773,1
243.4563568285833,-1.4717048687384278,1
243.4621111819273,11.475843209984506,1
243.46806149971002,11.475843209984506,0
243.82994300544357,13.221505730246008,1
243.8701414176561,18.43960836214133,0
243.90527351363698,14.619784268185626,0
244.10478228197974,17.25881243782385,0
244.13464820015275,10.650078584996491,1
244.18798273851326,8.048925420453926,1
244.21942096903098,12.025095026541125,1
244.32506238048538,11.466792555441446,0
245.83408383388885,-8.595708787446156,0
245.87057307332157,4.854947767465474,0
245.86638279248183,9.801070102429053,0
245.87057823792648,0.6256447028448521,0
245.8842262192538,4.065011038020131,1
245.92862768583853,14.416792227493048,1
245.94552040561916,14.416792227493048,0
245.95718848396888,7.3801490969159715,1
246.03293930986325,5.5513746497732095,1
246.05245192054863,5.405951629219104,0
246.0590926090496,-2.5038297766230784,1
246.06300177668945,-6.762942841306739,0
244.2284174956066,-0.7452288576979242,0
244.15737520939186,-5.600105261462119,1
244.13215058352168,-0.9379299938098312,0
244.06549234972576,3.306361955186631,0
244.05050707671853,10.72061193101186,0
244.01353315183098,-2.762020923949265,0
243.9979064878408,5.9699577150342416,1
243.9796793286337,1.5142577916579825,0
243.8651202898652,-6.499480834976198,1
243.845215351992,6.856219078603374,0
243.83385144982952,6.856219078603374,1
243.82283330127632,10.721733542434123,0
243.8146333559607,14.178119011846904,0
243.8006551917408,-0.03684619839033587,1
243.79444397705845,11.691889745498088,0
243.78315571256888,3.2774596066687,1
243.7786513961876,13.264134705584324,0
243.76736594404213,1.7548280784019423,0
243.62229653862755,13.165260463896034,0
243.61775770628597,13.165260463896034,0
243.61163846582176,8.797373830786142,0
243.6013700903672,-0.6103819943709112,0
243.59390507115882,4.04546886116195,1
243.58720769817168,4.04546886116195,0
243.57971296384312,4.04546886116195,1
243.57682638085092,9.105602555029165,1
243.57659697999665,13.440854767851606,0
243.5737720996549,7.7325750963479996,0
243.57224280565552,7.7325750963479996,1
243.570433882676,7.7325750963479996,0
243.5689706919833,7.7325750963479996,0
243.5661761014024,0.05464813789346579,0
243.56075797658417,0.05464813789346579,1
243.45396621440563,4.479630263448527,1
243.45084891813374,4.479630263448527,0
243.43766415086878,14.870054547444001,1
243.4630392727289,21.847498941927253,0
243.49156240093876,24.066345659842824,0
243.51389003269833,17.700497658232212,1
243.60340637005638,20.89329138579868,1
243.62673911589187,14.265025644511836,0
243.64929991512696,14.265025644511836,0
243.66757429566596,11.702619164645784,0
243.51813622269586,1.825131487120018,0
243.49600610749957,2.909462573438901,1
243.49317526037171,-0.23818501028578964,1
243.4978906238292,8.252658882880041,1
243.512602790038,16.40549302351181,0
243.52213349409507,11.147687979269406,1
243.55822548539874,17.631652586163014,1
243.64952012843827,19.886834504894253,0
243.669460434308,17.170004990813286,0
243.68349592644898,11.31837219125427,0
243.6978733121113,11.31837219125427,0
243.7087461509301,7.925117668432094,1
243.71575320199963,0.6165694654325762,1
243.73903722122918,7.332991651174751,1
243.7509544053113,7.332991651174751,1
243.765235627629,10.673170498435098,0
243.78152416351418,13.73089952875192,0
243.79321984606514,5.357636294818363,1
243.8037541948537,5.357636294818363,0
243.81178983262703,0.5021345378634976,0
243.7321990925196,-1.2465530181078464,1
243.73551672689067,9.36253235347283,0
243.73741344744647,3.7889043781124334,0
243.74156271922902,8.74183825941924,0
243.74562982721366,8.74183825941924,1
243.751906508456,13.303380404559007,0
243.7560787009608,7.3500977142805075,0
243.51991036140927,-5.6544587383857134,0
243.51617674725293,5.39683666694232,0
243.51617674725293,5.39683666694232,1
243.51986470045483,11.949982401766976,0
243.52095243985409,11.949982401766976,0
243.51817896966287,8.08071200286345,1
243.51608024373226,8.08071200286345,1
243.521823142967,16.973085572976288,0
243.5310351816962,15.957350925430362,1
243.5412513498301,18.526293204782466,1
243.55646526176227,22.92664811164725,1
243.67698746346886,19.36181058648505,1
243.72574573034674,19.36181058648505,0
243.74269551855275,9.53922653204694,1
243.7557799092213,6.013170717632249,1
243.79482958383943,9.22750320370183,0
243.80898254064275,9.22750320370183,1
