ema200_current,rsi14_previous,class
243.17811443537647,-18.500407777050388,1
243.1933459797288,22.277730058028173,1
243.2010954335464,18.323516316432432,0
243.209079250263,24.76988694583753,1
243.21583286519532,24.76988694583753,1
243.2251322735149,20.836230548135052,0
243.2328769176945,25.061974356347164,0
243.24054450073783,21.160900258450692,0
243.24714076454683,21.160900258450692,0
243.25021911142517,16.63657763603696,1
243.2534225639321,2.0195353174736543,1
243.26808485911803,6.891463635604608,1
243.28197290890552,10.70939285789956,0
243.29364627052482,-3.2624860165443152,1
243.30128581252617,5.487411210615363,1
243.307490484158,-3.6859918027169267,1
243.31357635472497,1.4764203268832716,1
243.32044095829545,9.80194180284569,1
243.32760933844415,13.201650031964023,0
243.3325606057296,16.27345156714425,1
243.33861336749587,7.283662721075642,0
243.34476163872287,11.054133230035717,1
243.34969797230028,11.054133230035717,0
243.36802615136082,-5.936793576603848,0
243.36950207796414,-17.166401136642552,1
243.37304147719482,-1.8018360413373105,0
243.37685713041512,3.879108784747871,1
243.3905189710545,9.435306228375024,1
243.40151501920658,-11.488438602341231,0
243.40442440981647,-11.488438602341231,1
243.40646556233645,6.330362858200742,1
243.41063219057838,-1.4717048687383991,1
243.4152245676712,11.475843209984506,0
243.63323011555946,15.14059670309007,1
243.6555426029863,13.221505730246008,0
243.6756430258617,18.43960836214133,0
243.78647319094304,14.34111631089749,0
243.80231183892272,17.25881243782385,1
243.83102294148858,5.905346588094147,1
243.8491264286509,8.048925420453926,1
243.91028934954895,18.768620519672453,0
245.18199677075197,-0.8428364144832301,0
245.236674674194,0.911012377284422,0
245.3294006245415,12.641082726109602,0
245.34136827730995,9.801070102429053,0
245.375140199488,0.9916716784941996,1
245.4212968492035,14.416792227493048,1
245.43794817983886,14.416792227493048,0
245.4521323039492,14.416792227493048,1
245.5210302663626,19.221440772531565,1
245.54581640464676,1.8709722321077609,0
245.55606335685874,5.405951629219104,1
245.56521332447159,-2.5038297766230784,0
244.834333234004,-6.150531008400961,0
244.77997663331814,-5.600105261462119,1
244.76235212388653,-5.600105261462119,0
244.7143552881337,-1.1787977486342385,0
244.70208189744443,3.306361955186631,0
244.67238046061885,6.4456307818778384,0
244.6596854409755,-2.762020923949265,1
244.6461217150597,5.9699577150342416,0
244.55441364795558,-12.486775411882064,1
244.53071026543304,6.856219078603374,0
244.51864621974252,6.856219078603374,1
244.5076972391832,6.856219078603374,0
244.49754075668758,10.721733542434123,0
244.4845002590923,14.178119011846904,1
244.4755090079956,-0.03684619839033587,0
244.46430570044043,11.691889745498088,1
244.4571333588858,3.2774596066687,0
244.44658010144832,13.264134705584324,0
244.33517016923562,-2.718588666353128,0
244.3276647896797,13.165260463896034,0
244.31939480158763,13.165260463896034,0
244.30874984434516,8.797373830786142,0
244.2998287757349,-0.6103819943709112,1
244.29115220992267,4.04546886116195,0
244.2735915629912,4.04546886116195,1
244.2653924091177,4.04546886116195,1
244.25795839184812,9.105602555029165,0
244.24960332002442,13.440854767851606,0
244.2416428551354,7.7325750963479996,1
244.2336058629061,7.7325750963479996,0
244.22533736885697,7.7325750963479996,0
244.21600038755852,7.7325750963479996,0
244.19729119488719,0.05464813789346579,1
244.02673608962624,-3.859525899504817,1
244.01838021558385,4.479630263448527,0
243.9138514134928,24.075709840091942,1
243.9176591704376,14.870054547444001,0
243.92357482495086,21.847498941927253,0
243.92613507071147,24.066345659842824,1
243.94607357889316,24.99650351135679,1
243.94971645322295,20.89329138579868,0
243.95254440031627,14.265025644511836,0
243.95403771186488,14.265025644511836,0
243.76171689983872,-0.5454863517553861,0
243.7060902707865,-3.324890305382766,1
243.698528254014,2.909462573438901,1
243.69464949960042,-0.23818501028578964,1
243.69556811899145,8.252658882880041,0
243.6946432840854,16.40549302351181,1
243.6984073436652,14.214068076582675,1
243.7259243286216,19.886834504894253,0
243.7312905349166,19.886834504894253,0
243.7346132963731,17.170004990813286,0
243.737591523634,11.31837219125427,0
243.73923362002532,11.31837219125427,1
243.73855785550563,7.925117668432094,1
243.74056688508657,7.332991651174751,1
243.7415564321067,7.332991651174751,1
243.74399836560193,7.332991651174751,0
243.74694381828903,10.673170498435098,0
243.7474027053993,13.730899528751936,1
243.74785702646872,5.357636294818363,0
243.74777900989318,5.357636294818363,0
243.6785659452428,-16.133402973734732,1
243.67710871712399,-1.2465530181078464,0
243.6769298924438,9.36253235347283,0
243.67774787198908,3.7889043781124334,0
243.67886918432689,8.74183825941924,1
243.6811301001497,8.74183825941924,0
243.6817505506377,13.303380404559007,0
243.54160063129586,-1.5354069851347134,0
243.5414856496717,8.92272293346524,0
243.5414856496717,8.92272293346524,1
243.5500049294603,18.62249972232605,0
243.55243183340087,11.949982401766976,0
243.55383956416782,11.949982401766976,1
243.55554475955554,8.08071200286345,1
243.56084100623642,8.08071200286345,0
243.5690480145738,13.165609045334008,1
243.57427050970742,15.957350925430362,1
243.58158682541253,18.526293204782466,1
243.64007765481801,32.469328302472526,1
243.6628061645771,19.36181058648505,0
243.6707037612065,19.36181058648505,1
243.67737201396287,9.53922653204694,1
243.69757533526607,18.119227408984532,0
243.70627773081958,9.22750320370183,1
