ema20_previous,cci20_current,class
242.80494008222905,-5.2461893588155135,1
242.9735719306936,99.64844030261105,1
243.02817124666146,110.09598665324188,0
243.10911759592483,118.13748784129135,1
243.18830584822425,102.77251972195542,1
243.24745301310742,101.60461917177555,0
243.32299027329418,100.3399432682205,0
243.3803219293884,89.68626710730992,0
243.43368119754837,68.27101198753904,0
243.47541036069975,32.394986720875075,1
243.4831061194764,17.376334972152776,1
243.4959031496912,56.60882274233385,1
243.5896667964339,46.12032989732397,0
243.62481730125285,-21.389936685779873,1
243.62870159974887,-22.542948732960976,1
243.582892164194,-20.4578161690408,1
243.57499767236592,-5.570503072135273,1
243.58541488616103,22.473355404484664,1
243.60585156366957,35.34707220893523,0
243.6368412400411,21.45386919838161,1
243.63988082045898,12.885520981862042,0
243.65513026612962,17.67550166287405,1
243.668927383641,4.125630396320813,0
243.61136159673583,-2.0737227803129046,0
243.5360683833497,-25.677066905842857,1
243.53263329922112,-2.338440862321084,0
243.5390491754857,10.547870455276616,1
243.5724850856665,12.258992914290946,1
243.496092165583,-14.242332073244302,0
243.4824772213984,0.9703462195385196,1
243.49515763676848,10.238648264406,1
243.49561881421917,19.323507012039247,1
243.51805922863358,22.83960877370644,0
244.81806398135518,109.76007684580786,1
244.865743807797,129.27469851050364,0
244.9529290156389,116.8335175603984,0
245.1783164513054,41.128358894923416,0
245.25567103400329,5.13969696346237,1
245.29822466314442,-40.87334261773007,1
245.30821094057927,-17.44594112402482,1
245.34270306406464,33.85398713794782,0
246.39915846957436,-20.739605309821133,0
246.28039620981326,-9.215831673515432,0
245.88114214902456,25.89207121538188,0
245.91805783334868,4.899010655049458,0
245.89144822143643,10.991475998205106,1
245.98850985045692,36.012724055309526,1
246.04466204697792,26.147137271377325,0
246.09546641525884,27.29378253288497,1
246.30929454768696,29.7656349240886,1
246.33322832528802,14.143147764342453,0
246.3559530000833,2.0851578464506475,1
246.35597803129951,-7.261784423761567,0
243.2851107520689,4.780772878864045,0
243.35144098069063,6.085607295325249,1
243.3510051490398,7.188800424040278,0
243.39164023291127,2.1009215482277104,0
243.41386236904182,13.61464718202567,0
243.47282361897427,0.20043701683465748,0
243.46588803621484,7.924009113693473,1
243.4801483739834,7.531457996277207,0
243.42995816325836,-10.411599856539748,1
243.43941772418876,10.140571851998343,0
243.4576868138441,8.22626594311218,1
243.46826491104267,9.765658378716743,0
243.4962859986712,14.775753384074203,0
243.53264999060036,2.1417909680533183,1
243.53102823747517,9.911069303424178,0
243.561107905178,9.208627722924962,1
243.56778745378688,18.145792771847308,0
243.6053778230587,5.850694705330643,0
243.43341967851242,9.652149004273683,0
243.47725870881715,20.26930105213196,0
243.51543482358952,13.115409356906445,0
243.53450022922726,0.833927506682864,0
243.52972672332132,0.939608246004676,1
243.53641941633828,3.1367038261502755,0
243.5436316920596,3.4611657206133217,1
243.55048787212868,5.674975250800742,1
243.56323935261327,11.796352820485128,0
243.5887635252758,10.130429276936669,0
243.5963819356714,11.943945899210016,1
243.60773809253936,9.425589734790103,0
243.61950048044707,12.83912261043683,0
243.63014264093502,7.65208519321725,0
243.63466389959882,-3.198362438428628,1
243.3919082094387,3.243530777866139,1
243.3992271261044,3.8957750319798015,0
243.30149203616463,53.23339883118257,1
243.3799187624617,81.26922607053814,0
243.50593417329483,74.21045323853883,0
243.64494681463356,63.40041732585371,1
243.9569343878308,72.71933333719154,1
244.05805512794174,53.48038510436458,0
244.11651058343682,47.84670512663989,0
244.16791108290508,33.988418858753775,0
243.3085189720704,-0.8910111586722304,0
243.2692667032982,12.392035230359134,1
243.30165569150776,13.509100802101527,1
243.3139973557042,25.668331938763128,1
243.35671059146011,47.22420794620932,0
243.4423777568309,42.381220758079394,1
243.61828912021068,48.90305073382071,1
243.98626163883515,57.30386052527028,0
244.06405391858522,40.55640701603382,0
244.12193806068558,30.855470731062226,0
244.15079849893291,23.595819521913274,0
244.179885863592,16.19296836541758,1
244.19370365394352,4.502136624000659,1
244.20042475824815,7.772618861589832,1
244.21079869360514,2.7048614745744044,1
244.22316017469691,10.71052978113523,0
244.24238041160982,9.698608741341415,0
244.27226949887117,0.6776176913504856,1
244.27282553840038,-8.931676518642751,0
244.26737754262746,-9.510773940587145,0
243.6010388386833,-9.49549615052686,1
243.60751389556057,4.75144124788355,0
243.6309064056638,10.296391239332738,0
243.64105947834895,11.884766391672391,0
243.6597694012546,13.592463685693614,1
243.67520965695155,21.434841484245624,0
243.7031665309972,19.8635981471046,0
243.07158298150074,11.257494564432543,0
243.110795002005,27.25157464553147,0
243.110795002005,27.25157464553147,1
243.2985766221217,41.91020903772641,0
243.35168511790573,34.01671443472049,0
243.3982478919212,17.0666316563346,1
243.4323400762957,19.222055811979352,1
243.45723430681159,29.773144487819053,0
243.54907212003056,29.379781247449113,1
243.5914204416193,35.21259547724794,1
243.6481860179817,40.734461919147456,1
244.11850550148483,53.98320106426594,1
244.2441792258726,38.219495655535404,0
244.3003834654829,21.17743824044208,1
244.3122491032734,7.177210102232031,1
244.36961512845642,20.735353093439898,0
244.38292331426982,11.970500309451449,1
