ema30_current,mom10_current,class
242.9064445893394,0.30000000000001137,1
243.01850375934106,0.8000000000000114,1
243.07295857572075,1.0,0
243.12591803017983,1.1000000000000227,1
243.16900913273852,1.0,1
243.2222233899707,1.200000000000017,0
243.2645439303941,0.9000000000000057,0
243.3041341133707,0.8000000000000114,0
243.33673633013032,0.19999999999998866,0
243.34586248731742,-0.19999999999998866,1
243.35238200813052,-0.09999999999999433,1
243.41296710473262,0.19999999999998866,1
243.47088257466632,-0.09999999999999433,0
243.49089959727473,-0.19999999999998866,1
243.51114733119223,0.0,1
243.51638037919358,-0.5,1
243.53831606654,0.0,1
243.56528816115448,0.0,1
243.59898958557525,0.30000000000001137,0
243.61559564670355,0.2999999999999829,1
243.6385908879724,0.30000000000001137,0
243.6580847132489,0.20000000000001705,1
243.6678514074358,0.2999999999999829,0
243.62237725491042,-0.09999999999999433,0
243.5572512959214,-0.19999999999998866,1
243.55900035080987,-0.09999999999999433,0
243.56366334150684,0.09999999999999433,1
243.58336603101128,0.19999999999998866,1
243.5214213098341,-0.19999999999998866,0
243.52850875478757,-0.09999999999999433,1
243.52666948028502,-0.19999999999998866,1
243.5378520944602,0.19999999999998866,1
243.54730432363658,0.09999999999999433,0
244.51612064941682,1.6999999999999886,1
244.59977525694646,1.5999999999999943,0
244.6621027891569,-0.8999999999999773,0
244.9420744841278,0.5,0
244.98130926921002,-0.19999999999998866,1
245.03193827759642,0.2999999999999829,1
245.0788894936256,0.5999999999999943,1
245.24903657255302,0.5,0
246.28980765402724,-0.30000000000001137,0
246.26714745935985,-0.3999999999999773,0
246.0123613301241,0.10000000000002274,0
246.00651919485588,-0.09999999999999433,0
245.9921113620766,0.7999999999999828,1
246.06010885833803,0.8000000000000114,1
246.0925246360728,0.09999999999999433,0
246.10389229138343,0.0,1
246.23644310511844,0.30000000000001137,1
246.25379274891387,-0.09999999999999433,0
246.25234010102352,-0.30000000000001137,1
246.24352063342891,-0.4000000000000057,0
243.2205418497942,-0.09999999999999433,0
243.28089761590496,-0.19999999999998866,1
243.29463519680388,0.0,0
243.34373575349878,0.19999999999998866,0
243.37479195175356,0.3999999999999773,0
243.39964405471613,-0.4000000000000057,0
243.41761487483325,0.2999999999999829,1
243.42393897021861,0.19999999999998866,0
243.42410123658908,-0.2999999999999829,1
243.4509150564587,0.0,0
243.46154236593262,0.09999999999999433,1
243.47995350748016,0.0,0
243.50463737236697,0.30000000000001137,0
243.50433818705292,0.30000000000001137,1
243.5274488468061,0.5,0
243.5331384923867,0.4000000000000057,1
243.56286053286743,0.5999999999999943,0
243.56828340558047,0.0,0
243.48328075664506,0.20000000000001705,0
243.50472318223603,0.30000000000001137,0
243.51833061262766,0.19999999999998866,0
243.518156918478,0.19999999999998866,0
243.52343711728585,0.4000000000000057,1
243.52938558412598,0.4000000000000057,0
243.5382682930937,0.19999999999998866,1
243.55374722686386,0.2999999999999829,1
243.5746791326489,0.0,0
243.5878089799962,-0.10000000000002274,0
243.5990828143981,0.0,1
243.6066025265857,0.19999999999998866,0
243.6136370960516,0.09999999999999433,0
243.61275728340317,0.0,0
243.60820259629585,0.0,1
243.44564288236637,0.19999999999998866,1
243.44713194114186,0.30000000000001137,0
243.37421708908798,0.9000000000000057,1
243.45592857880862,1.1999999999999886,0
243.54728943736094,1.5999999999999943,0
243.61037443020547,1.200000000000017,1
243.85644193397408,2.200000000000017,1
243.9090599954189,1.6999999999999886,0
243.9582833432222,0.09999999999999433,0
243.9978793782641,0.4000000000000057,0
243.45153097406842,1.1999999999999886,0
243.396536989618,0.19999999999998866,1
243.38667114944485,0.0,1
243.39881450583863,0.19999999999998866,1
243.4349719454776,0.7999999999999828,0
243.45589342126888,0.5,1
243.55116065312336,0.8000000000000114,1
243.84584618770188,0.9000000000000057,0
243.9001567717003,0.4000000000000057,0
243.93806022124718,0.4000000000000057,0
243.9815896951104,0.6000000000000227,0
244.00980564679938,0.09999999999999433,1
244.02430691472176,-0.30000000000001137,1
244.06860479992088,-0.6000000000000227,1
244.0861622437814,-0.4000000000000057,1
244.10601178417218,-0.2999999999999829,0
244.13607695205584,-0.09999999999999433,0
244.1482724278233,-0.10000000000002274,1
244.15867217268269,-0.10000000000002274,0
244.16295827937745,-0.09999999999999433,0
243.76111882855287,0.19999999999998866,1
243.75568251648,0.5,0
243.74845244876752,0.4000000000000057,0
243.751167227999,0.5999999999999943,0
243.75370686018329,0.5999999999999943,1
243.7645521100725,0.8000000000000114,0
243.76925497953712,0.5,0
243.17870737328158,-0.09999999999999433,0
243.20746110117724,0.5999999999999943,0
243.20746110117724,0.5999999999999943,1
243.31198263316404,0.8999999999999773,0
243.33398923361042,0.3999999999999773,0
243.34812444047932,0.4000000000000057,1
243.36134769851824,0.5,1
243.4011440900029,0.4000000000000057,0
243.46527694348882,0.5,1
243.5048198352981,0.30000000000001137,1
243.5597594287024,0.2999999999999829,1
243.93845007052784,1.0,1
244.0523019226453,0.7999999999999828,0
244.0793806299824,0.4000000000000057,1
244.0962428590002,0.19999999999998866,1
244.1833280151173,-0.09999999999999433,0
244.21042289110864,-0.7999999999999828,1
