ema200_previous,stoch_rsi_14_current,class
243.18028035080428,100.0,1
243.1885337173301,95.6193041181328,1
243.1933459797288,100.0,0
243.2010954335464,100.0,1
243.209079250263,91.26723929384715,1
243.21583286519532,100.0,0
243.2251322735149,91.04485588976624,0
243.2328769176945,91.04485588976624,0
243.24054450073783,80.65900828262838,0
243.24714076454683,47.10473139803856,1
243.25021911142517,18.114273800187064,1
243.2582121099501,87.27427147493471,1
243.27440708951042,50.63369496578653,0
243.2898420512497,16.25870698135886,1
243.2985633976934,0.0,1
243.30382540270813,19.99722085346585,1
243.307490484158,52.247124095496886,1
243.31357635472497,65.41630055570515,1
243.32044095829545,77.31529121644724,0
243.32760933844415,42.492268864146226,1
243.3325606057296,73.85038129375035,0
243.33861336749587,73.85038129375035,1
243.34476163872287,48.20598456844496,0
243.3645936479768,34.68016337260493,0
243.36708943313937,59.07453707633842,1
243.36950207796414,81.57748574983876,0
243.37304147719482,81.57748574983876,1
243.3858355976397,100.0,1
243.40058643874156,21.344353790494093,0
243.40151501920658,85.16067082974463,1
243.40442440981647,47.872566859533364,1
243.40646556233645,100.0,1
243.41063219057838,100.0,0
243.61502808479324,51.17347630761281,1
243.63323011555946,60.38213367781202,0
243.6555426029863,53.64109123823603,0
243.7669883818001,56.73892330768643,0
243.78647319094304,28.074346063089763,1
243.81569136677163,27.14521603864653,1
243.83102294148858,55.02432458915143,1
243.89069443206319,49.9573019241618,0
245.16937120108838,0.0,0
245.221268953558,40.685717256242974,0
245.3142976184791,96.13692187877035,0
245.3294006245415,83.65620794864253,0
245.3628215401603,88.33454660443716,1
245.4044781685112,100.0,1
245.4212968492035,100.0,0
245.43794817983886,90.65426261383531,1
245.50779196801182,45.71769207521586,1
245.5331418154762,45.14023347990386,0
245.54581640464676,0.0,1
245.55606335685874,0.0,0
244.84953514904828,92.20395515751265,0
244.79956980428062,2.7141294901922466,1
244.77997663331814,25.70314745084002,0
244.7292339831289,46.63159785095691,0
244.7143552881337,83.19099685973963,0
244.68815692543944,16.708620916030778,0
244.67238046061885,59.765692398602866,1
244.6596854409755,37.79479690772285,0
244.5701668429261,28.476996527708703,1
244.54258095555105,83.94939056617491,0
244.53071026543304,83.94939056617491,1
244.51864621974252,100.0,0
244.5076972391832,100.0,0
244.49754075668758,48.37268506164109,1
244.4845002590923,90.97026693738823,0
244.4755090079956,60.409908302721284,1
244.46430570044043,96.68050150455852,0
244.4571333588858,54.879864698513906,0
244.34275097974185,99.72813516405235,0
244.33517016923562,99.72813516405235,0
244.3276647896797,87.71818431464987,0
244.31939480158763,61.85059786979043,0
244.30874984434516,74.8558425022343,1
244.2998287757349,74.8558425022343,0
244.2824062421525,74.8558425022343,1
244.2735915629912,88.80712605132376,1
244.2653924091177,100.0,0
244.25795839184812,84.38039864214826,0
244.24960332002442,64.67527056395471,1
244.2416428551354,64.67527056395471,0
244.2336058629061,59.37525096117794,0
244.22533736885697,4.7328939332397075,0
244.206912047493,4.7328939332397075,1
244.03533324343348,100.0,1
244.02673608962624,100.0,0
243.91534511552524,88.98375557720291,1
243.9138514134928,97.33353953636237,0
243.9176591704376,99.9887940515733,0
243.92357482495086,92.37089664886213,1
243.93922171625272,95.14327495117088,1
243.94607357889316,87.29779602613846,0
243.94971645322295,87.29779602613846,0
243.95254440031627,84.26482981448916,0
243.76985276004143,91.96335811126708,0
243.71240866033918,84.7822423933027,1
243.7060902707865,45.24559670624518,1
243.698528254014,100.0,1
243.69464949960042,100.0,0
243.69556811899145,73.35173393948969,1
243.6937768964984,100.0,1
243.71981376774227,83.20548203416988,0
243.7259243286216,73.46664913090882,0
243.7312905349166,46.5799301717969,0
243.7346132963731,46.57993017179693,0
243.737591523634,12.782206237349241,1
243.73923362002532,0.0,1
243.73956739287001,28.03718340851975,1
243.74056688508657,28.03718340851975,1
243.7415564321067,41.98050090227376,0
243.74399836560193,54.74475354537569,0
243.74694381828903,19.791215705546048,1
243.7474027053993,24.603018275446768,0
243.74785702646872,0.0,0
243.68039544231635,89.5093114708942,1
243.67659891617447,100.0,0
243.67710871712399,91.67590488561798,0
243.6769298924438,99.07300654103969,0
243.67774787198908,99.07300654103969,1
243.67886918432689,100.0,0
243.6811301001497,91.60310406029741,0
243.5457242263327,89.38507814669218,0
243.5421211103425,90.51016299775259,0
243.5421211103425,90.51016299775259,1
243.54739633339383,85.75895175068598,0
243.5500049294603,84.34089184237841,0
243.55243183340087,75.26046225985358,1
243.55383956416782,75.26046225985358,1
243.55554475955554,96.12914387171419,0
243.5647780571777,89.02189991712179,1
243.5690480145738,99.60371264094181,1
243.57427050970742,100.0,1
243.6285425804848,42.05776173905254,1
243.65134221634617,42.05776173905254,0
243.6628061645771,5.437578273662547,1
243.6707037612065,0.0,1
243.68957198410823,11.125949367706623,0
243.69757533526607,11.12594936770667,1
