ema30_current,sma200_current,class
242.9064445893394,243.0855,1
243.01850375934106,243.1065,1
243.07295857572075,243.112,0
243.12591803017983,243.1185,1
243.16900913273852,243.1245,1
243.2222233899707,243.1325,0
243.2645439303941,243.139,0
243.3041341133707,243.1455,0
243.33673633013032,243.152,0
243.34586248731742,243.157,1
243.35238200813052,243.1625,1
243.41296710473262,243.178,1
243.47088257466632,243.192,0
243.49089959727473,243.209,1
243.51114733119223,243.2205,1
243.51638037919358,243.231,1
243.53831606654,243.238,1
243.56528816115448,243.2445,1
243.59898958557525,243.249,0
243.61559564670355,243.253,1
243.6385908879724,243.2575,0
243.6580847132489,243.2625,1
243.6678514074358,243.267,0
243.62237725491042,243.289,0
243.5572512959214,243.297,1
243.55900035080987,243.301,0
243.56366334150684,243.306,1
243.58336603101128,243.3225,1
243.5214213098341,243.3475,0
243.52850875478757,243.3505,1
243.52666948028502,243.354,1
243.5378520944602,243.358,1
243.54730432363658,243.3635,0
244.51612064941682,243.5275,1
244.59977525694646,243.5395,0
244.6621027891569,243.5515,0
244.9420744841278,243.5955,0
244.98130926921002,243.598,1
245.03193827759642,243.6045,1
245.0788894936256,243.6125,1
245.24903657255302,243.643,0
246.28980765402724,244.593,0
246.26714745935985,244.6505,0
246.0123613301241,244.78800000000004,0
246.00651919485588,244.805,0
245.9921113620766,244.8545,1
246.06010885833803,244.909,1
246.0925246360728,244.928,0
246.10389229138343,244.946,1
246.23644310511844,245.0145,1
246.25379274891387,245.0415,0
246.25234010102352,245.0535,1
246.24352063342891,245.0655,0
243.2205418497942,245.2155,0
243.28089761590496,245.17050000000003,1
243.29463519680388,245.158,0
243.34373575349878,245.1265,0
243.37479195175356,245.1195,0
243.39964405471613,245.10050000000004,0
243.41761487483325,245.094,1
243.42393897021861,245.0875,0
243.42410123658908,245.0315,1
243.4509150564587,245.016,0
243.46154236593262,245.007,1
243.47995350748016,244.998,0
243.50463737236697,244.98800000000003,0
243.50433818705292,244.978,1
243.5274488468061,244.971,0
243.5331384923867,244.963,1
243.56286053286743,244.958,0
243.56828340558047,244.9515,0
243.48328075664506,244.8865,0
243.50472318223603,244.8795,0
243.51833061262766,244.873,0
243.518156918478,244.865,0
243.52343711728585,244.859,1
243.52938558412598,244.8535,0
243.5382682930937,244.841,1
243.55374722686386,244.833,1
243.5746791326489,244.824,0
243.5878089799962,244.815,0
243.5990828143981,244.807,1
243.6066025265857,244.7985,0
243.6136370960516,244.789,0
243.61275728340317,244.779,0
243.60820259629585,244.75800000000004,1
243.44564288236637,244.566,1
243.44713194114186,244.556,0
243.37421708908798,244.4475,1
243.45592857880862,244.44100000000003,0
243.54728943736094,244.435,0
243.61037443020547,244.428,1
243.85644193397408,244.412,1
243.9090599954189,244.406,0
243.9582833432222,244.3975,0
243.9978793782641,244.388,0
243.45153097406842,244.13,0
243.396536989618,244.033,1
243.38667114944485,244.0185,1
243.39881450583863,244.00600000000003,1
243.4349719454776,243.996,0
243.45589342126888,243.9865,1
243.55116065312336,243.966,1
243.84584618770188,243.9405,0
243.9001567717003,243.933,0
243.93806022124718,243.92550000000003,0
243.9815896951104,243.917,0
244.00980564679938,243.9075,1
244.02430691472176,243.897,1
244.06860479992088,243.874,1
244.0861622437814,243.8625,1
244.10601178417218,243.8525,0
244.13607695205584,243.841,0
244.1482724278233,243.82800000000003,1
244.15867217268269,243.815,0
244.16295827937745,243.8035,0
243.76111882855287,243.6735,1
243.75568251648,243.661,0
243.74845244876752,243.6565,0
243.751167227999,243.652,0
243.75370686018329,243.6485,1
243.7645521100725,243.6455,0
243.76925497953712,243.6405,0
243.17870737328158,243.5285,0
243.20746110117724,243.534,0
243.20746110117724,243.534,1
243.31198263316404,243.5445,0
243.33398923361042,243.5475,0
243.34812444047932,243.5505,1
243.36134769851824,243.5545,1
243.4011440900029,243.5605,0
243.46527694348882,243.5685,1
243.5048198352981,243.5715,1
243.5597594287024,243.575,1
243.93845007052784,243.6035,1
244.0523019226453,243.61550000000003,0
244.0793806299824,243.6205,1
244.0962428590002,243.625,1
244.1833280151173,243.6345,0
244.21042289110864,243.64,1
