ema100_previous,sma10_previous,class
243.196788730931,242.71,1
243.1984617360954,242.95,1
243.2059823509734,243.01,0
243.21960454887298,243.12000000000003,1
243.23295700028004,243.22000000000003,1
243.24344502462958,243.32,0
243.2576857613686,243.44,0
243.26904448124196,243.55,0
243.28048818799888,243.64000000000004,0
243.28941517665172,243.71,1
243.29067523904556,243.7,1
243.29510120075506,243.68,1
243.31832599968052,243.69,0
243.33423429927083,243.63,1
243.34333429981152,243.59,1
243.3461699534798,243.59,1
243.3498359170736,243.59,1
243.3580095074276,243.56,1
243.36831135455623,243.57,0
243.38131913882043,243.58,1
243.38917921106997,243.59,0
243.3982440122856,243.63,1
243.40743922451642,243.66000000000003,0
243.4280617262874,243.66,0
243.4261872955911,243.53000000000003,1
243.42857866939048,243.5,0
243.43290288727312,243.49,1
243.44520989795586,243.51,1
243.4523268108566,243.53000000000003,0
243.45160054841358,243.51,1
243.4551589754741,243.51,1
243.4563568285833,243.49,1
243.4621111819273,243.48999999999995,0
243.79891034944708,245.25,1
243.82994300544357,245.44,0
243.8701414176561,245.65,0
244.06698771434986,245.13,0
244.10478228197974,245.17,1
244.1605821420248,245.15,1
244.18798273851326,245.14,1
244.29215725348308,245.35,0
245.8291511277565,246.44,0
245.8574713615745,246.32,0
245.85604198450312,245.78,0
245.86638279248183,245.78000000000003,0
245.87607307843425,245.75,1
245.9107613532351,246.0,1
245.92862768583853,246.14,0
245.94552040561916,246.22,1
246.02046517632968,246.43,1
246.04163667268475,246.49,0
246.05245192054863,246.52000000000004,1
246.0590926090496,246.49,0
244.254322216065,243.40000000000003,0
244.18481345280463,243.42,1
244.15737520939186,243.41000000000003,0
244.0854531053185,243.40000000000003,0
244.06549234972576,243.42,0
244.03414825579983,243.48999999999995,0
244.01353315183098,243.49,1
243.9979064878408,243.47,0
243.88286031894748,243.47,1
243.85491179066432,243.43,0
243.845215351992,243.45,1
243.83385144982952,243.45,0
243.82283330127632,243.47,0
243.8146333559607,243.48,1
243.8006551917408,243.48,0
243.79444397705845,243.54,1
243.78315571256888,243.57,0
243.7786513961876,243.64,0
243.62661089167355,243.41,0
243.62229653862755,243.40000000000003,0
243.61775770628597,243.42,0
243.61163846582176,243.44,0
243.6013700903672,243.44,1
243.59390507115882,243.47,0
243.58436189078486,243.55,1
243.57971296384312,243.6,1
243.57682638085092,243.63,0
243.57659697999665,243.67,0
243.5737720996549,243.66,1
243.57224280565552,243.64999999999995,0
243.570433882676,243.64999999999995,0
243.5689706919833,243.67,0
243.56312693721958,243.67,1
243.45556562196705,243.31000000000003,1
243.45396621440563,243.32,0
243.42345827477791,243.25,1
243.43766415086878,243.3,0
243.4630392727289,243.44,0
243.49156240093876,243.58,1
243.57290930380054,244.02,1
243.60340637005638,244.17,0
243.62673911589187,244.36000000000004,0
243.64929991512696,244.53000000000003,0
243.51850261103328,243.05000000000004,0
243.49592542280257,243.4,1
243.49600610749957,243.38,1
243.49317526037171,243.39,1
243.4978906238292,243.42,0
243.512602790038,243.48,1
243.5410269315197,243.65,1
243.6277891318433,244.1,0
243.64952012843827,244.22,0
243.669460434308,244.3,0
243.68349592644898,244.32,0
243.6978733121113,244.36000000000004,1
243.7087461509301,244.41,1
243.7275116317107,244.39,1
243.73903722122918,244.37,1
243.7509544053113,244.31,0
243.765235627629,244.28000000000003,0
243.78152416351418,244.26,1
243.79321984606514,244.23,0
243.8037541948537,244.22,0
243.73284957923732,243.42,1
243.73156148672714,243.44,0
243.73551672689067,243.48,0
243.73741344744647,243.52000000000004,0
243.74156271922902,243.57,1
243.74562982721366,243.63,0
243.751906508456,243.7,0
243.52681253462097,243.08,0
243.5216854810329,243.12,0
243.5216854810329,243.12,1
243.518438813644,243.33,0
243.51986470045483,243.4,0
243.52095243985409,243.48999999999995,1
243.51817896966287,243.52,1
243.51608024373226,243.56,0
243.52516221137554,243.67,1
243.5310351816962,243.72000000000003,1
243.5412513498301,243.78000000000003,1
243.65359815238145,244.18,1
243.70239291611657,244.38,0
243.72574573034674,244.45,1
243.74269551855275,244.5,1
243.7791260172029,244.6,0
243.79482958383943,244.62,1
