sma30_previous,cci20_previous,class
243.07,-21.93861004597612,1
243.02,98.46214934662865,1
243.02,99.44153633195806,0
243.03333333333336,109.86786369240049,1
243.0533333333333,117.85839417655228,1
243.07333333333332,102.54540268262848,0
243.09333333333333,101.5148840559035,0
243.11,100.2514032848662,0
243.1266666666667,89.62036625169803,0
243.15,68.31116765052944,1
243.16666666666663,32.404516569699936,1
243.18666666666664,17.310135879888527,1
243.23666666666665,48.915501406250044,0
243.29666666666668,-16.972449761541213,1
243.35,-11.852478199791927,1
243.40666666666667,-30.68672425356317,1
243.42666666666665,-20.425177931153435,1
243.46,-5.560417832040456,1
243.4933333333333,22.40958172723565,0
243.53333333333333,35.295075132829474,1
243.56666666666663,21.399168773441684,0
243.6033333333333,12.854910300272394,1
243.63333333333333,17.648530028721336,0
243.64,-22.11970965669456,0
243.59666666666664,-44.81815314474896,1
243.58666666666667,-25.72284948559573,0
243.58333333333331,-2.3439712122770304,1
243.60333333333335,8.251245230768731,1
243.56333333333333,-21.24280038042813,0
243.56333333333333,-14.312606738079404,1
243.57,0.9751093585219838,1
243.57,10.273256892477988,1
243.57,19.401388098101425,0
243.98666666666665,151.9226115840708,1
244.03333333333333,108.8270309077913,0
244.1,128.3364314514768,0
244.4766666666666,27.99312385517817,0
244.54666666666665,40.903421667583906,1
244.64666666666665,-32.190404548676966,1
244.7,-40.56706791491077,1
244.9533333333333,51.90944694485402,0
246.16666666666663,-8.995491459682867,0
246.22,-16.855271087085068,0
246.15,7.21770126800119,0
246.15,25.74828855910637,0
246.1133333333333,1.570210856888903,1
246.09000000000003,24.008482703539052,1
246.0966666666667,35.7745350951466,0
246.11000000000004,25.988900499439648,1
246.10666666666668,49.044444732569396,1
246.11,9.0097089461724,0
246.11666666666667,14.074815463533866,1
246.1233333333333,2.074795549648184,0
243.13333333333333,1.6931903945987798,0
243.1266666666667,12.67003486075333,1
243.17333333333332,6.090511470373088,0
243.23666666666665,6.002632994934852,0
243.25666666666663,2.1022616972241503,0
243.30666666666667,10.32250636708142,0
243.31666666666663,0.20060782566124225,1
243.33333333333331,7.9331357560764895,0
243.41333333333333,-10.512683350294218,1
243.44000000000003,1.0140571852020823,0
243.44666666666672,10.155883880388977,1
243.45000000000007,8.239774257040409,0
243.46000000000004,9.782567757734258,0
243.4733333333334,14.788556684189846,1
243.47333333333336,2.145695416204102,0
243.48666666666668,9.924854323598376,1
243.49000000000007,9.226674290765313,0
243.51,18.167946716552493,0
243.4933333333333,-1.5567982264922733,0
243.50333333333333,9.666897424865118,0
243.50666666666663,20.297657338070763,0
243.51,13.134358230237774,0
243.5133333333333,0.8352073297805495,1
243.51333333333332,0.9410111478481138,0
243.51333333333335,1.5732571457343036,1
243.51666666666668,3.4680404310444994,1
243.5333333333334,5.687527252733164,0
243.55000000000007,11.818834156428812,0
243.5666666666667,10.147069082510924,1
243.58,11.967321798105953,0
243.58333333333331,9.443652168006508,0
243.58666666666664,12.859754283041301,0
243.58333333333331,0.2132241625619085,1
243.52,-4.000354626029926,1
243.51,3.2464791933174246,0
243.37,30.059927471407587,1
243.38,53.19638857036657,0
243.41,81.3145467002538,0
243.44666666666663,74.3504030470735,1
243.5533333333333,81.69973293605865,1
243.59666666666664,72.76839284692278,0
243.63333333333333,53.55319289403757,0
243.67,47.95776900458728,0
243.61999999999995,-5.7915725313419575,0
243.58,11.722195488176482,1
243.54,12.39264619035711,1
243.50666666666663,13.50377462865776,1
243.48,25.677465313541607,0
243.45,47.30146802286857,1
243.38,38.023243575150225,1
243.50333333333336,61.333038218453396,0
243.55000000000007,57.36154804477928,0
243.59000000000003,40.61701965325139,0
243.63,30.899287469173284,0
243.69666666666672,23.614745532899367,1
243.7433333333333,16.207691846396994,1
243.83666666666664,8.223205462261372,1
243.87,7.776476739407178,1
243.9,2.7058180499685762,0
243.92,10.713579423575938,0
243.95666666666665,9.712520242697996,1
243.98333333333332,0.6783551786306558,0
244.00666666666663,-8.94465644412215,0
243.9966666666666,-20.00836688860914,1
243.9633333333333,-3.3938866056316583,0
243.94666666666663,4.7521805719972035,0
243.91333333333333,10.300130872784028,0
243.89,11.893405724981433,1
243.86666666666665,13.609423164598494,0
243.85,21.45268599887544,0
243.33666666666667,12.383244020872727,0
243.31666666666663,22.634572329555308,0
243.31666666666663,22.634572329555308,1
243.2866666666666,49.93076117163393,0
243.27999999999997,41.92757825674757,0
243.26999999999995,34.02023926196701,1
243.26,17.073708397702525,1
243.25,19.24499833813184,0
243.27666666666667,36.18590817735621,1
243.29333333333332,29.4195555761516,1
243.31,35.2728580864134,1
243.5533333333333,93.41935005226318,1
243.67333333333332,38.33324415451012,0
243.72666666666672,38.25601746660492,1
243.76333333333335,21.18985839706248,1
243.85666666666668,26.090087134056763,0
243.9,20.7488672030532,1
