ema100_current,sma50_current,class
243.18905225418166,243.18,1
243.2059823509734,243.182,1
243.21960454887298,243.19,0
243.23295700028004,243.2,1
243.24344502462958,243.21,1
243.2576857613686,243.226,0
243.26904448124196,243.23999999999995,0
243.28048818799888,243.25399999999996,0
243.28941517665172,243.264,0
243.29067523904556,243.264,1
243.29191034970887,243.264,1
243.31029924093696,243.278,1
243.3284839227556,243.28,0
243.33751678839408,243.276,1
243.3447663049139,243.268,1
243.3498359170736,243.266,1
243.3580095074276,243.272,1
243.36831135455623,243.28400000000002,1
243.38131913882043,243.29999999999995,0
243.38917921106997,243.308,1
243.3982440122856,243.318,0
243.40743922451642,243.32799999999997,1
243.41447215531707,243.342,0
243.43239618066715,243.4,0
243.42857866939048,243.422,1
243.43290288727312,243.442,0
243.4368315650493,243.46599999999998,1
243.4505651585406,243.52000000000004,1
243.45160054841358,243.596,0
243.4551589754741,243.596,1
243.4563568285833,243.59600000000003,1
243.4621111819273,243.594,1
243.46806149971002,243.592,0
243.82994300544357,243.864,1
243.8701414176561,243.898,0
243.90527351363698,243.926,0
244.10478228197974,244.12800000000004,0
244.13464820015275,244.164,1
244.18798273851326,244.22800000000004,1
244.21942096903098,244.272,1
244.32506238048538,244.4,0
245.83408383388885,245.924,0
245.87057307332157,245.93,0
245.86638279248183,245.98999999999995,0
245.87057823792648,246.002,0
245.8842262192538,246.05000000000004,1
245.92862768583853,246.108,1
245.94552040561916,246.122,0
245.95718848396888,246.13,1
246.03293930986325,246.198,1
246.05245192054863,246.214,0
246.0590926090496,246.212,1
246.06300177668945,246.21599999999998,0
244.2284174956066,243.768,0
244.15737520939186,243.694,1
244.13215058352168,243.67,0
244.06549234972576,243.582,0
244.05050707671853,243.55599999999998,0
244.01353315183098,243.498,0
243.9979064878408,243.466,1
243.9796793286337,243.44000000000003,0
243.8651202898652,243.288,1
243.845215351992,243.25600000000003,0
243.83385144982952,243.25800000000004,1
243.82283330127632,243.26800000000003,0
243.8146333559607,243.306,0
243.8006551917408,243.32,1
243.79444397705845,243.34,0
243.78315571256888,243.356,1
243.7786513961876,243.376,0
243.76736594404213,243.39,0
243.62229653862755,243.456,0
243.61775770628597,243.47599999999997,0
243.61163846582176,243.484,0
243.6013700903672,243.486,0
243.59390507115882,243.488,1
243.58720769817168,243.492,0
243.57971296384312,243.498,1
243.57682638085092,243.504,1
243.57659697999665,243.51,0
243.5737720996549,243.518,0
243.57224280565552,243.52599999999998,1
243.570433882676,243.534,0
243.5689706919833,243.54000000000005,0
243.5661761014024,243.53600000000003,0
243.56075797658417,243.548,1
243.45396621440563,243.524,1
243.45084891813374,243.522,0
243.43766415086878,243.45,1
243.4630392727289,243.474,0
243.49156240093876,243.504,0
243.51389003269833,243.528,1
243.60340637005638,243.616,1
243.62673911589187,243.63,0
243.64929991512696,243.644,0
243.66757429566596,243.658,0
243.51813622269586,243.50600000000003,0
243.49600610749957,243.51799999999997,1
243.49317526037171,243.522,1
243.4978906238292,243.52599999999998,1
243.512602790038,243.53800000000004,0
243.52213349409507,243.548,1
243.55822548539874,243.582,1
243.64952012843827,243.69,0
243.669460434308,243.71599999999998,0
243.68349592644898,243.73799999999997,0
243.6978733121113,243.75799999999995,0
243.7087461509301,243.79,1
243.71575320199963,243.814,1
243.73903722122918,243.814,1
243.7509544053113,243.808,1
243.765235627629,243.8,0
243.78152416351418,243.79999999999995,0
243.79321984606514,243.794,1
243.8037541948537,243.778,0
243.81178983262703,243.76400000000004,0
243.7321990925196,243.78600000000003,1
243.73551672689067,243.81600000000003,0
243.73741344744647,243.82599999999996,0
243.74156271922902,243.83,0
243.74562982721366,243.842,1
243.751906508456,243.854,0
243.7560787009608,243.862,0
243.51991036140927,243.51000000000005,0
243.51617674725293,243.484,0
243.51617674725293,243.484,1
243.51986470045483,243.43600000000004,0
243.52095243985409,243.426,0
243.51817896966287,243.414,1
243.51608024373226,243.404,1
243.521823142967,243.406,0
243.5310351816962,243.41599999999997,1
243.5412513498301,243.426,1
243.55646526176227,243.44200000000004,1
243.67698746346886,243.56600000000003,1
243.72574573034674,243.612,0
243.74269551855275,243.624,1
243.7557799092213,243.634,1
243.79482958383943,243.662,0
243.80898254064275,243.672,1
