sma30_previous,rsi14_current,class
243.07,-3.07777613282434,1
243.02,18.323516316432414,1
243.02,24.76988694583753,0
243.03333333333336,24.76988694583753,1
243.0533333333333,20.836230548135052,1
243.07333333333332,25.061974356347164,0
243.09333333333333,21.160900258450692,0
243.11,21.160900258450692,0
243.1266666666667,16.63657763603696,0
243.15,2.0195353174736543,1
243.16666666666663,2.0195353174736543,1
243.18666666666664,22.12965611870645,1
243.23666666666665,13.686773613094175,0
243.29666666666668,1.3427049995352152,1
243.35,-3.6859918027169267,1
243.40666666666667,1.4764203268832716,1
243.42666666666665,9.801941802845704,1
243.46,13.201650031964023,1
243.4933333333333,16.27345156714425,0
243.53333333333333,7.283662721075642,1
243.56666666666663,11.054133230035717,0
243.6033333333333,11.054133230035717,1
243.63333333333333,5.935654388105847,0
243.64,1.76575572470405,0
243.59666666666664,-1.8018360413373105,1
243.58666666666667,3.879108784747871,0
243.58333333333331,3.879108784747871,1
243.60333333333335,9.435306228375024,1
243.56333333333333,-11.488438602341231,0
243.56333333333333,6.330362858200773,1
243.57,-1.4717048687384278,1
243.57,11.475843209984506,1
243.57,11.475843209984506,0
243.98666666666665,13.221505730246008,1
244.03333333333333,18.43960836214133,0
244.1,14.619784268185626,0
244.4766666666666,17.25881243782385,0
244.54666666666665,10.650078584996491,1
244.64666666666665,8.048925420453926,1
244.7,12.025095026541125,1
244.9533333333333,11.466792555441446,0
246.16666666666663,-8.595708787446156,0
246.22,4.854947767465474,0
246.15,9.801070102429053,0
246.15,0.6256447028448521,0
246.1133333333333,4.065011038020131,1
246.09000000000003,14.416792227493048,1
246.0966666666667,14.416792227493048,0
246.11000000000004,7.3801490969159715,1
246.10666666666668,5.5513746497732095,1
246.11,5.405951629219104,0
246.11666666666667,-2.5038297766230784,1
246.1233333333333,-6.762942841306739,0
243.13333333333333,-0.7452288576979242,0
243.1266666666667,-5.600105261462119,1
243.17333333333332,-0.9379299938098312,0
243.23666666666665,3.306361955186631,0
243.25666666666663,10.72061193101186,0
243.30666666666667,-2.762020923949265,0
243.31666666666663,5.9699577150342416,1
243.33333333333331,1.5142577916579825,0
243.41333333333333,-6.499480834976198,1
243.44000000000003,6.856219078603374,0
243.44666666666672,6.856219078603374,1
243.45000000000007,10.721733542434123,0
243.46000000000004,14.178119011846904,0
243.4733333333334,-0.03684619839033587,1
243.47333333333336,11.691889745498088,0
243.48666666666668,3.2774596066687,1
243.49000000000007,13.264134705584324,0
243.51,1.7548280784019423,0
243.4933333333333,13.165260463896034,0
243.50333333333333,13.165260463896034,0
243.50666666666663,8.797373830786142,0
243.51,-0.6103819943709112,0
243.5133333333333,4.04546886116195,1
243.51333333333332,4.04546886116195,0
243.51333333333335,4.04546886116195,1
243.51666666666668,9.105602555029165,1
243.5333333333334,13.440854767851606,0
243.55000000000007,7.7325750963479996,0
243.5666666666667,7.7325750963479996,1
243.58,7.7325750963479996,0
243.58333333333331,7.7325750963479996,0
243.58666666666664,0.05464813789346579,0
243.58333333333331,0.05464813789346579,1
243.52,4.479630263448527,1
243.51,4.479630263448527,0
243.37,14.870054547444001,1
243.38,21.847498941927253,0
243.41,24.066345659842824,0
243.44666666666663,17.700497658232212,1
243.5533333333333,20.89329138579868,1
243.59666666666664,14.265025644511836,0
243.63333333333333,14.265025644511836,0
243.67,11.702619164645784,0
243.61999999999995,1.825131487120018,0
243.58,2.909462573438901,1
243.54,-0.23818501028578964,1
243.50666666666663,8.252658882880041,1
243.48,16.40549302351181,0
243.45,11.147687979269406,1
243.38,17.631652586163014,1
243.50333333333336,19.886834504894253,0
243.55000000000007,17.170004990813286,0
243.59000000000003,11.31837219125427,0
243.63,11.31837219125427,0
243.69666666666672,7.925117668432094,1
243.7433333333333,0.6165694654325762,1
243.83666666666664,7.332991651174751,1
243.87,7.332991651174751,1
243.9,10.673170498435098,0
243.92,13.73089952875192,0
243.95666666666665,5.357636294818363,1
243.98333333333332,5.357636294818363,0
244.00666666666663,0.5021345378634976,0
243.9966666666666,-1.2465530181078464,1
243.9633333333333,9.36253235347283,0
243.94666666666663,3.7889043781124334,0
243.91333333333333,8.74183825941924,0
243.89,8.74183825941924,1
243.86666666666665,13.303380404559007,0
243.85,7.3500977142805075,0
243.33666666666667,-5.6544587383857134,0
243.31666666666663,5.39683666694232,0
243.31666666666663,5.39683666694232,1
243.2866666666666,11.949982401766976,0
243.27999999999997,11.949982401766976,0
243.26999999999995,8.08071200286345,1
243.26,8.08071200286345,1
243.25,16.973085572976288,0
243.27666666666667,15.957350925430362,1
243.29333333333332,18.526293204782466,1
243.31,22.92664811164725,1
243.5533333333333,19.36181058648505,1
243.67333333333332,19.36181058648505,0
243.72666666666672,9.53922653204694,1
243.76333333333335,6.013170717632249,1
243.85666666666668,9.22750320370183,0
243.9,9.22750320370183,1
