ema10_current,sma50_current,class
242.7479209911617,243.18,1
243.19277496110772,243.182,1
243.33424129512343,243.19,0
243.44716267918275,243.2,1
243.52137108432208,243.21,1
243.62409828516158,243.226,0
243.6871421966221,243.23999999999995,0
243.7330759820916,243.25399999999996,0
243.74682875538662,243.264,0
243.68094518336272,243.264,1
243.62421664429863,243.264,1
243.6797099783551,243.278,1
243.70511265958461,243.28,0
243.5862533612204,243.276,1
243.5521236878136,243.268,1
243.5200166835776,243.266,1
243.5442695279754,243.272,1
243.5935897757516,243.28400000000002,1
243.65212452393232,243.29999999999995,0
243.66365295426186,243.308,1
243.69973851948325,243.318,0
243.72643927452896,243.32799999999997,1
243.72445593202275,243.342,0
243.5840360620896,243.4,0
243.45028644571119,243.422,1
243.47468329362832,243.442,0
243.4946443510149,243.46599999999998,1
243.5875123366237,243.52000000000004,1
243.45672908434034,243.596,0
243.48277834173297,243.596,1
243.48026195569247,243.59600000000003,1
243.52021432738465,243.594,1
243.5585502281311,243.592,0
245.50810452669404,243.864,1
245.5659307410485,243.898,0
245.55711287366313,243.926,0
245.22668104841838,244.12800000000004,0
245.24565936352226,244.164,1
245.2036240059114,244.22800000000004,1
245.25344772369567,244.272,1
245.45208632206402,244.4,0
246.32841625520317,245.924,0
246.21236019291774,245.93,0
245.83872175958703,245.98999999999995,0
245.86239747939118,246.002,0
245.92871817021057,246.05000000000004,1
246.2231095049664,246.108,1
246.29604361787418,246.122,0
246.29393916176159,246.13,1
246.5462437742421,246.198,1
246.49611484768258,246.214,0
246.4338043895158,246.212,1
246.36181748906208,246.21599999999998,0
243.37641283585307,243.768,0
243.40324521285584,243.694,1
243.3998313758376,243.67,0
243.4354882885344,243.582,0
243.4948765202517,243.55599999999998,0
243.50019558876545,243.498,0
243.512694248719,243.466,1
243.51603380013188,243.44000000000003,0
243.36358347007842,243.288,1
243.4473852914805,243.25600000000003,0
243.4751334203021,243.25800000000004,1
243.52166584960904,243.26800000000003,0
243.57509585708831,243.306,0
243.5614420648904,243.32,1
243.6217590248139,243.34,0
243.6262742334359,243.356,1
243.69580914285018,243.376,0
243.6868606936474,243.39,0
243.4252531685399,243.456,0
243.49903655271262,243.47599999999997,0
243.54122295794483,243.484,0
243.53372787468217,243.486,0
243.55424874696445,243.488,1
243.57386234987632,243.492,0
243.6058634087236,243.498,1
243.63145054754384,243.504,1
243.67339109580487,243.51,0
243.67540528006856,243.518,0
243.6770532490116,243.52599999999998,1
243.6812253855549,243.534,0
243.69028654845218,243.54000000000005,0
243.67387081236998,243.53600000000003,0
243.6494507091071,243.548,1
243.37911578236424,243.524,1
243.4067423276598,243.522,0
243.45403016580346,243.45,1
243.68373967573535,243.474,0
243.90804745658886,243.504,0
244.03420275169705,243.528,1
244.48232238160404,243.616,1
244.5391886620677,243.63,0
244.58006802217602,243.644,0
244.54732838178035,243.658,0
243.27546065841813,243.50600000000003,0
243.39236570386976,243.51799999999997,1
243.3965775560289,243.522,1
243.46021666806632,243.52599999999998,1
243.59348370013961,243.53800000000004,0
243.66615672638144,243.548,1
243.90245075355125,243.582,1
244.3934105803183,243.69,0
244.435380861344,243.71599999999998,0
244.41641375591598,243.73799999999997,0
244.40654281174577,243.75799999999995,0
244.3831085648328,243.79,1
244.31062866381862,243.814,1
244.2660992276292,243.814,1
244.23713839633845,243.808,1
244.24009638387054,243.8,0
244.2635221719869,243.79999999999995,0
244.24350129121933,243.794,1
244.23276816722571,243.778,0
244.20298090382286,243.76400000000004,0
243.44774812135643,243.78600000000003,1
243.58341676266312,243.81600000000003,0
243.63409072635716,243.82599999999996,0
243.69655685860582,243.83,0
243.750489310581,243.842,1
243.8156214786961,243.854,0
243.850729616245,243.862,0
243.0978024922157,243.51000000000005,0
243.2223334674884,243.484,0
243.2223334674884,243.484,1
243.54469389076928,243.43600000000004,0
243.59834555003025,243.426,0
243.60711775406742,243.414,1
243.61711881023328,243.404,1
243.6911421403653,243.406,0
243.76636016075832,243.41599999999997,1
243.8257829214331,243.426,1
243.90794138184967,243.44200000000004,1
244.52553845914827,243.56600000000003,1
244.59302423718844,243.612,0
244.55386609474056,243.624,1
244.49799819973958,243.634,1
244.53205045954988,243.662,0
244.50521748676903,243.672,1
