ema20_previous,sma10_current,class
242.80494008222905,242.71,1
242.9735719306936,243.01,1
243.02817124666146,243.12000000000003,0
243.10911759592483,243.22000000000003,1
243.18830584822425,243.32,1
243.24745301310742,243.44,0
243.32299027329418,243.55,0
243.3803219293884,243.64000000000004,0
243.43368119754837,243.71,0
243.47541036069975,243.7,1
243.4831061194764,243.68,1
243.4959031496912,243.7,1
243.5896667964339,243.7,0
243.62481730125285,243.6,1
243.62870159974887,243.59,1
243.582892164194,243.59,1
243.57499767236592,243.56,1
243.58541488616103,243.57,1
243.60585156366957,243.58,0
243.6368412400411,243.59,1
243.63988082045898,243.63,0
243.65513026612962,243.66000000000003,1
243.668927383641,243.67,0
243.61136159673583,243.63,0
243.5360683833497,243.5,1
243.53263329922112,243.49,0
243.5390491754857,243.48,1
243.5724850856665,243.53,1
243.496092165583,243.51,0
243.4824772213984,243.51,1
243.49515763676848,243.49,1
243.49561881421917,243.48999999999995,1
243.51805922863358,243.51,0
244.81806398135518,245.44,1
244.865743807797,245.65,0
244.9529290156389,245.79,0
245.1783164513054,245.17,0
245.25567103400329,245.19,1
245.29822466314442,245.14,1
245.30821094057927,245.19,1
245.34270306406464,245.38,0
246.39915846957436,246.39,0
246.28039620981326,246.3,0
245.88114214902456,245.78000000000003,0
245.91805783334868,245.76,0
245.89144822143643,245.79,1
245.98850985045692,246.14,1
246.04466204697792,246.22,0
246.09546641525884,246.21000000000004,1
246.30929454768696,246.47000000000003,1
246.33322832528802,246.52000000000004,0
246.3559530000833,246.49,1
246.35597803129951,246.45,0
243.2851107520689,243.4,0
243.35144098069063,243.41000000000003,1
243.3510051490398,243.40000000000003,0
243.39164023291127,243.42,0
243.41386236904182,243.46,0
243.47282361897427,243.49,0
243.46588803621484,243.47,1
243.4801483739834,243.49,0
243.42995816325836,243.43,1
243.43941772418876,243.45,0
243.4576868138441,243.45,1
243.46826491104267,243.47,0
243.4962859986712,243.48,0
243.53264999060036,243.48,1
243.53102823747517,243.54,0
243.561107905178,243.57,1
243.56778745378688,243.64,0
243.6053778230587,243.67,0
243.43341967851242,243.40000000000003,0
243.47725870881715,243.42,0
243.51543482358952,243.44,0
243.53450022922726,243.44,0
243.52972672332132,243.47,1
243.53641941633828,243.51,0
243.5436316920596,243.6,1
243.55048787212868,243.63,1
243.56323935261327,243.67,0
243.5887635252758,243.66,0
243.5963819356714,243.64999999999995,1
243.60773809253936,243.64999999999995,0
243.61950048044707,243.67,0
243.63014264093502,243.67,0
243.63466389959882,243.67,1
243.3919082094387,243.32,1
243.3992271261044,243.34,0
243.30149203616463,243.3,1
243.3799187624617,243.44,0
243.50593417329483,243.58,0
243.64494681463356,243.71,1
243.9569343878308,244.17,1
244.05805512794174,244.36000000000004,0
244.11651058343682,244.53000000000003,0
244.16791108290508,244.53000000000003,0
243.3085189720704,243.09,0
243.2692667032982,243.38,1
243.30165569150776,243.39,1
243.3139973557042,243.42,1
243.35671059146011,243.48,0
243.4423777568309,243.54,1
243.61828912021068,243.75,1
243.98626163883515,244.22,0
244.06405391858522,244.3,0
244.12193806068558,244.32,0
244.15079849893291,244.36000000000004,0
244.179885863592,244.41,1
244.19370365394352,244.4,1
244.20042475824815,244.37,1
244.21079869360514,244.31,1
244.22316017469691,244.28000000000003,0
244.24238041160982,244.26,0
244.27226949887117,244.23,1
244.27282553840038,244.22,0
244.26737754262746,244.2,0
243.6010388386833,243.42,1
243.60751389556057,243.48,0
243.6309064056638,243.52000000000004,0
243.64105947834895,243.57,0
243.6597694012546,243.63,1
243.67520965695155,243.7,0
243.7031665309972,243.77000000000004,0
243.07158298150074,243.09,0
243.110795002005,243.13,0
243.110795002005,243.13,1
243.2985766221217,243.4,0
243.35168511790573,243.48999999999995,0
243.3982478919212,243.52,1
243.4323400762957,243.56,1
243.45723430681159,243.64,0
243.54907212003056,243.72000000000003,1
243.5914204416193,243.78000000000003,1
243.6481860179817,243.83,1
244.11850550148483,244.28,1
244.2441792258726,244.45,0
244.3003834654829,244.5,1
244.3122491032734,244.53,1
244.36961512845642,244.62,0
244.38292331426982,244.61,1
