sma50_previous,rsi14_previous,class
243.188,-18.500407777050388,1
243.18000000000004,22.277730058028173,1
243.182,18.323516316432432,0
243.19,24.76988694583753,1
243.2,24.76988694583753,1
243.21,20.836230548135052,0
243.226,25.061974356347164,0
243.23999999999995,21.160900258450692,0
243.25399999999996,21.160900258450692,0
243.264,16.63657763603696,1
243.264,2.0195353174736543,1
243.266,6.891463635604608,1
243.28,10.70939285789956,0
243.278,-3.2624860165443152,1
243.272,5.487411210615363,1
243.266,-3.6859918027169267,1
243.266,1.4764203268832716,1
243.272,9.80194180284569,1
243.28400000000002,13.201650031964023,0
243.29999999999995,16.27345156714425,1
243.308,7.283662721075642,0
243.318,11.054133230035717,1
243.32799999999997,11.054133230035717,0
243.38800000000003,-5.936793576603848,0
243.41000000000003,-17.166401136642552,1
243.422,-1.8018360413373105,0
243.442,3.879108784747871,1
243.50000000000003,9.435306228375024,1
243.598,-11.488438602341231,0
243.596,-11.488438602341231,1
243.596,6.330362858200742,1
243.59600000000003,-1.4717048687383991,1
243.594,11.475843209984506,0
243.83599999999998,15.14059670309007,1
243.864,13.221505730246008,0
243.898,18.43960836214133,0
244.086,14.34111631089749,0
244.12800000000004,17.25881243782385,1
244.19600000000003,5.905346588094147,1
244.22800000000004,8.048925420453926,1
244.362,18.768620519672453,0
245.93000000000004,-0.8428364144832301,0
245.924,0.911012377284422,0
245.972,12.641082726109602,0
245.98999999999995,9.801070102429053,0
246.03,0.9916716784941996,1
246.088,14.416792227493048,1
246.108,14.416792227493048,0
246.122,14.416792227493048,1
246.188,19.221440772531565,1
246.20999999999995,1.8709722321077609,0
246.214,5.405951629219104,1
246.212,-2.5038297766230784,0
243.8,-6.150531008400961,0
243.72,-5.600105261462119,1
243.694,-5.600105261462119,0
243.61,-1.1787977486342385,0
243.582,3.306361955186631,0
243.53000000000003,6.4456307818778384,0
243.498,-2.762020923949265,1
243.466,5.9699577150342416,0
243.308,-12.486775411882064,1
243.264,6.856219078603374,0
243.25600000000003,6.856219078603374,1
243.25800000000004,6.856219078603374,0
243.26800000000003,10.721733542434123,0
243.306,14.178119011846904,1
243.32,-0.03684619839033587,0
243.34,11.691889745498088,1
243.356,3.2774596066687,0
243.376,13.264134705584324,0
243.434,-2.718588666353128,0
243.456,13.165260463896034,0
243.47599999999997,13.165260463896034,0
243.484,8.797373830786142,0
243.486,-0.6103819943709112,1
243.488,4.04546886116195,0
243.496,4.04546886116195,1
243.498,4.04546886116195,1
243.504,9.105602555029165,0
243.51,13.440854767851606,0
243.518,7.7325750963479996,1
243.52599999999998,7.7325750963479996,0
243.534,7.7325750963479996,0
243.54000000000005,7.7325750963479996,0
243.54200000000003,0.05464813789346579,1
243.52,-3.859525899504817,1
243.524,4.479630263448527,0
243.44,24.075709840091942,1
243.45,14.870054547444001,0
243.474,21.847498941927253,0
243.504,24.066345659842824,1
243.588,24.99650351135679,1
243.616,20.89329138579868,0
243.63,14.265025644511836,0
243.644,14.265025644511836,0
243.506,-0.5454863517553861,0
243.508,-3.324890305382766,1
243.51799999999997,2.909462573438901,1
243.522,-0.23818501028578964,1
243.52599999999998,8.252658882880041,0
243.53800000000004,16.40549302351181,1
243.56600000000003,14.214068076582675,1
243.66,19.886834504894253,0
243.69,19.886834504894253,0
243.71599999999998,17.170004990813286,0
243.73799999999997,11.31837219125427,0
243.75799999999995,11.31837219125427,1
243.79,7.925117668432094,1
243.81,7.332991651174751,1
243.814,7.332991651174751,1
243.808,7.332991651174751,0
243.8,10.673170498435098,0
243.79999999999995,13.730899528751936,1
243.794,5.357636294818363,0
243.778,5.357636294818363,0
243.762,-16.133402973734732,1
243.80200000000005,-1.2465530181078464,0
243.81600000000003,9.36253235347283,0
243.82599999999996,3.7889043781124334,0
243.83,8.74183825941924,1
243.842,8.74183825941924,0
243.854,13.303380404559007,0
243.532,-1.5354069851347134,0
243.5,8.92272293346524,0
243.5,8.92272293346524,1
243.45,18.62249972232605,0
243.43600000000004,11.949982401766976,0
243.426,11.949982401766976,1
243.414,8.08071200286345,1
243.404,8.08071200286345,0
243.408,13.165609045334008,1
243.41599999999997,15.957350925430362,1
243.426,18.526293204782466,1
243.53800000000004,32.469328302472526,1
243.59000000000003,19.36181058648505,0
243.612,19.36181058648505,1
243.624,9.53922653204694,1
243.65000000000003,18.119227408984532,0
243.662,9.22750320370183,1
