ema20_previous,cci20_previous,class
242.80494008222905,-21.93861004597612,1
242.9735719306936,98.46214934662865,1
243.02817124666146,99.44153633195806,0
243.10911759592483,109.86786369240049,1
243.18830584822425,117.85839417655228,1
243.24745301310742,102.54540268262848,0
243.32299027329418,101.5148840559035,0
243.3803219293884,100.2514032848662,0
243.43368119754837,89.62036625169803,0
243.47541036069975,68.31116765052944,1
243.4831061194764,32.404516569699936,1
243.4959031496912,17.310135879888527,1
243.5896667964339,48.915501406250044,0
243.62481730125285,-16.972449761541213,1
243.62870159974887,-11.852478199791927,1
243.582892164194,-30.68672425356317,1
243.57499767236592,-20.425177931153435,1
243.58541488616103,-5.560417832040456,1
243.60585156366957,22.40958172723565,0
243.6368412400411,35.295075132829474,1
243.63988082045898,21.399168773441684,0
243.65513026612962,12.854910300272394,1
243.668927383641,17.648530028721336,0
243.61136159673583,-22.11970965669456,0
243.5360683833497,-44.81815314474896,1
243.53263329922112,-25.72284948559573,0
243.5390491754857,-2.3439712122770304,1
243.5724850856665,8.251245230768731,1
243.496092165583,-21.24280038042813,0
243.4824772213984,-14.312606738079404,1
243.49515763676848,0.9751093585219838,1
243.49561881421917,10.273256892477988,1
243.51805922863358,19.401388098101425,0
244.81806398135518,151.9226115840708,1
244.865743807797,108.8270309077913,0
244.9529290156389,128.3364314514768,0
245.1783164513054,27.99312385517817,0
245.25567103400329,40.903421667583906,1
245.29822466314442,-32.190404548676966,1
245.30821094057927,-40.56706791491077,1
245.34270306406464,51.90944694485402,0
246.39915846957436,-8.995491459682867,0
246.28039620981326,-16.855271087085068,0
245.88114214902456,7.21770126800119,0
245.91805783334868,25.74828855910637,0
245.89144822143643,1.570210856888903,1
245.98850985045692,24.008482703539052,1
246.04466204697792,35.7745350951466,0
246.09546641525884,25.988900499439648,1
246.30929454768696,49.044444732569396,1
246.33322832528802,9.0097089461724,0
246.3559530000833,14.074815463533866,1
246.35597803129951,2.074795549648184,0
243.2851107520689,1.6931903945987798,0
243.35144098069063,12.67003486075333,1
243.3510051490398,6.090511470373088,0
243.39164023291127,6.002632994934852,0
243.41386236904182,2.1022616972241503,0
243.47282361897427,10.32250636708142,0
243.46588803621484,0.20060782566124225,1
243.4801483739834,7.9331357560764895,0
243.42995816325836,-10.512683350294218,1
243.43941772418876,1.0140571852020823,0
243.4576868138441,10.155883880388977,1
243.46826491104267,8.239774257040409,0
243.4962859986712,9.782567757734258,0
243.53264999060036,14.788556684189846,1
243.53102823747517,2.145695416204102,0
243.561107905178,9.924854323598376,1
243.56778745378688,9.226674290765313,0
243.6053778230587,18.167946716552493,0
243.43341967851242,-1.5567982264922733,0
243.47725870881715,9.666897424865118,0
243.51543482358952,20.297657338070763,0
243.53450022922726,13.134358230237774,0
243.52972672332132,0.8352073297805495,1
243.53641941633828,0.9410111478481138,0
243.5436316920596,1.5732571457343036,1
243.55048787212868,3.4680404310444994,1
243.56323935261327,5.687527252733164,0
243.5887635252758,11.818834156428812,0
243.5963819356714,10.147069082510924,1
243.60773809253936,11.967321798105953,0
243.61950048044707,9.443652168006508,0
243.63014264093502,12.859754283041301,0
243.63466389959882,0.2132241625619085,1
243.3919082094387,-4.000354626029926,1
243.3992271261044,3.2464791933174246,0
243.30149203616463,30.059927471407587,1
243.3799187624617,53.19638857036657,0
243.50593417329483,81.3145467002538,0
243.64494681463356,74.3504030470735,1
243.9569343878308,81.69973293605865,1
244.05805512794174,72.76839284692278,0
244.11651058343682,53.55319289403757,0
244.16791108290508,47.95776900458728,0
243.3085189720704,-5.7915725313419575,0
243.2692667032982,11.722195488176482,1
243.30165569150776,12.39264619035711,1
243.3139973557042,13.50377462865776,1
243.35671059146011,25.677465313541607,0
243.4423777568309,47.30146802286857,1
243.61828912021068,38.023243575150225,1
243.98626163883515,61.333038218453396,0
244.06405391858522,57.36154804477928,0
244.12193806068558,40.61701965325139,0
244.15079849893291,30.899287469173284,0
244.179885863592,23.614745532899367,1
244.19370365394352,16.207691846396994,1
244.20042475824815,8.223205462261372,1
244.21079869360514,7.776476739407178,1
244.22316017469691,2.7058180499685762,0
244.24238041160982,10.713579423575938,0
244.27226949887117,9.712520242697996,1
244.27282553840038,0.6783551786306558,0
244.26737754262746,-8.94465644412215,0
243.6010388386833,-20.00836688860914,1
243.60751389556057,-3.3938866056316583,0
243.6309064056638,4.7521805719972035,0
243.64105947834895,10.300130872784028,0
243.6597694012546,11.893405724981433,1
243.67520965695155,13.609423164598494,0
243.7031665309972,21.45268599887544,0
243.07158298150074,12.383244020872727,0
243.110795002005,22.634572329555308,0
243.110795002005,22.634572329555308,1
243.2985766221217,49.93076117163393,0
243.35168511790573,41.92757825674757,0
243.3982478919212,34.02023926196701,1
243.4323400762957,17.073708397702525,1
243.45723430681159,19.24499833813184,0
243.54907212003056,36.18590817735621,1
243.5914204416193,29.4195555761516,1
243.6481860179817,35.2728580864134,1
244.11850550148483,93.41935005226318,1
244.2441792258726,38.33324415451012,0
244.3003834654829,38.25601746660492,1
244.3122491032734,21.18985839706248,1
244.36961512845642,26.090087134056763,0
244.38292331426982,20.7488672030532,1
