ema20_previous,adi14_current,class
242.80494008222905,28.5086304682157,1
242.9735719306936,28.138500306321486,1
243.02817124666146,28.889236045258755,0
243.10911759592483,29.839196304385656,1
243.18830584822425,30.1271380224288,1
243.24745301310742,30.39451247489746,0
243.32299027329418,30.64278875218976,0
243.3803219293884,29.654132731555194,0
243.43368119754837,28.736094998108808,0
243.47541036069975,26.808864225706376,1
243.4831061194764,25.01929279418984,1
243.4959031496912,23.82751702419544,1
243.5896667964339,24.669145416417518,0
243.62481730125285,21.868108022296845,1
243.62870159974887,18.93572576097408,1
243.582892164194,16.909175483037668,1
243.57499767236592,16.71153528419644,1
243.58541488616103,17.33874074742247,1
243.60585156366957,18.274806785425397,0
243.6368412400411,18.521745256582424,1
243.63988082045898,18.167628804815713,0
243.65513026612962,17.838806385318048,1
243.668927383641,16.68817326665854,0
243.61136159673583,14.074892976867886,0
243.5360683833497,11.723718980900257,1
243.53263329922112,11.781263603796566,0
243.5390491754857,12.217731914307196,1
243.5724850856665,12.321318526539313,1
243.496092165583,9.841398879857568,0
243.4824772213984,9.479940862592802,1
243.49515763676848,9.669916171077269,1
243.49561881421917,9.846321814669997,1
243.51805922863358,10.01012705514896,0
244.81806398135518,36.066683634769795,1
244.865743807797,35.901222962108825,0
244.9529290156389,35.747580908923624,0
245.1783164513054,30.407514357618858,0
245.25567103400329,29.630795677328607,1
245.29822466314442,27.828190657430497,1
245.30821094057927,27.49926336354553,1
245.34270306406464,28.178075905958515,0
246.39915846957436,20.97154111331691,0
246.28039620981326,22.22618143909097,0
245.88114214902456,21.022582531595226,0
245.91805783334868,20.640385946514307,0
245.89144822143643,18.443075284331172,1
245.98850985045692,18.029949940459744,1
246.04466204697792,17.77453904853629,0
246.09546641525884,17.75913036032934,1
246.30929454768696,18.89200066982739,1
246.33322832528802,16.85596897350981,0
246.3559530000833,16.43903175848917,1
246.35597803129951,16.289187371129106,0
243.2851107520689,26.36142655977246,0
243.35144098069063,23.5180218814308,1
243.3510051490398,22.27543432637408,0
243.39164023291127,18.921429054368936,0
243.41386236904182,18.61680868381536,0
243.47282361897427,17.202181312156945,0
243.46588803621484,16.52774150659339,1
243.4801483739834,15.901475972855765,0
243.42995816325836,16.360571372737304,1
243.43941772418876,14.799968119111641,0
243.4576868138441,14.428757218865249,1
243.46826491104267,14.084061382922178,0
243.4962859986712,14.132824171475525,0
243.53264999060036,13.34574201489194,1
243.53102823747517,12.614880012350055,0
243.561107905178,11.936222438561153,1
243.56778745378688,12.060965966298456,0
243.6053778230587,11.728211985074987,0
243.43341967851242,10.551203324066408,0
243.47725870881715,11.592449135621324,0
243.51543482358952,12.559320246350902,0
243.53450022922726,12.074671102857986,0
243.52972672332132,11.624639755328849,1
243.53641941633828,11.206753504051797,0
243.5436316920596,10.894874503855425,1
243.55048787212868,10.965592863192587,1
243.56323935261327,11.471529205555123,0
243.5887635252758,11.941327237748927,0
243.5963819356714,12.816823244868123,1
243.60773809253936,13.6297838229074,0
243.61950048044707,15.187370909879636,0
243.63014264093502,16.633701776353846,0
243.63466389959882,17.047087438593024,1
243.3919082094387,13.647362654291616,1
243.3992271261044,12.703805468948413,0
243.30149203616463,19.612686809556244,1
243.3799187624617,21.5913002090508,0
243.50593417329483,23.42858408001002,0
243.64494681463356,24.812100966834027,1
243.9569343878308,29.967589134721035,1
244.05805512794174,31.34619330779241,0
244.11651058343682,32.62632575421583,0
244.16791108290508,32.74811854588482,0
243.3085189720704,19.198150644333147,0
243.2692667032982,14.166002276412605,1
243.30165569150776,13.786046332060563,1
243.3139973557042,12.916829735310724,1
243.35671059146011,13.554546592099767,0
243.4423777568309,14.14671224483238,1
243.61828912021068,16.677219901394473,1
243.98626163883515,24.034625244078974,0
244.06405391858522,24.433777777973873,0
244.12193806068558,24.80441941659055,0
244.15079849893291,24.33503920954046,0
244.179885863592,23.89918616013681,1
244.19370365394352,23.085019319478427,1
244.20042475824815,22.225102817930544,1
244.21079869360514,21.386482110013713,1
244.22316017469691,21.2785551900486,0
244.24238041160982,21.178337335795323,0
244.27226949887117,20.594244309146546,1
244.27282553840038,19.582386587333122,0
244.26737754262746,18.642804417077798,0
243.6010388386833,25.380583426642843,1
243.60751389556057,22.66283896773444,0
243.6309064056638,21.318524807058505,0
243.64105947834895,20.07023308643088,0
243.6597694012546,18.85586140719128,1
243.67520965695155,17.7821959635366,0
243.7031665309972,16.7852209087144,0
243.07158298150074,28.047482860480557,0
243.110795002005,25.182504638209327,0
243.110795002005,25.182504638209327,1
243.2985766221217,22.225217024745675,0
243.35168511790573,21.40025334139247,0
243.3982478919212,20.250489922857888,1
243.4323400762957,19.182852462790045,1
243.45723430681159,18.512652009814406,0
243.54907212003056,18.068313226042694,1
243.5914204416193,17.981200619141127,1
243.6481860179817,18.19813323954607,1
244.11850550148483,25.539220006270078,1
244.2441792258726,26.142946115175576,0
244.3003834654829,26.186910541257912,1
244.3122491032734,25.63961220031826,1
244.36961512845642,26.037022757697468,0
244.38292331426982,25.60473829445279,1
