ema100_previous,cci20_previous,class
243.196788730931,-21.93861004597612,1
243.1984617360954,98.46214934662865,1
243.2059823509734,99.44153633195806,0
243.21960454887298,109.86786369240049,1
243.23295700028004,117.85839417655228,1
243.24344502462958,102.54540268262848,0
243.2576857613686,101.5148840559035,0
243.26904448124196,100.2514032848662,0
243.28048818799888,89.62036625169803,0
243.28941517665172,68.31116765052944,1
243.29067523904556,32.404516569699936,1
243.29510120075506,17.310135879888527,1
243.31832599968052,48.915501406250044,0
243.33423429927083,-16.972449761541213,1
243.34333429981152,-11.852478199791927,1
243.3461699534798,-30.68672425356317,1
243.3498359170736,-20.425177931153435,1
243.3580095074276,-5.560417832040456,1
243.36831135455623,22.40958172723565,0
243.38131913882043,35.295075132829474,1
243.38917921106997,21.399168773441684,0
243.3982440122856,12.854910300272394,1
243.40743922451642,17.648530028721336,0
243.4280617262874,-22.11970965669456,0
243.4261872955911,-44.81815314474896,1
243.42857866939048,-25.72284948559573,0
243.43290288727312,-2.3439712122770304,1
243.44520989795586,8.251245230768731,1
243.4523268108566,-21.24280038042813,0
243.45160054841358,-14.312606738079404,1
243.4551589754741,0.9751093585219838,1
243.4563568285833,10.273256892477988,1
243.4621111819273,19.401388098101425,0
243.79891034944708,151.9226115840708,1
243.82994300544357,108.8270309077913,0
243.8701414176561,128.3364314514768,0
244.06698771434986,27.99312385517817,0
244.10478228197974,40.903421667583906,1
244.1605821420248,-32.190404548676966,1
244.18798273851326,-40.56706791491077,1
244.29215725348308,51.90944694485402,0
245.8291511277565,-8.995491459682867,0
245.8574713615745,-16.855271087085068,0
245.85604198450312,7.21770126800119,0
245.86638279248183,25.74828855910637,0
245.87607307843425,1.570210856888903,1
245.9107613532351,24.008482703539052,1
245.92862768583853,35.7745350951466,0
245.94552040561916,25.988900499439648,1
246.02046517632968,49.044444732569396,1
246.04163667268475,9.0097089461724,0
246.05245192054863,14.074815463533866,1
246.0590926090496,2.074795549648184,0
244.254322216065,1.6931903945987798,0
244.18481345280463,12.67003486075333,1
244.15737520939186,6.090511470373088,0
244.0854531053185,6.002632994934852,0
244.06549234972576,2.1022616972241503,0
244.03414825579983,10.32250636708142,0
244.01353315183098,0.20060782566124225,1
243.9979064878408,7.9331357560764895,0
243.88286031894748,-10.512683350294218,1
243.85491179066432,1.0140571852020823,0
243.845215351992,10.155883880388977,1
243.83385144982952,8.239774257040409,0
243.82283330127632,9.782567757734258,0
243.8146333559607,14.788556684189846,1
243.8006551917408,2.145695416204102,0
243.79444397705845,9.924854323598376,1
243.78315571256888,9.226674290765313,0
243.7786513961876,18.167946716552493,0
243.62661089167355,-1.5567982264922733,0
243.62229653862755,9.666897424865118,0
243.61775770628597,20.297657338070763,0
243.61163846582176,13.134358230237774,0
243.6013700903672,0.8352073297805495,1
243.59390507115882,0.9410111478481138,0
243.58436189078486,1.5732571457343036,1
243.57971296384312,3.4680404310444994,1
243.57682638085092,5.687527252733164,0
243.57659697999665,11.818834156428812,0
243.5737720996549,10.147069082510924,1
243.57224280565552,11.967321798105953,0
243.570433882676,9.443652168006508,0
243.5689706919833,12.859754283041301,0
243.56312693721958,0.2132241625619085,1
243.45556562196705,-4.000354626029926,1
243.45396621440563,3.2464791933174246,0
243.42345827477791,30.059927471407587,1
243.43766415086878,53.19638857036657,0
243.4630392727289,81.3145467002538,0
243.49156240093876,74.3504030470735,1
243.57290930380054,81.69973293605865,1
243.60340637005638,72.76839284692278,0
243.62673911589187,53.55319289403757,0
243.64929991512696,47.95776900458728,0
243.51850261103328,-5.7915725313419575,0
243.49592542280257,11.722195488176482,1
243.49600610749957,12.39264619035711,1
243.49317526037171,13.50377462865776,1
243.4978906238292,25.677465313541607,0
243.512602790038,47.30146802286857,1
243.5410269315197,38.023243575150225,1
243.6277891318433,61.333038218453396,0
243.64952012843827,57.36154804477928,0
243.669460434308,40.61701965325139,0
243.68349592644898,30.899287469173284,0
243.6978733121113,23.614745532899367,1
243.7087461509301,16.207691846396994,1
243.7275116317107,8.223205462261372,1
243.73903722122918,7.776476739407178,1
243.7509544053113,2.7058180499685762,0
243.765235627629,10.713579423575938,0
243.78152416351418,9.712520242697996,1
243.79321984606514,0.6783551786306558,0
243.8037541948537,-8.94465644412215,0
243.73284957923732,-20.00836688860914,1
243.73156148672714,-3.3938866056316583,0
243.73551672689067,4.7521805719972035,0
243.73741344744647,10.300130872784028,0
243.74156271922902,11.893405724981433,1
243.74562982721366,13.609423164598494,0
243.751906508456,21.45268599887544,0
243.52681253462097,12.383244020872727,0
243.5216854810329,22.634572329555308,0
243.5216854810329,22.634572329555308,1
243.518438813644,49.93076117163393,0
243.51986470045483,41.92757825674757,0
243.52095243985409,34.02023926196701,1
243.51817896966287,17.073708397702525,1
243.51608024373226,19.24499833813184,0
243.52516221137554,36.18590817735621,1
243.5310351816962,29.4195555761516,1
243.5412513498301,35.2728580864134,1
243.65359815238145,93.41935005226318,1
243.70239291611657,38.33324415451012,0
243.72574573034674,38.25601746660492,1
243.74269551855275,21.18985839706248,1
243.7791260172029,26.090087134056763,0
243.79482958383943,20.7488672030532,1
