ema20_current,ema30_current,class
242.80804232857471,242.9064445893394,1
243.02817124666146,243.01850375934106,1
243.10911759592483,243.07295857572075,0
243.18830584822425,243.12591803017983,1
243.24745301310742,243.16900913273852,1
243.32299027329418,243.2222233899707,0
243.3803219293884,243.2645439303941,0
243.43368119754837,243.3041341133707,0
243.47541036069975,243.33673633013032,0
243.4831061194764,243.34586248731742,1
243.48560563947842,243.35238200813052,1
243.56325338078815,243.41296710473262,1
243.62606399778667,243.47088257466632,0
243.6218565579633,243.49089959727473,1
243.60543272522187,243.51114733119223,1
243.57499767236592,243.51638037919358,1
243.58541488616103,243.53831606654,1
243.60585156366957,243.56528816115448,1
243.6368412400411,243.59898958557525,0
243.63988082045898,243.61559564670355,1
243.65513026612962,243.6385908879724,0
243.668927383641,243.6580847132489,1
243.67188668043715,243.6678514074358,0
243.6073040003257,243.62237725491042,0
243.53263329922112,243.5572512959214,1
243.5390491754857,243.55900035080987,0
243.54782955549385,243.56366334150684,1
243.5846293632221,243.58336603101128,1
243.4824772213984,243.5214213098341,0
243.49515763676848,243.52850875478757,1
243.49561881421917,243.52666948028502,1
243.51805922863358,243.5378520944602,1
243.53836246072282,243.54730432363658,0
244.865743807797,244.51612064941682,1
244.9529290156389,244.59977525694646,0
245.0112754815163,244.6621027891569,0
245.25567103400329,244.9420744841278,0
245.29113600585944,244.98130926921002,1
245.30821094057927,245.03193827759642,1
245.30505059744948,245.0788894936256,1
245.3517326454736,245.24903657255302,0
246.35668006786668,246.28980765402724,0
246.28226323745014,246.26714745935985,0
245.91805783334868,246.0123613301241,0
245.91544746069675,246.00651919485588,0
245.90982252579633,245.9921113620766,1
246.04466204697792,246.06010885833803,1
246.09546641525884,246.0925246360728,0
246.11643357407087,246.10389229138343,1
246.32685978092744,246.23644310511844,1
246.3559530000833,246.25379274891387,0
246.35597803129951,246.25234010102352,1
246.34647686906655,246.24352063342891,0
243.3005158945725,243.2205418497942,0
243.3510051490398,243.28089761590496,1
243.360134634689,243.29463519680388,0
243.41386236904182,243.34373575349878,0
243.45450350009202,243.37479195175356,0
243.46588803621484,243.39964405471613,0
243.4801483739834,243.41761487483325,1
243.4835267748217,243.42393897021861,0
243.41758119532898,243.42410123658908,1
243.4576868138441,243.4509150564587,0
243.46826491104267,243.46154236593262,1
243.4962859986712,243.47995350748016,0
243.53264999060036,243.50463737236697,0
243.53102823747517,243.50433818705292,1
243.561107905178,243.5274488468061,0
243.56778745378688,243.5331384923867,1
243.6053778230587,243.56286053286743,0
243.60337787964505,243.56828340558047,0
243.47725870881715,243.48328075664506,0
243.51543482358952,243.50472318223603,0
243.53450022922726,243.51833061262766,0
243.52972672332132,243.518156918478,0
243.53641941633828,243.52343711728585,1
243.54098694023128,243.52938558412598,0
243.55048787212868,243.5382682930937,1
243.56323935261327,243.55374722686386,1
243.5887635252758,243.5746791326489,0
243.5963819356714,243.5878089799962,0
243.60773809253936,243.5990828143981,1
243.61950048044707,243.6066025265857,0
243.63014264093502,243.6136370960516,0
243.63173522259427,243.61275728340317,0
243.6373136549837,243.60820259629585,1
243.3992271261044,243.44564288236637,1
243.4058490030877,243.44713194114186,0
243.3799187624617,243.37421708908798,1
243.50593417329483,243.45592857880862,0
243.64494681463356,243.54728943736094,0
243.73470987928033,243.61037443020547,1
244.05805512794174,243.85644193397408,1
244.11651058343682,243.9090599954189,0
244.16791108290508,243.9582833432222,0
244.20340471739672,243.9978793782641,0
243.30443871360828,243.45153097406842,0
243.30165569150776,243.396536989618,1
243.3139973557042,243.38667114944485,1
243.35671059146011,243.39881450583863,1
243.4423777568309,243.4349719454776,0
243.50976514423428,243.45589342126888,1
243.70404274295217,243.55116065312336,1
244.06405391858522,243.84584618770188,0
244.12193806068558,243.9001567717003,0
244.15079849893291,243.93806022124718,0
244.179885863592,243.9815896951104,0
244.19370365394352,244.00980564679938,1
244.18567007542484,244.02430691472176,1
244.21079869360514,244.06860479992088,1
244.22316017469691,244.0861622437814,1
244.24238041160982,244.10601178417218,0
244.27226949887117,244.13607695205584,0
244.27282553840038,244.1482724278233,1
244.26737754262746,244.15867217268269,0
244.25441236386013,244.16295827937745,0
243.60600040182243,243.76111882855287,1
243.6309064056638,243.75568251648,0
243.64105947834895,243.74845244876752,0
243.6597694012546,243.751167227999,0
243.67520965695155,243.75370686018329,1
243.7031665309972,243.7645521100725,0
243.71744926629685,243.76925497953712,0
243.0698260548477,243.17870737328158,0
243.1383383351474,243.20746110117724,0
243.1383383351474,243.20746110117724,1
243.35168511790573,243.31198263316404,0
243.3982478919212,243.33398923361042,0
243.4323400762957,243.34812444047932,1
243.45723430681159,243.36134769851824,1
243.51279239616932,243.4011440900029,0
243.5914204416193,243.46527694348882,1
243.6481860179817,243.5048198352981,1
243.71710519823483,243.5597594287024,1
244.18370312764912,243.93845007052784,1
244.3003834654829,244.0523019226453,0
244.3122491032734,244.0793806299824,1
244.3134608707981,244.0962428590002,1
244.38292331426982,244.1833280151173,0
244.39198851423717,244.21042289110864,1
