ema10_previous,cci20_previous,class
242.71412565586436,-21.93861004597612,1
243.10379487591626,98.46214934662865,1
243.19277496110772,99.44153633195806,0
243.33424129512343,109.86786369240049,1
243.44716267918275,117.85839417655228,1
243.52137108432208,102.54540268262848,0
243.62409828516158,101.5148840559035,0
243.6871421966221,100.2514032848662,0
243.7330759820916,89.62036625169803,0
243.74682875538662,68.31116765052944,1
243.68094518336272,32.404516569699936,1
243.60163179988075,17.310135879888527,1
243.68057527488227,48.915501406250044,0
243.61577470198813,-16.972449761541213,1
243.58592895177216,-11.852478199791927,1
243.52446483548383,-30.68672425356317,1
243.5200166835776,-20.425177931153435,1
243.5442695279754,-5.560417832040456,1
243.5935897757516,22.40958172723565,0
243.65212452393232,35.295075132829474,1
243.66365295426186,21.399168773441684,0
243.69973851948325,12.854910300272394,1
243.72643927452896,17.648530028721336,0
243.59084244749508,-22.11970965669456,0
243.4495929163659,-44.81815314474896,1
243.45028644571119,-25.72284948559573,0
243.47468329362832,-2.3439712122770304,1
243.55561245998678,8.251245230768731,1
243.47623816563598,-21.24280038042813,0
243.45672908434034,-14.312606738079404,1
243.48277834173297,0.9751093585219838,1
243.48026195569247,10.273256892477988,1
243.52021432738465,19.401388098101425,0
245.53321954948075,151.9226115840708,1
245.50810452669404,108.8270309077913,0
245.5659307410485,128.3364314514768,0
245.12991604518257,27.99312385517817,0
245.22668104841838,40.903421667583906,1
245.2078806496128,-32.190404548676966,1
245.2036240059114,-40.56706791491077,1
245.4310849109149,51.90944694485402,0
246.41865419052056,-8.995491459682867,0
246.1997872983417,-16.855271087085068,0
245.7362154839397,7.21770126800119,0
245.83872175958703,25.74828855910637,0
245.87685030515075,1.570210856888903,1
246.11325995708577,24.008482703539052,1
246.2231095049664,35.7745350951466,0
246.29604361787418,25.988900499439648,1
246.56493715452262,49.044444732569396,1
246.50711977555991,9.0097089461724,0
246.49611484768258,14.074815463533866,1
246.4338043895158,2.074795549648184,0
243.3711712438205,1.6931903945987798,0
243.42963990254498,12.67003486075333,1
243.40324521285584,6.090511470373088,0
243.41424973454428,6.002632994934852,0
243.4354882885344,2.1022616972241503,0
243.52246127515772,10.32250636708142,0
243.50019558876545,0.20060782566124225,1
243.512694248719,7.9331357560764895,0
243.39151836631362,-10.512683350294218,1
243.40656829370056,1.0140571852020823,0
243.4473852914805,10.155883880388977,1
243.4751334203021,8.239774257040409,0
243.52166584960904,9.782567757734258,0
243.57509585708831,14.788556684189846,1
243.5614420648904,2.145695416204102,0
243.6217590248139,9.924854323598376,1
243.6262742334359,9.226674290765313,0
243.69580914285018,18.167946716552493,0
243.34542740393653,-1.5567982264922733,0
243.4252531685399,9.666897424865118,0
243.49903655271262,20.297657338070763,0
243.54122295794483,13.134358230237774,0
243.53372787468217,0.8352073297805495,1
243.55424874696445,0.9410111478481138,0
243.5899098431678,1.5732571457343036,1
243.6058634087236,3.4680404310444994,1
243.63145054754384,5.687527252733164,0
243.67339109580487,11.818834156428812,0
243.67540528006856,10.147069082510924,1
243.6770532490116,11.967321798105953,0
243.6812253855549,9.443652168006508,0
243.69028654845218,12.859754283041301,0
243.66043975557545,0.2132241625619085,1
243.3488013138351,-4.000354626029926,1
243.37911578236424,3.2464791933174246,0
243.31544699070977,30.059927471407587,1
243.45403016580346,53.19638857036657,0
243.68373967573535,81.3145467002538,0
243.90804745658886,74.3504030470735,1
244.35995771947742,81.69973293605865,1
244.48232238160404,72.76839284692278,0
244.5391886620677,53.55319289403757,0
244.58006802217602,47.95776900458728,0
243.21175779073772,-5.7915725313419575,0
243.3753495895052,11.722195488176482,1
243.39236570386976,12.39264619035711,1
243.3965775560289,13.50377462865776,1
243.46021666806632,25.677465313541607,0
243.59348370013961,47.30146802286857,1
243.77959338601846,38.023243575150225,1
244.30608611173585,61.333038218453396,0
244.3934105803183,57.36154804477928,0
244.435380861344,40.61701965325139,0
244.41641375591598,30.899287469173284,0
244.40654281174577,23.614745532899367,1
244.3831085648328,16.207691846396994,1
244.2876905629889,8.223205462261372,1
244.2660992276292,7.776476739407178,1
244.23713839633845,2.7058180499685762,0
244.24009638387054,10.713579423575938,0
244.2635221719869,9.712520242697996,1
244.24350129121933,0.6783551786306558,0
244.23276816722571,-8.94465644412215,0
243.39169214832455,-20.00836688860914,1
243.4992596959261,-3.3938866056316583,0
243.58341676266312,4.7521805719972035,0
243.63409072635716,10.300130872784028,0
243.69655685860582,11.893405724981433,1
243.750489310581,13.609423164598494,0
243.8156214786961,21.45268599887544,0
243.0938628480981,12.383244020872727,0
243.17940070676468,22.634572329555308,0
243.17940070676468,22.634572329555308,1
243.48602225867037,49.93076117163393,0
243.54469389076928,41.92757825674757,0
243.59834555003025,34.02023926196701,1
243.60711775406742,17.073708397702525,1
243.61711881023328,19.24499833813184,0
243.71940587343246,36.18590817735621,1
243.76636016075832,29.4195555761516,1
243.8257829214331,35.2728580864134,1
244.4744783595258,93.41935005226318,1
244.5673149042939,38.33324415451012,0
244.59302423718844,38.25601746660492,1
244.55386609474056,21.18985839706248,1
244.5544923880077,26.090087134056763,0
244.53205045954988,20.7488672030532,1
