sma50_current,sma50_previous,class
243.18,243.188,1
243.182,243.18000000000004,1
243.19,243.182,0
243.2,243.19,1
243.21,243.2,1
243.226,243.21,0
243.23999999999995,243.226,0
243.25399999999996,243.23999999999995,0
243.264,243.25399999999996,0
243.264,243.264,1
243.264,243.264,1
243.278,243.266,1
243.28,243.28,0
243.276,243.278,1
243.268,243.272,1
243.266,243.266,1
243.272,243.266,1
243.28400000000002,243.272,1
243.29999999999995,243.28400000000002,0
243.308,243.29999999999995,1
243.318,243.308,0
243.32799999999997,243.318,1
243.342,243.32799999999997,0
243.4,243.38800000000003,0
243.422,243.41000000000003,1
243.442,243.422,0
243.46599999999998,243.442,1
243.52000000000004,243.50000000000003,1
243.596,243.598,0
243.596,243.596,1
243.59600000000003,243.596,1
243.594,243.59600000000003,1
243.592,243.594,0
243.864,243.83599999999998,1
243.898,243.864,0
243.926,243.898,0
244.12800000000004,244.086,0
244.164,244.12800000000004,1
244.22800000000004,244.19600000000003,1
244.272,244.22800000000004,1
244.4,244.362,0
245.924,245.93000000000004,0
245.93,245.924,0
245.98999999999995,245.972,0
246.002,245.98999999999995,0
246.05000000000004,246.03,1
246.108,246.088,1
246.122,246.108,0
246.13,246.122,1
246.198,246.188,1
246.214,246.20999999999995,0
246.212,246.214,1
246.21599999999998,246.212,0
243.768,243.8,0
243.694,243.72,1
243.67,243.694,0
243.582,243.61,0
243.55599999999998,243.582,0
243.498,243.53000000000003,0
243.466,243.498,1
243.44000000000003,243.466,0
243.288,243.308,1
243.25600000000003,243.264,0
243.25800000000004,243.25600000000003,1
243.26800000000003,243.25800000000004,0
243.306,243.26800000000003,0
243.32,243.306,1
243.34,243.32,0
243.356,243.34,1
243.376,243.356,0
243.39,243.376,0
243.456,243.434,0
243.47599999999997,243.456,0
243.484,243.47599999999997,0
243.486,243.484,0
243.488,243.486,1
243.492,243.488,0
243.498,243.496,1
243.504,243.498,1
243.51,243.504,0
243.518,243.51,0
243.52599999999998,243.518,1
243.534,243.52599999999998,0
243.54000000000005,243.534,0
243.53600000000003,243.54000000000005,0
243.548,243.54200000000003,1
243.524,243.52,1
243.522,243.524,0
243.45,243.44,1
243.474,243.45,0
243.504,243.474,0
243.528,243.504,1
243.616,243.588,1
243.63,243.616,0
243.644,243.63,0
243.658,243.644,0
243.50600000000003,243.506,0
243.51799999999997,243.508,1
243.522,243.51799999999997,1
243.52599999999998,243.522,1
243.53800000000004,243.52599999999998,0
243.548,243.53800000000004,1
243.582,243.56600000000003,1
243.69,243.66,0
243.71599999999998,243.69,0
243.73799999999997,243.71599999999998,0
243.75799999999995,243.73799999999997,0
243.79,243.75799999999995,1
243.814,243.79,1
243.814,243.81,1
243.808,243.814,1
243.8,243.808,0
243.79999999999995,243.8,0
243.794,243.79999999999995,1
243.778,243.794,0
243.76400000000004,243.778,0
243.78600000000003,243.762,1
243.81600000000003,243.80200000000005,0
243.82599999999996,243.81600000000003,0
243.83,243.82599999999996,0
243.842,243.83,1
243.854,243.842,0
243.862,243.854,0
243.51000000000005,243.532,0
243.484,243.5,0
243.484,243.5,1
243.43600000000004,243.45,0
243.426,243.43600000000004,0
243.414,243.426,1
243.404,243.414,1
243.406,243.404,0
243.41599999999997,243.408,1
243.426,243.41599999999997,1
243.44200000000004,243.426,1
243.56600000000003,243.53800000000004,1
243.612,243.59000000000003,0
243.624,243.612,1
243.634,243.624,1
243.662,243.65000000000003,0
243.672,243.662,1
