ema100_current,uosc_current,class
243.18905225418166,21.73981761800549,1
243.2059823509734,25.79184034575511,1
243.21960454887298,27.410741074107047,0
243.23295700028004,25.458241947805533,1
243.24344502462958,22.059716360914866,1
243.2576857613686,22.53823196687541,0
243.26904448124196,17.008123195731017,0
243.28048818799888,18.001621612297242,0
243.28941517665172,21.294207393056475,0
243.29067523904556,18.823053158624145,1
243.29191034970887,18.40018779047218,1
243.31029924093696,24.898530091291583,1
243.3284839227556,20.041599065123695,0
243.33751678839408,22.632547091945906,1
243.3447663049139,15.68505663134856,1
243.3498359170736,17.598505696236007,1
243.3580095074276,25.244667205092536,1
243.36831135455623,25.249840853002485,1
243.38131913882043,24.48608887900327,0
243.38917921106997,20.68233353947642,1
243.3982440122856,23.03139518331161,0
243.40743922451642,25.313688402191204,1
243.41447215531707,27.7983641514426,0
243.43239618066715,32.136985555576594,0
243.42857866939048,31.831787260358386,1
243.43290288727312,33.67464714709917,0
243.4368315650493,30.50520907663741,1
243.4505651585406,27.385426892815772,1
243.45160054841358,38.083953960731904,0
243.4551589754741,45.29616724738735,1
243.4563568285833,38.155061019383176,1
243.4621111819273,41.79587880618865,1
243.46806149971002,42.747729538901595,0
243.82994300544357,11.016211916399515,1
243.8701414176561,10.700751923449292,0
243.90527351363698,11.397583103340258,0
244.10478228197974,25.58364296705452,0
244.13464820015275,26.44745501293643,1
244.18798273851326,20.504068649828078,1
244.21942096903098,20.10329201522816,1
244.32506238048538,16.042671807504803,0
245.83408383388885,18.091746962714303,0
245.87057307332157,13.347815385319764,0
245.86638279248183,25.024668661996568,0
245.87057823792648,22.66507885341846,0
245.8842262192538,19.125336279995143,1
245.92862768583853,18.533360537814385,1
245.94552040561916,23.974840469084764,0
245.95718848396888,26.17734288287027,1
246.03293930986325,21.78115975099018,1
246.05245192054863,21.20493225785105,0
246.0590926090496,22.597534560382535,1
246.06300177668945,17.862198395321165,0
244.2284174956066,42.98227227399214,0
244.15737520939186,40.04091994637346,1
244.13215058352168,38.65157398992244,0
244.06549234972576,29.467876039305487,0
244.05050707671853,25.602943840185226,0
244.01353315183098,31.432506261682025,0
243.9979064878408,33.68136187095412,1
243.9796793286337,33.28713458506989,0
243.8651202898652,30.263857267044934,1
243.845215351992,35.26533304614739,0
243.83385144982952,35.51621465746649,1
243.82283330127632,35.2383180954608,0
243.8146333559607,30.00099267330749,0
243.8006551917408,33.81157340985156,1
243.79444397705845,41.478646253021104,0
243.78315571256888,35.67655987503232,1
243.7786513961876,42.090403875300176,0
243.76736594404213,44.50969795231997,0
243.62229653862755,24.090984102535906,0
243.61775770628597,23.367220712535282,0
243.61163846582176,22.030616651112343,0
243.6013700903672,20.930118181710338,0
243.59390507115882,23.598901098901,1
243.58720769817168,20.58849779661936,0
243.57971296384312,19.07207006191723,1
243.57682638085092,23.222917307625213,1
243.57659697999665,30.54741988643785,0
243.5737720996549,35.26624442880442,0
243.57224280565552,35.5825206580791,1
243.570433882676,38.38355303274524,0
243.5689706919833,40.77758625813279,0
243.5661761014024,37.97508151814147,0
243.56075797658417,39.402789901124265,1
243.45396621440563,23.64773866535798,1
243.45084891813374,26.14139814600563,0
243.43766415086878,40.707841220730856,1
243.4630392727289,38.199920714206435,0
243.49156240093876,34.934560388860234,0
243.51389003269833,31.093998491570744,1
243.60340637005638,22.414338104076982,1
243.62673911589187,21.35090829231859,0
243.64929991512696,19.118047448054604,0
243.66757429566596,19.248889408464443,0
243.51813622269586,19.21139380253013,0
243.49600610749957,46.43433231459743,1
243.49317526037171,56.2979917565609,1
243.4978906238292,56.73128261177804,1
243.512602790038,56.45098948670705,0
243.52213349409507,43.778893660313855,1
243.55822548539874,27.796629444037556,1
243.64952012843827,21.582156528700303,0
243.669460434308,24.40108987600564,0
243.68349592644898,21.897842594564352,0
243.6978733121113,23.470062016355136,0
243.7087461509301,22.459849038908096,1
243.71575320199963,17.539360562863887,1
243.73903722122918,21.363808605188233,1
243.7509544053113,21.907519585081612,1
243.765235627629,22.359463608892398,0
243.78152416351418,21.19047920468336,0
243.79321984606514,22.151191698592022,1
243.8037541948537,28.53547406734099,0
243.81178983262703,26.705413759481825,0
243.7321990925196,32.89703926646609,1
243.73551672689067,36.99339763163145,0
243.73741344744647,30.552163548508094,0
243.74156271922902,27.50345713227412,0
243.74562982721366,25.68820737495389,1
243.751906508456,25.71765347360269,0
243.7560787009608,23.572125142941925,0
243.51991036140927,31.488374427887784,0
243.51617674725293,28.90510468289171,0
243.51617674725293,28.90510468289171,1
243.51986470045483,20.766228061634067,0
243.52095243985409,21.60682454800091,0
243.51817896966287,20.9438278518816,1
243.51608024373226,22.39925482890425,1
243.521823142967,30.2793265847447,0
243.5310351816962,27.290729283839113,1
243.5412513498301,31.71212972033501,1
243.55646526176227,33.113674577969014,1
243.67698746346886,25.780138262747503,1
243.72574573034674,23.77513642819716,0
243.74269551855275,21.334289747762075,1
243.7557799092213,18.502682733675357,1
243.79482958383943,17.408876232405245,0
243.80898254064275,19.015269484327774,1
