ema30_previous,rsi14_previous,class
242.9144385936486,-18.500407777050388,1
242.98529712205425,22.277730058028173,1
243.01850375934106,18.323516316432432,0
243.07295857572075,24.76988694583753,1
243.12591803017983,24.76988694583753,1
243.16900913273852,20.836230548135052,0
243.2222233899707,25.061974356347164,0
243.2645439303941,21.160900258450692,0
243.3041341133707,21.160900258450692,0
243.33673633013032,16.63657763603696,1
243.34586248731742,2.0195353174736543,1
243.36493252760067,6.891463635604608,1
243.43955676419841,10.70939285789956,0
243.48380094054627,-3.2624860165443152,1
243.50802759313214,5.487411210615363,1
243.51103901776986,-3.6859918027169267,1
243.51638037919358,1.4764203268832716,1
243.53831606654,9.80194180284569,1
243.56528816115448,13.201650031964023,0
243.59898958557525,16.27345156714425,1
243.61559564670355,7.283662721075642,0
243.6385908879724,11.054133230035717,1
243.6580847132489,11.054133230035717,0
243.6249990209944,-5.936793576603848,0
243.564435182531,-17.166401136642552,1
243.5572512959214,-1.8018360413373105,0
243.55900035080987,3.879108784747871,1
243.57855783038582,9.435306228375024,1
243.52979519327096,-11.488438602341231,0
243.5214213098341,-11.488438602341231,1
243.52850875478757,6.330362858200742,1
243.52666948028502,-1.4717048687383991,1
243.5378520944602,11.475843209984506,0
244.4607540082531,15.14059670309007,1
244.51612064941682,13.221505730246008,0
244.59977525694646,18.43960836214133,0
244.8740516610031,14.34111631089749,0
244.9420744841278,17.25881243782385,1
245.00309169998917,5.905346588094147,1
245.03193827759642,8.048925420453926,1
245.20260905760682,18.768620519672453,0
246.30332334604032,-0.8428364144832301,0
246.259489231279,0.911012377284422,0
245.99252418047746,12.641082726109602,0
246.0123613301241,9.801070102429053,0
245.9879062877316,0.9916716784941996,1
246.0276145239743,14.416792227493048,1
246.06010885833803,14.416792227493048,0
246.0925246360728,14.416792227493048,1
246.22516331926442,19.221440772531565,1
246.2415524759692,1.8709722321077609,0
246.25379274891387,5.405951629219104,1
246.25234010102352,-2.5038297766230784,0
243.21463646838947,-6.150531008400961,0
243.26448111036132,-5.600105261462119,1
243.28089761590496,-5.600105261462119,0
243.32648786616485,-1.1787977486342385,0
243.34373575349878,3.306361955186631,0
243.39638398539182,6.4456307818778384,0
243.39964405471613,-2.762020923949265,1
243.41761487483325,5.9699577150342416,0
243.42726740693783,-12.486775411882064,1
243.43847632196517,6.856219078603374,0
243.4509150564587,6.856219078603374,1
243.46154236593262,6.856219078603374,0
243.47995350748016,10.721733542434123,0
243.50463737236697,14.178119011846904,1
243.50433818705292,-0.03684619839033587,0
243.5274488468061,11.691889745498088,1
243.5331384923867,3.2774596066687,0
243.56286053286743,13.264134705584324,0
243.45820252883306,-2.718588666353128,0
243.48328075664506,13.165260463896034,0
243.50472318223603,13.165260463896034,0
243.51833061262766,8.797373830786142,0
243.518156918478,-0.6103819943709112,1
243.52343711728585,4.04546886116195,0
243.53293242687215,4.04546886116195,1
243.5382682930937,4.04546886116195,1
243.55374722686386,9.105602555029165,0
243.5746791326489,13.440854767851606,0
243.5878089799962,7.7325750963479996,1
243.5990828143981,7.7325750963479996,0
243.6066025265857,7.7325750963479996,0
243.6136370960516,7.7325750963479996,0
243.6109253068412,0.05464813789346579,1
243.44512963700657,-3.859525899504817,1
243.44564288236637,4.479630263448527,0
243.3278241255824,24.075709840091942,1
243.37421708908798,14.870054547444001,0
243.45592857880862,21.847498941927253,0
243.54728943736094,24.066345659842824,1
243.77734837128372,24.99650351135679,1
243.85644193397408,20.89329138579868,0
243.9090599954189,14.265025644511836,0
243.9582833432222,14.265025644511836,0
243.4449527612511,-0.5454863517553861,0
243.40234369508644,-3.324890305382766,1
243.396536989618,2.909462573438901,1
243.38667114944485,-0.23818501028578964,1
243.39881450583863,8.252658882880041,0
243.4349719454776,16.40549302351181,1
243.50059506736,14.214068076582675,1
243.7787364802131,19.886834504894253,0
243.84584618770188,19.886834504894253,0
243.9001567717003,17.170004990813286,0
243.93806022124718,11.31837219125427,0
243.9815896951104,11.31837219125427,1
244.00980564679938,7.925117668432094,1
244.0487579907386,7.332991651174751,1
244.06860479992088,7.332991651174751,1
244.0861622437814,7.332991651174751,0
244.10601178417218,10.673170498435098,0
244.13607695205584,13.730899528751936,1
244.1482724278233,5.357636294818363,0
244.15867217268269,5.357636294818363,0
243.76964794867558,-16.133402973734732,1
243.7511221222051,-1.2465530181078464,0
243.75568251648,9.36253235347283,0
243.74845244876752,3.7889043781124334,0
243.751167227999,8.74183825941924,1
243.75370686018329,8.74183825941924,0
243.7645521100725,13.303380404559007,0
243.18844949648891,-1.5354069851347134,0
243.19741807780457,8.92272293346524,0
243.19741807780457,8.92272293346524,1
243.2873798290107,18.62249972232605,0
243.31198263316404,11.949982401766976,0
243.33398923361042,11.949982401766976,1
243.34812444047932,8.08071200286345,1
243.36134769851824,8.08071200286345,0
243.42990350741684,13.165609045334008,1
243.46527694348882,15.957350925430362,1
243.5048198352981,18.526293204782466,1
243.8712557949692,32.469328302472526,1
243.99727352745518,19.36181058648505,0
244.0523019226453,19.36181058648505,1
244.0793806299824,9.53922653204694,1
244.15436452698864,18.119227408984532,0
244.1833280151173,9.22750320370183,1
