cci20_current,mom10_previous,class
-5.2461893588155135,-0.20000000000001705,1
99.64844030261105,0.6999999999999886,1
110.09598665324188,0.8000000000000114,0
118.13748784129135,1.0,1
102.77251972195542,1.1000000000000227,1
101.60461917177555,1.0,0
100.3399432682205,1.200000000000017,0
89.68626710730992,0.9000000000000057,0
68.27101198753904,0.8000000000000114,0
32.394986720875075,0.19999999999998866,1
17.376334972152776,-0.19999999999998866,1
56.60882274233385,-0.30000000000001137,1
46.12032989732397,0.0,0
-21.389936685779873,-0.4000000000000057,1
-22.542948732960976,0.19999999999998866,1
-20.4578161690408,-0.09999999999999433,1
-5.570503072135273,-0.5,1
22.473355404484664,0.0,1
35.34707220893523,0.0,0
21.45386919838161,0.30000000000001137,1
12.885520981862042,0.2999999999999829,0
17.67550166287405,0.30000000000001137,1
4.125630396320813,0.20000000000001705,0
-2.0737227803129046,-0.4000000000000057,0
-25.677066905842857,-0.5,1
-2.338440862321084,-0.19999999999998866,0
10.547870455276616,-0.09999999999999433,1
12.258992914290946,0.19999999999998866,1
-14.242332073244302,-0.19999999999998866,0
0.9703462195385196,-0.19999999999998866,1
10.238648264406,-0.09999999999999433,1
19.323507012039247,-0.19999999999998866,1
22.83960877370644,0.19999999999998866,0
109.76007684580786,2.0,1
129.27469851050364,1.6999999999999886,0
116.8335175603984,1.5999999999999943,0
41.128358894923416,0.20000000000001705,0
5.13969696346237,0.5,1
-40.87334261773007,-0.20000000000001705,1
-17.44594112402482,0.2999999999999829,1
33.85398713794782,0.6000000000000227,0
-20.739605309821133,-0.30000000000001137,0
-9.215831673515432,-0.30000000000001137,0
25.89207121538188,0.09999999999999433,0
4.899010655049458,0.10000000000002274,0
10.991475998205106,0.30000000000001137,1
36.012724055309526,1.4000000000000057,1
26.147137271377325,0.8000000000000114,0
27.29378253288497,0.09999999999999433,1
29.7656349240886,0.8000000000000114,1
14.143147764342453,0.20000000000001705,0
2.0851578464506475,-0.09999999999999433,1
-7.261784423761567,-0.30000000000001137,0
4.780772878864045,-0.09999999999999433,0
6.085607295325249,-0.09999999999999433,1
7.188800424040278,-0.19999999999998866,0
2.1009215482277104,0.09999999999999433,0
13.61464718202567,0.19999999999998866,0
0.20043701683465748,0.19999999999998866,0
7.924009113693473,-0.4000000000000057,1
7.531457996277207,0.2999999999999829,0
-10.411599856539748,-0.5,1
10.140571851998343,0.19999999999998866,0
8.22626594311218,0.0,1
9.765658378716743,0.09999999999999433,0
14.775753384074203,0.0,0
2.1417909680533183,0.30000000000001137,1
9.911069303424178,0.30000000000001137,0
9.208627722924962,0.5,1
18.145792771847308,0.4000000000000057,0
5.850694705330643,0.5999999999999943,0
9.652149004273683,-0.5,0
20.26930105213196,0.20000000000001705,0
13.115409356906445,0.30000000000001137,0
0.833927506682864,0.19999999999998866,0
0.939608246004676,0.19999999999998866,1
3.1367038261502755,0.4000000000000057,0
3.4611657206133217,0.5,1
5.674975250800742,0.19999999999998866,1
11.796352820485128,0.2999999999999829,0
10.130429276936669,0.0,0
11.943945899210016,-0.10000000000002274,1
9.425589734790103,0.0,0
12.83912261043683,0.19999999999998866,0
7.65208519321725,0.09999999999999433,0
-3.198362438428628,0.0,1
3.243530777866139,0.0,1
3.8957750319798015,0.19999999999998866,0
53.23339883118257,0.9000000000000057,1
81.26922607053814,0.9000000000000057,0
74.21045323853883,1.1999999999999886,0
63.40041732585371,1.5999999999999943,1
72.71933333719154,1.6999999999999886,1
53.48038510436458,2.200000000000017,0
47.84670512663989,1.6999999999999886,0
33.988418858753775,0.09999999999999433,0
-0.8910111586722304,0.30000000000001137,0
12.392035230359134,-0.3999999999999773,1
13.509100802101527,0.19999999999998866,1
25.668331938763128,0.0,1
47.22420794620932,0.19999999999998866,0
42.381220758079394,0.7999999999999828,1
48.90305073382071,0.7999999999999828,1
57.30386052527028,1.1999999999999886,0
40.55640701603382,0.9000000000000057,0
30.855470731062226,0.4000000000000057,0
23.595819521913274,0.4000000000000057,0
16.19296836541758,0.6000000000000227,1
4.502136624000659,0.09999999999999433,1
7.772618861589832,-0.20000000000001705,1
2.7048614745744044,-0.6000000000000227,1
10.71052978113523,-0.4000000000000057,0
9.698608741341415,-0.2999999999999829,0
0.6776176913504856,-0.09999999999999433,1
-8.931676518642751,-0.10000000000002274,0
-9.510773940587145,-0.10000000000002274,0
-9.49549615052686,-0.19999999999998866,1
4.75144124788355,0.19999999999998866,0
10.296391239332738,0.5,0
11.884766391672391,0.4000000000000057,0
13.592463685693614,0.5999999999999943,1
21.434841484245624,0.5999999999999943,0
19.8635981471046,0.8000000000000114,0
11.257494564432543,0.19999999999998866,0
27.25157464553147,0.19999999999998866,0
27.25157464553147,0.19999999999998866,1
41.91020903772641,0.9000000000000057,0
34.01671443472049,0.8999999999999773,0
17.0666316563346,0.3999999999999773,1
19.222055811979352,0.4000000000000057,1
29.773144487819053,0.5,0
29.379781247449113,0.4000000000000057,1
35.21259547724794,0.5,1
40.734461919147456,0.30000000000001137,1
53.98320106426594,1.5,1
38.219495655535404,0.6999999999999886,0
21.17743824044208,0.7999999999999828,1
7.177210102232031,0.4000000000000057,1
20.735353093439898,0.5,0
11.970500309451449,-0.09999999999999433,1
