ema100_current,sma50_previous,class
243.18905225418166,243.188,1
243.2059823509734,243.18000000000004,1
243.21960454887298,243.182,0
243.23295700028004,243.19,1
243.24344502462958,243.2,1
243.2576857613686,243.21,0
243.26904448124196,243.226,0
243.28048818799888,243.23999999999995,0
243.28941517665172,243.25399999999996,0
243.29067523904556,243.264,1
243.29191034970887,243.264,1
243.31029924093696,243.266,1
243.3284839227556,243.28,0
243.33751678839408,243.278,1
243.3447663049139,243.272,1
243.3498359170736,243.266,1
243.3580095074276,243.266,1
243.36831135455623,243.272,1
243.38131913882043,243.28400000000002,0
243.38917921106997,243.29999999999995,1
243.3982440122856,243.308,0
243.40743922451642,243.318,1
243.41447215531707,243.32799999999997,0
243.43239618066715,243.38800000000003,0
243.42857866939048,243.41000000000003,1
243.43290288727312,243.422,0
243.4368315650493,243.442,1
243.4505651585406,243.50000000000003,1
243.45160054841358,243.598,0
243.4551589754741,243.596,1
243.4563568285833,243.596,1
243.4621111819273,243.59600000000003,1
243.46806149971002,243.594,0
243.82994300544357,243.83599999999998,1
243.8701414176561,243.864,0
243.90527351363698,243.898,0
244.10478228197974,244.086,0
244.13464820015275,244.12800000000004,1
244.18798273851326,244.19600000000003,1
244.21942096903098,244.22800000000004,1
244.32506238048538,244.362,0
245.83408383388885,245.93000000000004,0
245.87057307332157,245.924,0
245.86638279248183,245.972,0
245.87057823792648,245.98999999999995,0
245.8842262192538,246.03,1
245.92862768583853,246.088,1
245.94552040561916,246.108,0
245.95718848396888,246.122,1
246.03293930986325,246.188,1
246.05245192054863,246.20999999999995,0
246.0590926090496,246.214,1
246.06300177668945,246.212,0
244.2284174956066,243.8,0
244.15737520939186,243.72,1
244.13215058352168,243.694,0
244.06549234972576,243.61,0
244.05050707671853,243.582,0
244.01353315183098,243.53000000000003,0
243.9979064878408,243.498,1
243.9796793286337,243.466,0
243.8651202898652,243.308,1
243.845215351992,243.264,0
243.83385144982952,243.25600000000003,1
243.82283330127632,243.25800000000004,0
243.8146333559607,243.26800000000003,0
243.8006551917408,243.306,1
243.79444397705845,243.32,0
243.78315571256888,243.34,1
243.7786513961876,243.356,0
243.76736594404213,243.376,0
243.62229653862755,243.434,0
243.61775770628597,243.456,0
243.61163846582176,243.47599999999997,0
243.6013700903672,243.484,0
243.59390507115882,243.486,1
243.58720769817168,243.488,0
243.57971296384312,243.496,1
243.57682638085092,243.498,1
243.57659697999665,243.504,0
243.5737720996549,243.51,0
243.57224280565552,243.518,1
243.570433882676,243.52599999999998,0
243.5689706919833,243.534,0
243.5661761014024,243.54000000000005,0
243.56075797658417,243.54200000000003,1
243.45396621440563,243.52,1
243.45084891813374,243.524,0
243.43766415086878,243.44,1
243.4630392727289,243.45,0
243.49156240093876,243.474,0
243.51389003269833,243.504,1
243.60340637005638,243.588,1
243.62673911589187,243.616,0
243.64929991512696,243.63,0
243.66757429566596,243.644,0
243.51813622269586,243.506,0
243.49600610749957,243.508,1
243.49317526037171,243.51799999999997,1
243.4978906238292,243.522,1
243.512602790038,243.52599999999998,0
243.52213349409507,243.53800000000004,1
243.55822548539874,243.56600000000003,1
243.64952012843827,243.66,0
243.669460434308,243.69,0
243.68349592644898,243.71599999999998,0
243.6978733121113,243.73799999999997,0
243.7087461509301,243.75799999999995,1
243.71575320199963,243.79,1
243.73903722122918,243.81,1
243.7509544053113,243.814,1
243.765235627629,243.808,0
243.78152416351418,243.8,0
243.79321984606514,243.79999999999995,1
243.8037541948537,243.794,0
243.81178983262703,243.778,0
243.7321990925196,243.762,1
243.73551672689067,243.80200000000005,0
243.73741344744647,243.81600000000003,0
243.74156271922902,243.82599999999996,0
243.74562982721366,243.83,1
243.751906508456,243.842,0
243.7560787009608,243.854,0
243.51991036140927,243.532,0
243.51617674725293,243.5,0
243.51617674725293,243.5,1
243.51986470045483,243.45,0
243.52095243985409,243.43600000000004,0
243.51817896966287,243.426,1
243.51608024373226,243.414,1
243.521823142967,243.404,0
243.5310351816962,243.408,1
243.5412513498301,243.41599999999997,1
243.55646526176227,243.426,1
243.67698746346886,243.53800000000004,1
243.72574573034674,243.59000000000003,0
243.74269551855275,243.612,1
243.7557799092213,243.624,1
243.79482958383943,243.65000000000003,0
243.80898254064275,243.662,1
