ema200_current,mom10_previous,class
243.17811443537647,-0.20000000000001705,1
243.1933459797288,0.6999999999999886,1
243.2010954335464,0.8000000000000114,0
243.209079250263,1.0,1
243.21583286519532,1.1000000000000227,1
243.2251322735149,1.0,0
243.2328769176945,1.200000000000017,0
243.24054450073783,0.9000000000000057,0
243.24714076454683,0.8000000000000114,0
243.25021911142517,0.19999999999998866,1
243.2534225639321,-0.19999999999998866,1
243.26808485911803,-0.30000000000001137,1
243.28197290890552,0.0,0
243.29364627052482,-0.4000000000000057,1
243.30128581252617,0.19999999999998866,1
243.307490484158,-0.09999999999999433,1
243.31357635472497,-0.5,1
243.32044095829545,0.0,1
243.32760933844415,0.0,0
243.3325606057296,0.30000000000001137,1
243.33861336749587,0.2999999999999829,0
243.34476163872287,0.30000000000001137,1
243.34969797230028,0.20000000000001705,0
243.36802615136082,-0.4000000000000057,0
243.36950207796414,-0.5,1
243.37304147719482,-0.19999999999998866,0
243.37685713041512,-0.09999999999999433,1
243.3905189710545,0.19999999999998866,1
243.40151501920658,-0.19999999999998866,0
243.40442440981647,-0.19999999999998866,1
243.40646556233645,-0.09999999999999433,1
243.41063219057838,-0.19999999999998866,1
243.4152245676712,0.19999999999998866,0
243.63323011555946,2.0,1
243.6555426029863,1.6999999999999886,0
243.6756430258617,1.5999999999999943,0
243.78647319094304,0.20000000000001705,0
243.80231183892272,0.5,1
243.83102294148858,-0.20000000000001705,1
243.8491264286509,0.2999999999999829,1
243.91028934954895,0.6000000000000227,0
245.18199677075197,-0.30000000000001137,0
245.236674674194,-0.30000000000001137,0
245.3294006245415,0.09999999999999433,0
245.34136827730995,0.10000000000002274,0
245.375140199488,0.30000000000001137,1
245.4212968492035,1.4000000000000057,1
245.43794817983886,0.8000000000000114,0
245.4521323039492,0.09999999999999433,1
245.5210302663626,0.8000000000000114,1
245.54581640464676,0.20000000000001705,0
245.55606335685874,-0.09999999999999433,1
245.56521332447159,-0.30000000000001137,0
244.834333234004,-0.09999999999999433,0
244.77997663331814,-0.09999999999999433,1
244.76235212388653,-0.19999999999998866,0
244.7143552881337,0.09999999999999433,0
244.70208189744443,0.19999999999998866,0
244.67238046061885,0.19999999999998866,0
244.6596854409755,-0.4000000000000057,1
244.6461217150597,0.2999999999999829,0
244.55441364795558,-0.5,1
244.53071026543304,0.19999999999998866,0
244.51864621974252,0.0,1
244.5076972391832,0.09999999999999433,0
244.49754075668758,0.0,0
244.4845002590923,0.30000000000001137,1
244.4755090079956,0.30000000000001137,0
244.46430570044043,0.5,1
244.4571333588858,0.4000000000000057,0
244.44658010144832,0.5999999999999943,0
244.33517016923562,-0.5,0
244.3276647896797,0.20000000000001705,0
244.31939480158763,0.30000000000001137,0
244.30874984434516,0.19999999999998866,0
244.2998287757349,0.19999999999998866,1
244.29115220992267,0.4000000000000057,0
244.2735915629912,0.5,1
244.2653924091177,0.19999999999998866,1
244.25795839184812,0.2999999999999829,0
244.24960332002442,0.0,0
244.2416428551354,-0.10000000000002274,1
244.2336058629061,0.0,0
244.22533736885697,0.19999999999998866,0
244.21600038755852,0.09999999999999433,0
244.19729119488719,0.0,1
244.02673608962624,0.0,1
244.01838021558385,0.19999999999998866,0
243.9138514134928,0.9000000000000057,1
243.9176591704376,0.9000000000000057,0
243.92357482495086,1.1999999999999886,0
243.92613507071147,1.5999999999999943,1
243.94607357889316,1.6999999999999886,1
243.94971645322295,2.200000000000017,0
243.95254440031627,1.6999999999999886,0
243.95403771186488,0.09999999999999433,0
243.76171689983872,0.30000000000001137,0
243.7060902707865,-0.3999999999999773,1
243.698528254014,0.19999999999998866,1
243.69464949960042,0.0,1
243.69556811899145,0.19999999999998866,0
243.6946432840854,0.7999999999999828,1
243.6984073436652,0.7999999999999828,1
243.7259243286216,1.1999999999999886,0
243.7312905349166,0.9000000000000057,0
243.7346132963731,0.4000000000000057,0
243.737591523634,0.4000000000000057,0
243.73923362002532,0.6000000000000227,1
243.73855785550563,0.09999999999999433,1
243.74056688508657,-0.20000000000001705,1
243.7415564321067,-0.6000000000000227,1
243.74399836560193,-0.4000000000000057,0
243.74694381828903,-0.2999999999999829,0
243.7474027053993,-0.09999999999999433,1
243.74785702646872,-0.10000000000002274,0
243.74777900989318,-0.10000000000002274,0
243.6785659452428,-0.19999999999998866,1
243.67710871712399,0.19999999999998866,0
243.6769298924438,0.5,0
243.67774787198908,0.4000000000000057,0
243.67886918432689,0.5999999999999943,1
243.6811301001497,0.5999999999999943,0
243.6817505506377,0.8000000000000114,0
243.54160063129586,0.19999999999998866,0
243.5414856496717,0.19999999999998866,0
243.5414856496717,0.19999999999998866,1
243.5500049294603,0.9000000000000057,0
243.55243183340087,0.8999999999999773,0
243.55383956416782,0.3999999999999773,1
243.55554475955554,0.4000000000000057,1
243.56084100623642,0.5,0
243.5690480145738,0.4000000000000057,1
243.57427050970742,0.5,1
243.58158682541253,0.30000000000001137,1
243.64007765481801,1.5,1
243.6628061645771,0.6999999999999886,0
243.6707037612065,0.7999999999999828,1
243.67737201396287,0.4000000000000057,1
243.69757533526607,0.5,0
243.70627773081958,-0.09999999999999433,1
