ema200_current,sma50_previous,class
243.17811443537647,243.188,1
243.1933459797288,243.18000000000004,1
243.2010954335464,243.182,0
243.209079250263,243.19,1
243.21583286519532,243.2,1
243.2251322735149,243.21,0
243.2328769176945,243.226,0
243.24054450073783,243.23999999999995,0
243.24714076454683,243.25399999999996,0
243.25021911142517,243.264,1
243.2534225639321,243.264,1
243.26808485911803,243.266,1
243.28197290890552,243.28,0
243.29364627052482,243.278,1
243.30128581252617,243.272,1
243.307490484158,243.266,1
243.31357635472497,243.266,1
243.32044095829545,243.272,1
243.32760933844415,243.28400000000002,0
243.3325606057296,243.29999999999995,1
243.33861336749587,243.308,0
243.34476163872287,243.318,1
243.34969797230028,243.32799999999997,0
243.36802615136082,243.38800000000003,0
243.36950207796414,243.41000000000003,1
243.37304147719482,243.422,0
243.37685713041512,243.442,1
243.3905189710545,243.50000000000003,1
243.40151501920658,243.598,0
243.40442440981647,243.596,1
243.40646556233645,243.596,1
243.41063219057838,243.59600000000003,1
243.4152245676712,243.594,0
243.63323011555946,243.83599999999998,1
243.6555426029863,243.864,0
243.6756430258617,243.898,0
243.78647319094304,244.086,0
243.80231183892272,244.12800000000004,1
243.83102294148858,244.19600000000003,1
243.8491264286509,244.22800000000004,1
243.91028934954895,244.362,0
245.18199677075197,245.93000000000004,0
245.236674674194,245.924,0
245.3294006245415,245.972,0
245.34136827730995,245.98999999999995,0
245.375140199488,246.03,1
245.4212968492035,246.088,1
245.43794817983886,246.108,0
245.4521323039492,246.122,1
245.5210302663626,246.188,1
245.54581640464676,246.20999999999995,0
245.55606335685874,246.214,1
245.56521332447159,246.212,0
244.834333234004,243.8,0
244.77997663331814,243.72,1
244.76235212388653,243.694,0
244.7143552881337,243.61,0
244.70208189744443,243.582,0
244.67238046061885,243.53000000000003,0
244.6596854409755,243.498,1
244.6461217150597,243.466,0
244.55441364795558,243.308,1
244.53071026543304,243.264,0
244.51864621974252,243.25600000000003,1
244.5076972391832,243.25800000000004,0
244.49754075668758,243.26800000000003,0
244.4845002590923,243.306,1
244.4755090079956,243.32,0
244.46430570044043,243.34,1
244.4571333588858,243.356,0
244.44658010144832,243.376,0
244.33517016923562,243.434,0
244.3276647896797,243.456,0
244.31939480158763,243.47599999999997,0
244.30874984434516,243.484,0
244.2998287757349,243.486,1
244.29115220992267,243.488,0
244.2735915629912,243.496,1
244.2653924091177,243.498,1
244.25795839184812,243.504,0
244.24960332002442,243.51,0
244.2416428551354,243.518,1
244.2336058629061,243.52599999999998,0
244.22533736885697,243.534,0
244.21600038755852,243.54000000000005,0
244.19729119488719,243.54200000000003,1
244.02673608962624,243.52,1
244.01838021558385,243.524,0
243.9138514134928,243.44,1
243.9176591704376,243.45,0
243.92357482495086,243.474,0
243.92613507071147,243.504,1
243.94607357889316,243.588,1
243.94971645322295,243.616,0
243.95254440031627,243.63,0
243.95403771186488,243.644,0
243.76171689983872,243.506,0
243.7060902707865,243.508,1
243.698528254014,243.51799999999997,1
243.69464949960042,243.522,1
243.69556811899145,243.52599999999998,0
243.6946432840854,243.53800000000004,1
243.6984073436652,243.56600000000003,1
243.7259243286216,243.66,0
243.7312905349166,243.69,0
243.7346132963731,243.71599999999998,0
243.737591523634,243.73799999999997,0
243.73923362002532,243.75799999999995,1
243.73855785550563,243.79,1
243.74056688508657,243.81,1
243.7415564321067,243.814,1
243.74399836560193,243.808,0
243.74694381828903,243.8,0
243.7474027053993,243.79999999999995,1
243.74785702646872,243.794,0
243.74777900989318,243.778,0
243.6785659452428,243.762,1
243.67710871712399,243.80200000000005,0
243.6769298924438,243.81600000000003,0
243.67774787198908,243.82599999999996,0
243.67886918432689,243.83,1
243.6811301001497,243.842,0
243.6817505506377,243.854,0
243.54160063129586,243.532,0
243.5414856496717,243.5,0
243.5414856496717,243.5,1
243.5500049294603,243.45,0
243.55243183340087,243.43600000000004,0
243.55383956416782,243.426,1
243.55554475955554,243.414,1
243.56084100623642,243.404,0
243.5690480145738,243.408,1
243.57427050970742,243.41599999999997,1
243.58158682541253,243.426,1
243.64007765481801,243.53800000000004,1
243.6628061645771,243.59000000000003,0
243.6707037612065,243.612,1
243.67737201396287,243.624,1
243.69757533526607,243.65000000000003,0
243.70627773081958,243.662,1
