sma30_current,mom10_previous,class
243.04666666666665,-0.20000000000001705,1
243.02,0.6999999999999886,1
243.03333333333336,0.8000000000000114,0
243.0533333333333,1.0,1
243.07333333333332,1.1000000000000227,1
243.09333333333333,1.0,0
243.11,1.200000000000017,0
243.1266666666667,0.9000000000000057,0
243.15,0.8000000000000114,0
243.16666666666663,0.19999999999998866,1
243.17666666666665,-0.19999999999998866,1
243.21,-0.30000000000001137,1
243.2633333333333,0.0,0
243.31666666666663,-0.4000000000000057,1
243.38333333333333,0.19999999999998866,1
243.42666666666665,-0.09999999999999433,1
243.46,-0.5,1
243.4933333333333,0.0,1
243.53333333333333,0.0,0
243.56666666666663,0.30000000000001137,1
243.6033333333333,0.2999999999999829,0
243.63333333333333,0.30000000000001137,1
243.65666666666667,0.20000000000001705,0
243.63666666666668,-0.4000000000000057,0
243.58666666666667,-0.5,1
243.58333333333331,-0.19999999999998866,0
243.59000000000003,-0.09999999999999433,1
243.59333333333336,0.19999999999998866,1
243.56333333333333,-0.19999999999998866,0
243.57,-0.19999999999998866,1
243.57,-0.09999999999999433,1
243.57,-0.19999999999998866,1
243.56666666666663,0.19999999999998866,0
244.03333333333333,2.0,1
244.1,1.6999999999999886,0
244.15666666666667,1.5999999999999943,0
244.54666666666665,0.20000000000001705,0
244.6,0.5,1
244.7,-0.20000000000001705,1
244.77666666666664,0.2999999999999829,1
245.04333333333332,0.6000000000000227,0
246.18666666666664,-0.30000000000001137,0
246.23666666666665,-0.30000000000001137,0
246.15,0.09999999999999433,0
246.13333333333333,0.10000000000002274,0
246.10333333333332,0.30000000000001137,1
246.0966666666667,1.4000000000000057,1
246.11000000000004,0.8000000000000114,0
246.10333333333332,0.09999999999999433,1
246.10666666666665,0.8000000000000114,1
246.11666666666667,0.20000000000001705,0
246.1233333333333,-0.09999999999999433,1
246.1266666666667,-0.30000000000001137,0
243.1133333333333,-0.09999999999999433,0
243.17333333333332,-0.09999999999999433,1
243.19333333333333,-0.19999999999998866,0
243.25666666666663,0.09999999999999433,0
243.28333333333333,0.19999999999998866,0
243.31666666666663,0.19999999999998866,0
243.33333333333331,-0.4000000000000057,1
243.33666666666667,0.2999999999999829,0
243.43,-0.5,1
243.44666666666672,0.19999999999998866,0
243.45000000000007,0.0,1
243.46000000000004,0.09999999999999433,0
243.4733333333334,0.0,0
243.47333333333336,0.30000000000001137,1
243.48666666666668,0.30000000000001137,0
243.49000000000007,0.5,1
243.51,0.4000000000000057,0
243.52,0.5999999999999943,0
243.50333333333333,-0.5,0
243.50666666666663,0.20000000000001705,0
243.51,0.30000000000001137,0
243.5133333333333,0.19999999999998866,0
243.51333333333332,0.19999999999998866,1
243.51666666666668,0.4000000000000057,0
243.51666666666668,0.5,1
243.5333333333334,0.19999999999998866,1
243.55000000000007,0.2999999999999829,0
243.5666666666667,0.0,0
243.58,-0.10000000000002274,1
243.58333333333331,0.0,0
243.58666666666664,0.19999999999998866,0
243.58666666666664,0.09999999999999433,0
243.57666666666668,0.0,1
243.51,0.0,1
243.50333333333327,0.19999999999998866,0
243.38,0.9000000000000057,1
243.41,0.9000000000000057,0
243.44666666666663,1.1999999999999886,0
243.47333333333333,1.5999999999999943,1
243.59666666666664,1.6999999999999886,1
243.63333333333333,2.200000000000017,0
243.67,1.6999999999999886,0
243.70666666666665,0.09999999999999433,0
243.63,0.30000000000001137,0
243.54,-0.3999999999999773,1
243.50666666666663,0.19999999999998866,1
243.48,0.0,1
243.45,0.19999999999998866,0
243.42,0.7999999999999828,1
243.3766666666667,0.7999999999999828,1
243.55000000000007,1.1999999999999886,0
243.59000000000003,0.9000000000000057,0
243.63,0.4000000000000057,0
243.69666666666672,0.4000000000000057,0
243.7433333333333,0.6000000000000227,1
243.79333333333332,0.09999999999999433,1
243.87,-0.20000000000001705,1
243.9,-0.6000000000000227,1
243.92,-0.4000000000000057,0
243.95666666666665,-0.2999999999999829,0
243.98333333333332,-0.09999999999999433,1
244.00666666666663,-0.10000000000002274,0
244.03333333333333,-0.10000000000002274,0
243.9833333333333,-0.19999999999998866,1
243.94666666666663,0.19999999999998866,0
243.91333333333333,0.5,0
243.89,0.4000000000000057,0
243.86666666666665,0.5999999999999943,1
243.85,0.5999999999999943,0
243.83666666666664,0.8000000000000114,0
243.32333333333332,0.19999999999998866,0
243.30666666666667,0.19999999999998866,0
243.30666666666667,0.19999999999998866,1
243.27999999999997,0.9000000000000057,0
243.26999999999995,0.8999999999999773,0
243.26,0.3999999999999773,1
243.25,0.4000000000000057,1
243.26666666666668,0.5,0
243.29333333333332,0.4000000000000057,1
243.31,0.5,1
243.34333333333333,0.30000000000001137,1
243.62,1.5,1
243.72666666666672,0.6999999999999886,0
243.76333333333335,0.7999999999999828,1
243.79333333333335,0.4000000000000057,1
243.9,0.5,0
243.94333333333333,-0.09999999999999433,1
